n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 354.86752, 3.548675, 0.35486752, 3.5486752e-4, 106460.25, 1064.6025, 106.46025, 0.10646025, 1.00118605e-5, 3.1641524e-3, 0.105593, 105.593, 0.3519767, 351.97668
2901, 288.8711, 2.888711, 0.28887108, 2.888711e-4, 86661.32, 866.6132, 86.66132, 8.6661324e-2, 1.5740987e-5, 3.9674914e-3, 8.5183e-2, 85.183, 0.28394336, 283.94333
2801, 299.57532, 2.9957533, 0.29957533, 2.9957533e-4, 89872.6, 898.726, 89.8726, 8.98726e-2, 1.820794e-5, 4.2670765e-3, 8.9217e-2, 89.217, 0.29739, 297.39
2701, 281.2692, 2.812692, 0.2812692, 2.812692e-4, 84380.76, 843.8076, 84.38076, 8.438076e-2, 1.0332413e-5, 3.214407e-3, 8.3928e-2, 83.92799, 0.27976, 279.75998
2601, 266.59738, 2.6659737, 0.26659736, 2.6659737e-4, 79979.21, 799.7921, 79.97921, 7.997921e-2, 1.470663e-5, 3.8349226e-3, 7.8491e-2, 78.491005, 0.26163667, 261.6367
2501, 263.45776, 2.6345778, 0.26345778, 2.6345777e-4, 79037.33, 790.3733, 79.03733, 7.903733e-2, 1.9746421e-5, 4.4436944e-3, 7.8032e-2, 78.032005, 0.26010665, 260.10666
2401, 263.99026, 2.6399026, 0.26399025, 2.6399025e-4, 79197.07, 791.9707, 79.197075, 7.919707e-2, 1.3656795e-5, 3.69551e-3, 7.8059e-2, 78.059006, 0.2601967, 260.1967
2301, 193.45987, 1.9345987, 0.19345987, 1.9345987e-4, 58037.96, 580.37964, 58.037964, 5.8037963e-2, 5.8037194e-6, 2.409091e-3, 5.7715e-2, 57.715, 0.19238333, 192.38333
2201, 202.13121, 2.021312, 0.20213121, 2.0213121e-4, 60639.363, 606.3936, 60.639362, 6.0639363e-2, 7.947049e-6, 2.819051e-3, 5.9844e-2, 59.843998, 0.19948, 199.48
2101, 196.79634, 1.9679635, 0.19679634, 1.9679635e-4, 59038.902, 590.38904, 59.038902, 5.9038904e-2, 6.3073085e-6, 2.5114357e-3, 5.8899e-2, 58.899002, 0.19633, 196.33
2001, 141.24643, 1.4124644, 0.14124644, 1.4124643e-4, 42373.93, 423.7393, 42.373928, 4.237393e-2, 2.078643e-6, 1.44175e-3, 4.2145e-2, 42.145, 0.14048333, 140.48334
1901, 131.283, 1.31283, 0.131283, 1.31283e-4, 39384.9, 393.84897, 39.3849, 3.9384898e-2, 4.207171e-6, 2.051139e-3, 3.8692e-2, 38.692, 0.12897334, 128.97333
1801, 131.47069, 1.3147069, 0.1314707, 1.3147069e-4, 39441.207, 394.41205, 39.441204, 3.9441206e-2, 3.7368334e-6, 1.9330891e-3, 3.9126e-2, 39.126, 0.13042, 130.42
1701, 85.781334, 0.85781336, 8.5781336e-2, 8.5781336e-5, 25734.4, 257.344, 25.7344, 2.57344e-2, 3.59977e-7, 5.999808e-4, 2.5602e-2, 25.602, 8.534e-2, 85.34
1601, 84.28812, 0.84288114, 8.428811e-2, 8.428811e-5, 25286.434, 252.86435, 25.286434, 2.5286434e-2, 4.7406908e-7, 6.885267e-4, 2.5216e-2, 25.216, 8.405333e-2, 84.05333
1501, 82.867775, 0.8286777, 8.286777e-2, 8.286777e-5, 24860.332, 248.60332, 24.860332, 2.4860332e-2, 3.1798083e-7, 5.638979e-4, 2.4768e-2, 24.768, 8.256e-2, 82.56
1401, 168.2319, 1.6823189, 0.1682319, 1.682319e-4, 50469.57, 504.6957, 50.46957, 5.046957e-2, 2.4785973e-6, 1.5743561e-3, 5.0176e-2, 50.176, 0.16725333, 167.25333
