n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 347.03598, 3.47036, 0.347036, 3.47036e-4, 173518.0, 1735.18, 173.518, 0.173518, 6.8252903e-6, 2.6125256e-3, 0.173421, 173.42099, 0.346842, 346.84198
2901, 274.04004, 2.7404003, 0.27404004, 2.7404004e-4, 137020.02, 1370.2002, 137.02002, 0.13702002, 3.0923163e-6, 1.7584983e-3, 0.137334, 137.334, 0.274668, 274.668
2801, 285.4829, 2.854829, 0.2854829, 2.854829e-4, 142741.45, 1427.4146, 142.74146, 0.14274146, 1.3931603e-5, 3.7325062e-3, 0.143287, 143.287, 0.286574, 286.574
2701, 285.90533, 2.8590536, 0.28590536, 2.8590535e-4, 142952.69, 1429.5269, 142.95268, 0.14295268, 7.045831e-6, 2.6543983e-3, 0.14263, 142.62999, 0.28526, 285.26
2601, 256.1844, 2.561844, 0.2561844, 2.561844e-4, 128092.2, 1280.922, 128.0922, 0.1280922, 4.415083e-6, 2.10121e-3, 0.128053, 128.053, 0.256106, 256.106
2501, 256.6948, 2.566948, 0.2566948, 2.566948e-4, 128347.4, 1283.474, 128.3474, 0.1283474, 6.239852e-6, 2.4979697e-3, 0.128058, 128.058, 0.256116, 256.116
2401, 263.89536, 2.6389534, 0.26389533, 2.6389534e-4, 131947.67, 1319.4767, 131.94766, 0.13194767, 1.7556149e-5, 4.190006e-3, 0.130937, 130.937, 0.261874, 261.874
2301, 188.20212, 1.8820212, 0.18820211, 1.8820212e-4, 94101.055, 941.01056, 94.10106, 9.410106e-2, 3.615813e-6, 1.9015291e-3, 9.3938e-2, 93.938, 0.187876, 187.87599
2201, 196.43982, 1.9643983, 0.19643983, 1.9643983e-4, 98219.914, 982.19916, 98.21992, 9.8219916e-2, 2.9324465e-5, 5.415207e-3, 9.6842e-2, 96.841995, 0.193684, 193.68399
2101, 197.84776, 1.9784777, 0.19784777, 1.9784777e-4, 98923.88, 989.23883, 98.92388, 9.8923884e-2, 1.6314296e-5, 4.0390957e-3, 9.7822e-2, 97.82201, 0.195644, 195.64401
