n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 448.86884, 4.4886885, 0.44886884, 4.4886884e-4, 448868.84, 4488.6885, 448.86884, 0.44886884, 8.254494e-5, 9.085424e-3, 0.447012, 447.012, 0.447012, 447.01202
2911, 422.74203, 4.2274203, 0.42274204, 4.2274204e-4, 422742.03, 4227.4204, 422.74203, 0.42274204, 1.2651805e-4, 1.1248024e-2, 0.420442, 420.442, 0.420442, 420.442
2811, 436.0757, 4.360757, 0.4360757, 4.360757e-4, 436075.7, 4360.757, 436.07568, 0.4360757, 8.563961e-5, 9.254167e-3, 0.43511, 435.11002, 0.43511, 435.11002
2711, 416.2655, 4.162655, 0.41626552, 4.162655e-4, 416265.53, 4162.6553, 416.2655, 0.41626552, 7.401255e-5, 8.603054e-3, 0.414279, 414.27902, 0.414279, 414.27902
2611, 384.4729, 3.844729, 0.3844729, 3.844729e-4, 384472.9, 3844.729, 384.4729, 0.3844729, 5.9467024e-5, 7.7114864e-3, 0.383583, 383.583, 0.383583, 383.583
2511, 351.32635, 3.5132637, 0.35132638, 3.5132637e-4, 351326.38, 3513.2637, 351.3264, 0.35132638, 4.7792044e-5, 6.913179e-3, 0.349753, 349.753, 0.349753, 349.753
2411, 333.1586, 3.331586, 0.33315858, 3.331586e-4, 333158.6, 3331.586, 333.15857, 0.33315858, 4.8257192e-5, 6.9467397e-3, 0.331707, 331.707, 0.331707, 331.707
2311, 294.4738, 2.9447377, 0.29447377, 2.9447378e-4, 294473.78, 2944.7378, 294.47375, 0.29447377, 6.047436e-5, 7.7765263e-3, 0.292947, 292.947, 0.292947, 292.947
2211, 289.62125, 2.8962123, 0.28962123, 2.8962124e-4, 289621.22, 2896.2124, 289.62125, 0.28962123, 4.3452183e-5, 6.591827e-3, 0.288246, 288.246, 0.288246, 288.246
2111, 269.7792, 2.697792, 0.2697792, 2.697792e-4, 269779.22, 2697.792, 269.7792, 0.2697792, 6.230081e-5, 7.893086e-3, 0.267475, 267.475, 0.267475, 267.475
2011, 242.06128, 2.4206128, 0.24206127, 2.4206127e-4, 242061.27, 2420.6128, 242.06128, 0.24206127, 4.1166735e-5, 6.416131e-3, 0.239282, 239.282, 0.239282, 239.282
1911, 245.78403, 2.4578402, 0.24578403, 2.4578403e-4, 245784.03, 2457.8403, 245.78403, 0.24578403, 7.214731e-5, 8.493957e-3, 0.243216, 243.21599, 0.243216, 243.216
1811, 228.10513, 2.2810512, 0.22810513, 2.2810513e-4, 228105.13, 2281.0513, 228.10513, 0.22810513, 3.3124332e-5, 5.755374e-3, 0.226898, 226.898, 0.226898, 226.898
1711, 324.23026, 3.2423027, 0.32423025, 3.2423026e-4, 324230.25, 3242.3025, 324.23026, 0.32423025, 4.984537e-5, 7.0601255e-3, 0.322175, 322.175, 0.322175, 322.17502
1611, 294.8674, 2.948674, 0.2948674, 2.948674e-4, 294867.4, 2948.674, 294.8674, 0.2948674, 3.772784e-5, 6.142299e-3, 0.293048, 293.048, 0.293048, 293.04797
1511, 271.49045, 2.7149045, 0.27149045, 2.7149045e-4, 271490.47, 2714.9045, 271.49045, 0.27149045, 3.408829e-5, 5.838518e-3, 0.26993, 269.93, 0.26993, 269.93
1411, 240.69775, 2.4069777, 0.24069776, 2.4069776e-4, 240697.75, 2406.9775, 240.69775, 0.24069776, 2.5575377e-5, 5.0572106e-3, 0.239372, 239.372, 0.239372, 239.37201
1311, 221.39893, 2.2139893, 0.22139892, 2.2139892e-4, 221398.92, 2213.9893, 221.39893, 0.22139892, 2.9703757e-5, 5.450115e-3, 0.219717, 219.717, 0.219717, 219.717
1211, 189.96857, 1.8996856, 0.18996856, 1.8996856e-4, 189968.56, 1899.6855, 189.96855, 0.18996856, 2.4711546e-5, 4.9710707e-3, 0.188527, 188.52701, 0.188527, 188.52701
