n,each1e6,each1e4,each1e3, each,mean1e6,mean1e4,mean1e3, mean, variance, stdDev, median,median1e3
1201,2341.0,23.41,2.3409998,2.341E-03,2341.0,23.41,2.3409998,2.341E-03,2.8102212E-08,1.6763715E-04,2.288E-03,2.2879999
1211,2300.3667,23.003668,2.3003669,2.3003668E-03,2300.3667,23.003668,2.3003669,2.3003668E-03,8.9997775E-07,9.4867154E-04,2.053E-03,2.053
1221,2263.5002,22.635002,2.2635002,2.2635001E-03,2263.5002,22.635002,2.2635002,2.2635001E-03,1.0299842E-06,1.0148814E-03,2.029E-03,2.029
1231,1920.1335,19.201336,1.9201336,1.9201336E-03,1920.1335,19.201336,1.9201336,1.9201336E-03,3.2546843E-08,1.8040744E-04,1.87E-03,1.87
1241,2143.3667,21.433668,2.1433668,2.1433667E-03,2143.3667,21.433668,2.1433668,2.1433667E-03,1.0000495E-06,1.0000247E-03,1.926E-03,1.926
1251,2698.4,26.983997,2.6983998,2.6983998E-03,2698.4,26.983997,2.6983998,2.6983998E-03,9.563759E-07,9.779447E-04,2.486E-03,2.486
1261,2328.7336,23.287336,2.3287337,2.3287337E-03,2328.7336,23.287336,2.3287337,2.3287337E-03,1.9534262E-08,1.3976502E-04,2.288E-03,2.2879999
1271,2780.6335,27.806335,2.7806334,2.7806335E-03,2780.6335,27.806335,2.7806334,2.7806335E-03,9.309126E-07,9.6483814E-04,2.488E-03,2.4880002
1281,1872.5667,18.725666,1.8725667,1.8725666E-03,1872.5667,18.725666,1.8725667,1.8725666E-03,1.6661643E-08,1.2907998E-04,1.849E-03,1.849
1291,2279.4668,22.794666,2.2794666,2.2794667E-03,2279.4668,22.794666,2.2794666,2.2794667E-03,4.7621576E-08,2.1822368E-04,2.239E-03,2.239
1301,2386.8335,23.868336,2.3868334,2.3868335E-03,2386.8335,23.868336,2.3868334,2.3868335E-03,1.807817E-07,4.2518432E-04,2.203E-03,2.203
1311,2257.1997,22.571997,2.2571998,2.2571997E-03,2257.1997,22.571997,2.2571998,2.2571997E-03,1.9697756E-08,1.403487E-04,2.234E-03,2.234
1321,1835.1001,18.351002,1.8351002,1.8351001E-03,1835.1001,18.351002,1.8351002,1.8351001E-03,1.5147027E-08,1.2307326E-04,1.812E-03,1.8119999
1331,2180.2,21.801998,2.1801999,2.1801998E-03,2180.2,21.801998,2.1801999,2.1801998E-03,1.0398967E-06,1.0197533E-03,1.957E-03,1.957
1341,2411.6335,24.116335,2.4116335,2.4116335E-03,2411.6335,24.116335,2.4116335,2.4116335E-03,1.0640583E-06,1.0315321E-03,2.198E-03,2.198
1351,1915.4331,19.154331,1.915433,1.9154331E-03,1915.4331,19.154331,1.915433,1.9154331E-03,4.0803844E-08,2.0199962E-04,1.881E-03,1.881
1361,2450.6335,24.506336,2.4506335,2.4506336E-03,2450.6335,24.506336,2.4506335,2.4506336E-03,9.640922E-08,3.1049835E-04,2.332E-03,2.332
1371,2599.0994,25.990993,2.5990994,2.5990994E-03,2599.0994,25.990993,2.5990994,2.5990994E-03,1.2884227E-06,1.1350871E-03,2.336E-03,2.3360002
1381,2490.2668,24.90267,2.490267,2.490267E-03,2490.2668,24.90267,2.490267,2.490267E-03,2.3378528E-08,1.5290038E-04,2.494E-03,2.494
1391,2303.3665,23.033665,2.3033667,2.3033665E-03,2303.3665,23.033665,2.3033667,2.3033665E-03,4.0983835E-08,2.0244464E-04,2.254E-03,2.254
1401,2403.7666,24.037666,2.4037666,2.4037666E-03,2403.7666,24.037666,2.4037666,2.4037666E-03,3.8394447E-08,1.9594502E-04,2.361E-03,2.361
1411,2745.8333,27.458332,2.7458332,2.7458332E-03,2745.8333,27.458332,2.7458332,2.7458332E-03,1.1055739E-07,3.3250172E-04,2.695E-03,2.695
1421,2319.0999,23.190998,2.3191,2.3190998E-03,2319.0999,23.190998,2.3191,2.3190998E-03,4.3923492E-08,2.0957932E-04,2.275E-03,2.275
1431,3008.067,30.08067,3.008067,3.008067E-03,3008.067,30.08067,3.008067,3.008067E-03,1.1164134E-06,1.0566047E-03,2.845E-03,2.845
1441,2364.5334,23.645334,2.3645334,2.3645335E-03,2364.5334,23.645334,2.3645334,2.3645335E-03,6.514071E-08,2.5522677E-04,2.323E-03,2.323
1451,2620.7002,26.207003,2.6207004,2.6207003E-03,2620.7002,26.207003,2.6207004,2.6207003E-03,6.836068E-08,2.6145874E-04,2.61E-03,2.6100001
1461,2996.6,29.966,2.9966,2.9966E-03,2996.6,29.966,2.9966,2.9966E-03,1.7178434E-06,1.3106653E-03,2.727E-03,2.727
1471,2879.3665,28.793665,2.8793664,2.8793665E-03,2879.3665,28.793665,2.8793664,2.8793665E-03,5.196424E-08,2.2795665E-04,2.849E-03,2.849
1481,2736.6997,27.366997,2.7366998,2.7366998E-03,2736.6997,27.366997,2.7366998,2.7366998E-03,5.4966215E-08,2.3444874E-04,2.701E-03,2.701
1491,2454.0664,24.540665,2.4540665,2.4540664E-03,2454.0664,24.540665,2.4540665,2.4540664E-03,5.1230266E-08,2.2634104E-04,2.403E-03,2.4029999
1501,3183.7998,31.837997,3.1837997,3.1837998E-03,3183.7998,31.837997,3.1837997,3.1837998E-03,2.4686838E-07,4.968585E-04,3.029E-03,3.029
1511,3891.6665,38.916664,3.8916664,3.8916664E-03,3891.6665,38.916664,3.8916664,3.8916664E-03,2.1948485E-06,1.4815021E-03,3.388E-03,3.388
1521,4032.5332,40.325333,4.032533,4.032533E-03,4032.5332,40.325333,4.032533,4.032533E-03,6.149E-07,7.8415556E-04,3.84E-03,3.84
1531,3398.7004,33.987003,3.3987005,3.3987004E-03,3398.7004,33.987003,3.3987005,3.3987004E-03,2.119716E-07,4.6040374E-04,3.344E-03,3.344
1541,3522.7334,35.227333,3.5227334,3.5227335E-03,3522.7334,35.227333,3.5227334,3.5227335E-03,1.6741966E-06,1.2939075E-03,3.207E-03,3.207
1551,3891.0334,38.91033,3.8910334,3.8910334E-03,3891.0334,38.91033,3.8910334,3.8910334E-03,2.4806714E-06,1.5750147E-03,3.466E-03,3.466
1561,3935.9336,39.359337,3.9359336,3.9359336E-03,3935.9336,39.359337,3.9359336,3.9359336E-03,1.3630573E-07,3.6919606E-04,3.877E-03,3.8769999
1571,3213.4663,32.134663,3.2134664,3.2134664E-03,3213.4663,32.134663,3.2134664,3.2134664E-03,2.5134037E-07,5.0133857E-04,3.116E-03,3.116
1581,4290.8335,42.908337,4.2908335,4.2908336E-03,4290.8335,42.908337,4.2908335,4.2908336E-03,2.5067957E-06,1.5832863E-03,3.878E-03,3.878
1591,3600.5334,36.005333,3.6005332,3.6005334E-03,3600.5334,36.005333,3.6005332,3.6005334E-03,3.895875E-07,6.241695E-04,3.432E-03,3.4320002
1601,3907.0667,39.070667,3.9070668,3.907067E-03,3907.0667,39.070667,3.9070668,3.907067E-03,2.599375E-06,1.6122577E-03,3.483E-03,3.483
1611,4101.967,41.01967,4.101967,4.101967E-03,4101.967,41.01967,4.101967,4.101967E-03,7.279111E-07,8.5317704E-04,3.765E-03,3.765
1621,3884.1663,38.841663,3.8841662,3.8841662E-03,3884.1663,38.841663,3.8841662,3.8841662E-03,2.0463003E-06,1.4304896E-03,3.535E-03,3.5349998
1631,3970.1667,39.701668,3.9701667,3.9701667E-03,3970.1667,39.701668,3.9701667,3.9701667E-03,2.2094689E-07,4.7004988E-04,3.875E-03,3.875
1641,3780.7002,37.807003,3.7807002,3.7807003E-03,3780.7002,37.807003,3.7807002,3.7807003E-03,4.868346E-07,6.9773535E-04,3.639E-03,3.639
1651,4076.4004,40.764004,4.0764003,4.0764003E-03,4076.4004,40.764004,4.0764003,4.0764003E-03,2.7154426E-06,1.64786E-03,3.654E-03,3.6539998
1661,3513.167,35.131668,3.513167,3.513167E-03,3513.167,35.131668,3.513167,3.513167E-03,5.4966364E-07,7.41393E-04,3.354E-03,3.3539999
1671,3631.9995,36.319996,3.6319995,3.6319995E-03,3631.9995,36.319996,3.6319995,3.6319995E-03,2.2326683E-06,1.4942116E-03,3.201E-03,3.201
1681,3870.4673,38.704674,3.8704672,3.8704672E-03,3870.4673,38.704674,3.8704672,3.8704672E-03,2.1931287E-07,4.683085E-04,3.805E-03,3.805
1691,4232.633,42.32633,4.232633,4.232633E-03,4232.633,42.32633,4.232633,4.232633E-03,2.9772905E-06,1.7254826E-03,3.828E-03,3.828
1701,4024.6,40.246002,4.0246,4.0246E-03,4024.6,40.246002,4.0246,4.0246E-03,2.388711E-06,1.5455455E-03,3.734E-03,3.734
1711,4345.366,43.453663,4.3453665,4.3453663E-03,4345.366,43.453663,4.3453665,4.3453663E-03,3.7846148E-06,1.9454086E-03,3.81E-03,3.81
1721,3673.5999,36.735996,3.6735997,3.6735998E-03,3673.5999,36.735996,3.6735997,3.6735998E-03,3.012798E-07,5.488896E-04,3.475E-03,3.475
1731,3937.8665,39.378666,3.9378664,3.9378665E-03,3937.8665,39.378666,3.9378664,3.9378665E-03,2.2852234E-06,1.5116956E-03,3.607E-03,3.6069999
1741,4065.133,40.651333,4.065133,4.065133E-03,4065.133,40.651333,4.065133,4.065133E-03,4.4168968E-07,6.645974E-04,3.926E-03,3.926
1751,3218.5332,32.185333,3.2185333,3.2185332E-03,3218.5332,32.185333,3.2185333,3.2185332E-03,2.337402E-07,4.8346684E-04,3.121E-03,3.121
1761,3635.1333,36.351334,3.6351333,3.6351334E-03,3635.1333,36.351334,3.6351333,3.6351334E-03,1.9885691E-07,4.4593375E-04,3.556E-03,3.556
1771,3875.0334,38.750336,3.8750334,3.8750335E-03,3875.0334,38.750336,3.8750334,3.8750335E-03,3.96629E-06,1.9915546E-03,3.419E-03,3.419
1781,4640.633,46.406326,4.6406326,4.640633E-03,4640.633,46.406326,4.6406326,4.640633E-03,4.21572E-06,2.053222E-03,4.106E-03,4.106
1791,3612.3667,36.12367,3.6123667,3.6123667E-03,3612.3667,36.12367,3.6123667,3.6123667E-03,4.668102E-06,2.1605792E-03,3.217E-03,3.217
1801,5945.2,59.452,5.9452,5.9452E-03,5945.2,59.452,5.9452,5.9452E-03,3.7483692E-06,1.9360705E-03,5.428E-03,5.428
1811,5736.801,57.368008,5.7368007,5.736801E-03,5736.801,57.368008,5.7368007,5.736801E-03,3.3880897E-06,1.8406764E-03,5.237E-03,5.237
1821,5491.0674,54.91067,5.4910674,5.491067E-03,5491.0674,54.91067,5.4910674,5.491067E-03,1.2535535E-06,1.119622E-03,5.201E-03,5.2009997
1831,5321.4663,53.214664,5.3214664,5.3214664E-03,5321.4663,53.214664,5.3214664,5.3214664E-03,2.4669594E-06,1.5706557E-03,4.952E-03,4.952
1841,5417.333,54.17333,5.417333,5.417333E-03,5417.333,54.17333,5.417333,5.417333E-03,6.4313673E-07,8.019581E-04,5.177E-03,5.177
1851,5147.466,51.47466,5.147466,5.147466E-03,5147.466,51.47466,5.147466,5.147466E-03,1.4644952E-07,3.8268723E-04,5.078E-03,5.078
1861,6044.134,60.44134,6.044134,6.044134E-03,6044.134,60.44134,6.044134,6.044134E-03,6.2128847E-06,2.492566E-03,5.385E-03,5.3849998
1871,4897.7334,48.977333,4.897733,4.897733E-03,4897.7334,48.977333,4.897733,4.897733E-03,2.5803242E-06,1.6063388E-03,4.5E-03,4.5
1881,5726.533,57.26533,5.726533,5.726533E-03,5726.533,57.26533,5.726533,5.726533E-03,2.821341E-06,1.6796849E-03,5.336E-03,5.336
1891,6870.833,68.708336,6.8708334,6.870833E-03,6870.833,68.708336,6.8708334,6.870833E-03,3.7631148E-06,1.939875E-03,6.424E-03,6.424
1901,5060.5,50.605,5.0605,5.0605E-03,5060.5,50.605,5.0605,5.0605E-03,3.1298387E-07,5.594496E-04,4.966E-03,4.966
1911,6054.9336,60.549335,6.0549335,6.0549336E-03,6054.9336,60.549335,6.0549335,6.0549336E-03,3.7932953E-06,1.9476383E-03,5.371E-03,5.3710003
1921,6569.7344,65.69734,6.569734,6.5697343E-03,6569.7344,65.69734,6.569734,6.5697343E-03,3.8015826E-06,1.9497648E-03,5.974E-03,5.974
1931,5989.2,59.892,5.9892,5.9892E-03,5989.2,59.892,5.9892,5.9892E-03,4.2511698E-07,6.5200997E-04,5.789E-03,5.789
1941,5857.9004,58.579002,5.8579,5.8579003E-03,5857.9004,58.579002,5.8579,5.8579003E-03,1.9177057E-06,1.3848125E-03,5.503E-03,5.5030003
1951,4708.1997,47.081997,4.7082,4.7081998E-03,4708.1997,47.081997,4.7082,4.7081998E-03,1.7977506E-07,4.239989E-04,4.605E-03,4.605
1961,5575.8994,55.758995,5.5758996,5.5758995E-03,5575.8994,55.758995,5.5758996,5.5758995E-03,2.0854941E-07,4.566721E-04,5.408E-03,5.408
1971,4432.6006,44.326004,4.4326005,4.4326005E-03,4432.6006,44.326004,4.4326005,4.4326005E-03,2.982975E-06,1.7271291E-03,4.061E-03,4.061
1981,6550.967,65.50967,6.5509667,6.5509668E-03,6550.967,65.50967,6.5509667,6.5509668E-03,5.194558E-06,2.2791573E-03,5.865E-03,5.8650002
1991,6259.4,62.593998,6.2594,6.2594E-03,6259.4,62.593998,6.2594,6.2594E-03,3.0332353E-06,1.7416186E-03,5.846E-03,5.8459997
2001,5893.8994,58.938995,5.8938994,5.8938996E-03,5893.8994,58.938995,5.8938994,5.8938996E-03,3.30105E-06,1.8168791E-03,5.413E-03,5.413
2011,6124.667,61.24667,6.1246667,6.124667E-03,6124.667,61.24667,6.1246667,6.124667E-03,4.027168E-06,2.0067806E-03,5.579E-03,5.579
2021,5881.434,58.814342,5.8814344,5.8814343E-03,5881.434,58.814342,5.8814344,5.8814343E-03,3.4307336E-06,1.852224E-03,5.469E-03,5.469
2031,6134.8994,61.348995,6.134899,6.1348993E-03,6134.8994,61.348995,6.134899,6.1348993E-03,2.9797861E-06,1.7262057E-03,5.707E-03,5.707
2041,6199.134,61.991337,6.1991334,6.1991336E-03,6199.134,61.991337,6.1991334,6.1991336E-03,3.2575288E-06,1.8048625E-03,5.801E-03,5.801
2051,7459.034,74.59034,7.4590344,7.459034E-03,7459.034,74.59034,7.4590344,7.459034E-03,1.3343109E-05,3.652822E-03,6.313E-03,6.3129997
2061,5351.4326,53.514324,5.351433,5.3514326E-03,5351.4326,53.514324,5.351433,5.3514326E-03,3.3389151E-06,1.8272699E-03,4.936E-03,4.936
2071,6394.9995,63.949997,6.3949995,6.3949996E-03,6394.9995,63.949997,6.3949995,6.3949996E-03,3.6605443E-06,1.9132548E-03,5.98E-03,5.98
2081,6083.001,60.83001,6.083001,6.083001E-03,6083.001,60.83001,6.083001,6.083001E-03,4.2049655E-06,2.0506012E-03,5.553E-03,5.553
2091,6340.3,63.402996,6.3402996,6.3402997E-03,6340.3,63.402996,6.3402996,6.3402997E-03,3.7691682E-06,1.9414346E-03,5.862E-03,5.862
2101,7577.5674,75.77567,7.5775676,7.5775674E-03,7577.5674,75.77567,7.5775676,7.5775674E-03,3.2557757E-06,1.8043768E-03,7.243E-03,7.243
2111,8617.033,86.170334,8.617033,8.617033E-03,8617.033,86.170334,8.617033,8.617033E-03,5.0273857E-06,2.2421833E-03,7.92E-03,7.9199996
2121,9066.767,90.66766,9.066766,9.066766E-03,9066.767,90.66766,9.066766,9.066766E-03,8.02853E-06,2.833466E-03,8.12E-03,8.120001
2131,7241.0,72.409996,7.241,7.241E-03,7241.0,72.409996,7.241,7.241E-03,2.497736E-06,1.5804227E-03,6.795E-03,6.7949996
2141,8494.232,84.94233,8.494233,8.494233E-03,8494.232,84.94233,8.494233,8.494233E-03,4.3745163E-06,2.0915344E-03,7.802E-03,7.8019996
2151,7974.8677,79.74868,7.974868,7.974868E-03,7974.8677,79.74868,7.974868,7.974868E-03,6.9139555E-06,2.62944E-03,7.237E-03,7.237
2161,7786.6665,77.86667,7.7866664,7.7866665E-03,7786.6665,77.86667,7.7866664,7.7866665E-03,8.317854E-06,2.884069E-03,7.055E-03,7.055
2171,8311.7,83.117004,8.3117,8.3117E-03,8311.7,83.117004,8.3117,8.3117E-03,5.3588515E-06,2.3149194E-03,7.528E-03,7.528
2181,6824.0005,68.240005,6.8240004,6.8240003E-03,6824.0005,68.240005,6.8240004,6.8240003E-03,3.4595066E-06,1.8599749E-03,6.378E-03,6.3780003
2191,8288.4,82.884,8.288401,8.2884E-03,8288.4,82.884,8.288401,8.2884E-03,4.018059E-06,2.0045096E-03,7.768E-03,7.768
2201,9846.533,98.46534,9.846534,9.846534E-03,9846.533,98.46534,9.846534,9.846534E-03,6.4635433E-06,2.54235E-03,8.963E-03,8.963
2211,7254.634,72.54633,7.2546334,7.2546336E-03,7254.634,72.54633,7.2546334,7.2546336E-03,3.9784763E-06,1.994612E-03,6.681E-03,6.6809998
2221,8346.633,83.46633,8.346633,8.346633E-03,8346.633,83.46633,8.346633,8.346633E-03,3.7511365E-06,1.9367851E-03,7.883E-03,7.8830004
