n,each1e6,each1e4,each1e3, each,mean1e6,mean1e4,mean1e3, mean, variance, stdDev, median,median1e3
1831,3574732.8,35747.33,3574.7327,3.5747328,3574732.8,35747.33,3574.7327,3.5747328,7.7405694E-04,2.7821878E-02,3.569674,3569.674
1841,3566851.0,35668.508,3566.8508,3.566851,3566851.0,35668.508,3566.8508,3.566851,3.604493E-04,1.8985502E-02,3.564138,3564.138
1851,3710920.0,37109.2,3710.9202,3.71092,3710920.0,37109.2,3710.9202,3.71092,5.882796E-04,2.4254477E-02,3.703681,3703.681
1861,3678204.0,36782.04,3678.204,3.678204,3678204.0,36782.04,3678.204,3.678204,1.5475899E-04,1.2440217E-02,3.676413,3676.413
1871,3724578.0,37245.777,3724.578,3.724578,3724578.0,37245.777,3724.578,3.724578,2.1258318E-04,1.4580233E-02,3.72107,3721.07
1881,3734479.5,37344.793,3734.4795,3.7344794,3734479.5,37344.793,3734.4795,3.7344794,1.6786024E-04,1.2956089E-02,3.731176,3731.1758
1891,3846369.5,38463.695,3846.3694,3.8463695,3846369.5,38463.695,3846.3694,3.8463695,6.8044156E-04,2.6085274E-02,3.847955,3847.955
1901,3849510.5,38495.105,3849.5105,3.8495104,3849510.5,38495.105,3849.5105,3.8495104,1.15233575E-04,1.073469E-02,3.850639,3850.6392
1911,3838249.0,38382.49,3838.249,3.838249,3838249.0,38382.49,3838.249,3.838249,7.564355E-05,8.69733E-03,3.840147,3840.147
1921,4000548.3,40005.484,4000.5483,4.0005484,4000548.3,40005.484,4000.5483,4.0005484,6.865408E-04,2.6201924E-02,3.996957,3996.957
1931,4011784.5,40117.844,4011.7847,4.0117846,4011784.5,40117.844,4011.7847,4.0117846,8.414413E-05,9.1730105E-03,4.010214,4010.2139
1941,3999380.8,39993.81,3999.3809,3.9993808,3999380.8,39993.81,3999.3809,3.9993808,2.2969094E-04,1.5155558E-02,3.995203,3995.2031
1951,4114030.0,41140.3,4114.03,4.11403,4114030.0,41140.3,4114.03,4.11403,1.2938924E-04,1.1374939E-02,4.112688,4112.688
1961,4070992.5,40709.926,4070.9924,4.0709925,4070992.5,40709.926,4070.9924,4.0709925,1.611408E-04,1.2694124E-02,4.070372,4070.372
1971,4190153.5,41901.535,4190.154,4.1901536,4190153.5,41901.535,4190.154,4.1901536,8.328351E-04,2.8858883E-02,4.181574,4181.5737
1981,4265208.0,42652.082,4265.208,4.2652082,4265208.0,42652.082,4265.208,4.2652082,1.6471576E-04,1.2834164E-02,4.263005,4263.005
1991,4285289.0,42852.887,4285.2886,4.285289,4285289.0,42852.887,4285.2886,4.285289,2.9594303E-04,1.7202994E-02,4.284646,4284.646
2001,4360019.0,43600.19,4360.019,4.360019,4360019.0,43600.19,4360.019,4.360019,3.7172525E-03,6.0969274E-02,4.3442,4344.2
2011,4377944.0,43779.44,4377.944,4.377944,4377944.0,43779.44,4377.944,4.377944,2.203056E-02,0.14842695,4.296707,4296.707
2021,4372293.5,43722.934,4372.2935,4.3722935,4372293.5,43722.934,4372.2935,4.3722935,4.8946374E-04,2.2123827E-02,4.362552,4362.5522
2031,4399811.0,43998.11,4399.8105,4.399811,4399811.0,43998.11,4399.8105,4.399811,1.3929153E-03,3.732178E-02,4.388024,4388.024
2041,4359377.5,43593.773,4359.3774,4.3593774,4359377.5,43593.773,4359.3774,4.3593774,7.827906E-04,2.7978396E-02,4.352531,4352.531
2051,4497992.0,44979.92,4497.992,4.497992,4497992.0,44979.92,4497.992,4.497992,4.0968746E-04,2.0240737E-02,4.495733,4495.733
2061,4595258.0,45952.58,4595.258,4.5952578,4595258.0,45952.58,4595.258,4.5952578,1.4826712E-03,3.850547E-02,4.587468,4587.4683
2071,4646138.5,46461.387,4646.1387,4.6461387,4646138.5,46461.387,4646.1387,4.6461387,7.380147E-04,2.7166426E-02,4.641238,4641.2383
2081,4606852.5,46068.523,4606.8525,4.6068525,4606852.5,46068.523,4606.8525,4.6068525,9.885242E-04,3.1440806E-02,4.596039,4596.039
2091,4733464.5,47334.65,4733.465,4.7334647,4733464.5,47334.65,4733.465,4.7334647,5.718523E-04,2.3913434E-02,4.728288,4728.288
2101,4772901.0,47729.01,4772.901,4.772901,4772901.0,47729.01,4772.901,4.772901,7.535809E-04,2.7451428E-02,4.769405,4769.405
2111,4789388.5,47893.887,4789.3887,4.7893887,4789388.5,47893.887,4789.3887,4.7893887,7.192932E-04,2.6819643E-02,4.782368,4782.368
2121,4911641.5,49116.414,4911.6416,4.9116416,4911641.5,49116.414,4911.6416,4.9116416,7.448132E-04,2.7291266E-02,4.905492,4905.4917
2131,4938623.0,49386.23,4938.623,4.938623,4938623.0,49386.23,4938.623,4.938623,7.6976797E-04,2.7744692E-02,4.936212,4936.212
2141,4925065.0,49250.652,4925.065,4.925065,4925065.0,49250.652,4925.065,4.925065,7.040371E-04,2.6533697E-02,4.917376,4917.376
2151,5017751.5,50177.516,5017.7515,5.0177517,5017751.5,50177.516,5017.7515,5.0177517,7.965354E-04,2.822296E-02,5.014556,5014.556
2161,5036543.5,50365.434,5036.5435,5.0365434,5036543.5,50365.434,5036.5435,5.0365434,8.2904566E-04,2.8793152E-02,5.028728,5028.728
2171,5146712.5,51467.12,5146.7124,5.1467123,5146712.5,51467.12,5146.7124,5.1467123,4.733882E-04,2.1757485E-02,5.142209,5142.209
2181,5236274.0,52362.74,5236.274,5.236274,5236274.0,52362.74,5236.274,5.236274,1.1100818E-03,3.331789E-02,5.227409,5227.4087
2191,5212095.0,52120.95,5212.0947,5.212095,5212095.0,52120.95,5212.0947,5.212095,1.7575023E-03,4.1922577E-02,5.202725,5202.725
2201,5274147.5,52741.477,5274.1475,5.2741475,5274147.5,52741.477,5274.1475,5.2741475,1.462095E-03,3.8237352E-02,5.265471,5265.471
2211,5397746.0,53977.46,5397.746,5.397746,5397746.0,53977.46,5397.746,5.397746,1.1347276E-03,3.3685718E-02,5.386653,5386.653
2221,5333266.5,53332.668,5333.2666,5.3332667,5333266.5,53332.668,5333.2666,5.3332667,7.034906E-04,2.6523396E-02,5.323989,5323.989
2231,5392259.0,53922.59,5392.2593,5.392259,5392259.0,53922.59,5392.2593,5.392259,8.37573E-04,2.8940855E-02,5.387141,5387.141
2241,5451653.5,54516.535,5451.6533,5.4516535,5451653.5,54516.535,5451.6533,5.4516535,1.3024077E-03,3.6088888E-02,5.442076,5442.076
2251,5575976.0,55759.758,5575.976,5.575976,5575976.0,55759.758,5575.976,5.575976,1.5450274E-03,3.9306834E-02,5.566215,5566.215
2261,5589053.5,55890.535,5589.0537,5.5890536,5589053.5,55890.535,5589.0537,5.5890536,1.3756095E-03,3.708921E-02,5.577303,5577.3027
2271,5648124.5,56481.246,5648.1245,5.6481247,5648124.5,56481.246,5648.1245,5.6481247,9.103802E-04,3.0172508E-02,5.640782,5640.7817
2281,5771301.0,57713.008,5771.301,5.771301,5771301.0,57713.008,5771.301,5.771301,9.0730493E-04,3.0121503E-02,5.759233,5759.233
2291,5825055.5,58250.555,5825.0557,5.8250556,5825055.5,58250.555,5825.0557,5.8250556,9.4223197E-04,3.0695798E-02,5.818278,5818.278
2301,5780072.5,57800.727,5780.0728,5.7800727,5780072.5,57800.727,5780.0728,5.7800727,1.9594058E-03,4.4265177E-02,5.766943,5766.943
2311,5994576.0,59945.76,5994.576,5.994576,5994576.0,59945.76,5994.576,5.994576,2.370287E-03,4.868559E-02,5.980154,5980.154
2321,5943116.0,59431.16,5943.116,5.943116,5943116.0,59431.16,5943.116,5.943116,1.3155771E-03,3.6270883E-02,5.933193,5933.1934
2331,5958306.5,59583.063,5958.306,5.9583063,5958306.5,59583.063,5958.306,5.9583063,9.545066E-04,3.0895092E-02,5.947398,5947.398
2341,6109686.0,61096.86,6109.686,6.109686,6109686.0,61096.86,6109.686,6.109686,1.2401883E-03,3.5216305E-02,6.098822,6098.8223
2351,6070537.0,60705.37,6070.537,6.070537,6070537.0,60705.37,6070.537,6.070537,1.5205742E-03,3.899454E-02,6.053176,6053.176
2361,6214034.5,62140.344,6214.0347,6.2140346,6214034.5,62140.344,6214.0347,6.2140346,1.9418541E-03,4.4066474E-02,6.193695,6193.6953
2371,6261425.5,62614.254,6261.4253,6.2614255,6261425.5,62614.254,6261.4253,6.2614255,8.4877294E-04,2.9133707E-02,6.256214,6256.2144
2381,6239021.0,62390.207,6239.021,6.239021,6239021.0,62390.207,6239.021,6.239021,8.801198E-04,2.9666813E-02,6.235491,6235.4907
2391,6275376.5,62753.76,6275.3765,6.2753763,6275376.5,62753.76,6275.3765,6.2753763,5.4060284E-04,2.3250867E-02,6.273335,6273.335
2401,6365283.0,63652.832,6365.283,6.365283,6365283.0,63652.832,6365.283,6.365283,9.825354E-04,3.134542E-02,6.356205,6356.205
2411,6390916.0,63909.16,6390.916,6.390916,6390916.0,63909.16,6390.916,6.390916,1.4489794E-03,3.8065463E-02,6.375767,6375.767
2421,6409102.0,64091.02,6409.102,6.409102,6409102.0,64091.02,6409.102,6.409102,5.718675E-04,2.3913752E-02,6.404002,6404.002
2431,6530613.5,65306.133,6530.6133,6.5306134,6530613.5,65306.133,6530.6133,6.5306134,1.2701997E-03,3.563986E-02,6.51979,6519.79
2441,6513020.5,65130.207,6513.0205,6.5130205,6513020.5,65130.207,6513.0205,6.5130205,1.5833605E-03,3.979146E-02,6.504332,6504.332
2451,6608163.0,66081.625,6608.163,6.608163,6608163.0,66081.625,6608.163,6.608163,1.6111846E-03,4.0139563E-02,6.599369,6599.369
2461,6677855.0,66778.55,6677.855,6.677855,6677855.0,66778.55,6677.855,6.677855,1.3392956E-03,3.6596388E-02,6.667465,6667.4653
2471,6826411.5,68264.12,6826.4116,6.8264117,6826411.5,68264.12,6826.4116,6.8264117,1.5028386E-03,3.8766462E-02,6.819804,6819.804
2481,6845333.5,68453.336,6845.3335,6.8453336,6845333.5,68453.336,6845.3335,6.8453336,1.4649946E-03,3.827525E-02,6.829538,6829.538
2491,7057724.5,70577.24,7057.7246,7.0577245,7057724.5,70577.24,7057.7246,7.0577245,4.521963E-03,6.724554E-02,7.032861,7032.8613
2501,6868833.5,68688.336,6868.8335,6.8688335,6868833.5,68688.336,6868.8335,6.8688335,9.218157E-04,3.0361418E-02,6.869859,6869.8594
2511,6940050.0,69400.5,6940.0503,6.94005,6940050.0,69400.5,6940.0503,6.94005,9.693177E-04,3.1133868E-02,6.928433,6928.433
2521,6947598.0,69475.98,6947.598,6.947598,6947598.0,69475.98,6947.598,6.947598,1.2005546E-02,0.109569825,6.920545,6920.545
2531,7145942.0,71459.42,7145.9424,7.145942,7145942.0,71459.42,7145.9424,7.145942,7.2812196E-04,2.6983734E-02,7.138764,7138.7637
2541,7248293.5,72482.94,7248.2935,7.2482934,7248293.5,72482.94,7248.2935,7.2482934,5.9047097E-04,2.4299609E-02,7.246489,7246.4893
2551,7249571.0,72495.71,7249.571,7.249571,7249571.0,72495.71,7249.571,7.249571,1.0647986E-03,3.2631252E-02,7.238275,7238.275
2561,7233213.5,72332.13,7233.2134,7.2332134,7233213.5,72332.13,7233.2134,7.2332134,5.666284E-04,2.3803959E-02,7.231615,7231.615
2571,7459737.5,74597.375,7459.7373,7.4597373,7459737.5,74597.375,7459.7373,7.4597373,1.3607105E-03,3.688781E-02,7.448044,7448.044
2581,7493401.5,74934.016,7493.4014,7.4934015,7493401.5,74934.016,7493.4014,7.4934015,1.4246809E-03,3.7744947E-02,7.482471,7482.471
2591,7645634.0,76456.34,7645.6343,7.645634,7645634.0,76456.34,7645.6343,7.645634,1.1852988E-03,3.4428168E-02,7.636934,7636.9336
2601,7680248.0,76802.48,7680.2476,7.680248,7680248.0,76802.48,7680.2476,7.680248,3.6552513E-03,6.0458675E-02,7.656541,7656.541
2611,7661831.5,76618.31,7661.8315,7.6618314,7661831.5,76618.31,7661.8315,7.6618314,1.7738234E-03,4.2116784E-02,7.654534,7654.5337
2621,7728008.5,77280.086,7728.009,7.7280087,7728008.5,77280.086,7728.009,7.7280087,2.0907812E-03,4.5725062E-02,7.720094,7720.094
2631,7756200.0,77562.0,7756.1997,7.7562,7756200.0,77562.0,7756.1997,7.7562,9.795361E-03,9.8971516E-02,7.724571,7724.5713
2641,8028444.5,80284.445,8028.4443,8.028444,8028444.5,80284.445,8028.4443,8.028444,3.2370375E-03,5.689497E-02,8.010889,8010.889
2651,8008941.5,80089.414,8008.9414,8.008942,8008941.5,80089.414,8008.9414,8.008942,1.3159574E-03,3.627613E-02,8.013355,8013.3555
2661,8050466.5,80504.664,8050.4663,8.050467,8050466.5,80504.664,8050.4663,8.050467,1.7561228E-03,4.190612E-02,8.040632,8040.6323
2671,8087546.5,80875.46,8087.5464,8.087546,8087546.5,80875.46,8087.5464,8.087546,3.2099907E-03,5.6656778E-02,8.07496,8074.96
2681,8144908.0,81449.08,8144.9077,8.144908,8144908.0,81449.08,8144.9077,8.144908,2.4341594E-03,4.93372E-02,8.133285,8133.2847
2691,8281056.5,82810.56,8281.057,8.281056,8281056.5,82810.56,8281.057,8.281056,7.0760935E-04,2.6600927E-02,8.273056,8273.056
2701,8282761.5,82827.62,8282.762,8.282762,8282761.5,82827.62,8282.762,8.282762,1.6328465E-03,4.0408496E-02,8.271555,8271.555
2711,8198260.5,81982.6,8198.261,8.19826,8198260.5,81982.6,8198.261,8.19826,1.4893244E-03,3.8591765E-02,8.182762,8182.762
2721,8493611.0,84936.12,8493.611,8.493611,8493611.0,84936.12,8493.611,8.493611,2.6820644E-03,5.178865E-02,8.479858,8479.858
2731,8527125.0,85271.25,8527.125,8.527125,8527125.0,85271.25,8527.125,8.527125,1.9440331E-03,4.409119E-02,8.512821,8512.821
2741,8481639.0,84816.39,8481.639,8.481639,8481639.0,84816.39,8481.639,8.481639,1.2913706E-02,0.11363849,8.457248,8457.248
2751,8520938.0,85209.38,8520.9375,8.520938,8520938.0,85209.38,8520.9375,8.520938,6.617223E-04,2.5723964E-02,8.523107,8523.106
2761,8699151.0,86991.51,8699.151,8.699151,8699151.0,86991.51,8699.151,8.699151,2.8928567E-03,5.3785283E-02,8.68575,8685.75
2771,8800073.0,88000.73,8800.072,8.800073,8800073.0,88000.73,8800.072,8.800073,1.7434881E-03,4.17551E-02,8.794679,8794.679
2781,8956692.0,89566.914,8956.691,8.956692,8956692.0,89566.914,8956.691,8.956692,2.2669288E-03,4.7612276E-02,8.946245,8946.245
2791,8777415.0,87774.16,8777.415,8.777415,8777415.0,87774.16,8777.415,8.777415,2.3661077E-03,4.8642654E-02,8.765415,8765.415
2801,8821490.0,88214.91,8821.49,8.82149,8821490.0,88214.91,8821.49,8.82149,2.1515982E-03,4.638532E-02,8.811634,8811.634
2811,9134521.0,91345.2,9134.5205,9.134521,9134521.0,91345.2,9134.5205,9.134521,1.4433446E-03,3.7991375E-02,9.123865,9123.865
2821,9355227.0,93552.266,9355.227,9.3552265,9355227.0,93552.266,9355.227,9.3552265,4.1078173E-02,0.2026775,9.310488,9310.487
2831,9322981.0,93229.81,9322.98,9.322981,9322981.0,93229.81,9322.98,9.322981,1.5104001E-02,0.12289834,9.302762,9302.762
2841,9351208.0,93512.08,9351.208,9.351208,9351208.0,93512.08,9351.208,9.351208,7.884896E-04,2.8080057E-02,9.346868,9346.867
2851,9365722.0,93657.22,9365.722,9.365722,9365722.0,93657.22,9365.722,9.365722,2.5759684E-03,5.0754E-02,9.357133,9357.133
2861,9568415.0,95684.15,9568.415,9.568415,9568415.0,95684.15,9568.415,9.568415,7.694701E-04,2.7739324E-02,9.567184,9567.185
2871,9547098.0,95470.984,9547.099,9.547098,9547098.0,95470.984,9547.099,9.547098,3.2737216E-03,5.7216443E-02,9.532102,9532.102
2881,9663787.0,96637.87,9663.787,9.663787,9663787.0,96637.87,9663.787,9.663787,5.5769394E-04,2.3615545E-02,9.659821,9659.82
2891,9765873.0,97658.73,9765.873,9.765873,9765873.0,97658.73,9765.873,9.765873,2.4223407E-03,4.921728E-02,9.755562,9755.562
2901,9625301.0,96253.016,9625.302,9.625301,9625301.0,96253.016,9625.302,9.625301,1.1564638E-03,3.400682E-02,9.621555,9621.556
2911,9944152.0,99441.516,9944.152,9.944152,9944152.0,99441.516,9944.152,9.944152,3.982478E-03,6.310688E-02,9.929812,9929.8125
2921,9901836.0,99018.37,9901.836,9.901836,9901836.0,99018.37,9901.836,9.901836,2.0049291E-03,4.4776436E-02,9.897322,9897.321
2931,9874490.0,98744.9,9874.49,9.87449,9874490.0,98744.9,9874.49,9.87449,1.3621777E-03,3.690769E-02,9.86288,9862.88
2941,1.0133379E+07,101333.79,10133.379,10.133379,1.0133379E+07,101333.79,10133.379,10.133379,1.7758084E-03,4.2140342E-02,10.134435,10134.435
2951,1.0062831E+07,100628.31,10062.831,10.062831,1.0062831E+07,100628.31,10062.831,10.062831,2.0539626E-03,4.5320664E-02,10.060729,10060.7295
2961,1.0206472E+07,102064.73,10206.473,10.206472,1.0206472E+07,102064.73,10206.473,10.206472,2.4108333E-03,4.9100235E-02,10.198731,10198.731
2971,1.0285056E+07,102850.56,10285.056,10.285056,1.0285056E+07,102850.56,10285.056,10.285056,2.052874E-03,4.5308653E-02,10.276398,10276.397
2981,1.0459461E+07,104594.61,10459.461,10.459461,1.0459461E+07,104594.61,10459.461,10.459461,4.981436E-03,7.057929E-02,10.444011,10444.011
2991,1.0285903E+07,102859.03,10285.903,10.285903,1.0285903E+07,102859.03,10285.903,10.285903,1.1515587E-02,0.107310705,10.2585,10258.5
3001,1.0507473E+07,105074.73,10507.473,10.507473,1.0507473E+07,105074.73,10507.473,10.507473,2.3857316E-03,4.884395E-02,10.492619,10492.618
3011,1.0499289E+07,104992.88,10499.288,10.499289,1.0499289E+07,104992.88,10499.288,10.499289,3.1704025E-03,5.630633E-02,10.483036,10483.036
