n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3
2821, 4382195.5, 43821.953, 4382.1953, 4.3821955, 4382195.5, 43821.953, 4382.1953, 4.3821955, 8.712123e-4, 2.9516306e-2, 4.374979, 4374.979
2811, 4302781.5, 43027.816, 4302.7817, 4.3027816, 4302781.5, 43027.816, 4302.7817, 4.3027816, 1.4360299e-4, 1.1983446e-2, 4.299726, 4299.726
2801, 4304802.5, 43048.023, 4304.8022, 4.3048024, 4304802.5, 43048.023, 4304.8022, 4.3048024, 1.3759341e-3, 3.7093587e-2, 4.295872, 4295.872
2791, 4312578.5, 43125.785, 4312.5786, 4.3125787, 4312578.5, 43125.785, 4312.5786, 4.3125787, 1.1958607e-3, 3.4581218e-2, 4.303993, 4303.993
2781, 4292413.5, 42924.137, 4292.4136, 4.2924137, 4292413.5, 42924.137, 4292.4136, 4.2924137, 2.1007485e-3, 4.5833923e-2, 4.285513, 4285.5127
2771, 4254861.5, 42548.613, 4254.8613, 4.2548614, 4254861.5, 42548.613, 4254.8613, 4.2548614, 2.3096679e-4, 1.5197592e-2, 4.254125, 4254.125
2761, 4167398.5, 41673.984, 4167.3984, 4.1673985, 4167398.5, 41673.984, 4167.3984, 4.1673985, 4.5701305e-4, 2.1377863e-2, 4.162882, 4162.882
2751, 4133002.8, 41330.027, 4133.003, 4.1330028, 4133002.8, 41330.027, 4133.003, 4.1330028, 1.1683394e-3, 3.418098e-2, 4.12629, 4126.29
2741, 4211417.0, 42114.17, 4211.417, 4.211417, 4211417.0, 42114.17, 4211.417, 4.211417, 2.9692714e-4, 1.7231574e-2, 4.209107, 4209.107
2731, 4123367.3, 41233.67, 4123.367, 4.1233673, 4123367.3, 41233.67, 4123.367, 4.1233673, 2.625493e-3, 5.1239565e-2, 4.107717, 4107.717
2721, 4132142.5, 41321.426, 4132.1426, 4.1321425, 4132142.5, 41321.426, 4132.1426, 4.1321425, 5.448472e-4, 2.3341963e-2, 4.126299, 4126.299
2711, 3987813.3, 39878.133, 3987.8132, 3.9878132, 3987813.3, 39878.133, 3987.8132, 3.9878132, 1.2412147e-3, 3.523088e-2, 3.981173, 3981.173
2701, 4001649.8, 40016.5, 4001.65, 4.00165, 4001649.8, 40016.5, 4001.65, 4.00165, 9.815827e-4, 3.133022e-2, 3.996064, 3996.064
2691, 4011466.5, 40114.664, 4011.4666, 4.0114665, 4011466.5, 40114.664, 4011.4666, 4.0114665, 2.1944333e-4, 1.481362e-2, 4.012496, 4012.496
2681, 4080865.8, 40808.66, 4080.866, 4.080866, 4080865.8, 40808.66, 4080.866, 4.080866, 1.0246424e-3, 3.2010034e-2, 4.073161, 4073.1611
2671, 4030967.3, 40309.67, 4030.9673, 4.030967, 4030967.3, 40309.67, 4030.9673, 4.030967, 2.4832797e-4, 1.5758425e-2, 4.0291, 4029.0999
2661, 3893692.0, 38936.92, 3893.692, 3.893692, 3893692.0, 38936.92, 3893.692, 3.893692, 3.0159552e-3, 5.491771e-2, 3.883702, 3883.7021
2651, 3795855.3, 37958.555, 3795.8552, 3.7958553, 3795855.3, 37958.555, 3795.8552, 3.7958553, 1.8785834e-4, 1.3706142e-2, 3.794732, 3794.7322
2641, 3901821.8, 39018.22, 3901.8218, 3.9018219, 3901821.8, 39018.22, 3901.8218, 3.9018219, 2.0017326e-4, 1.41482605e-2, 3.900914, 3900.914
2631, 3875232.8, 38752.33, 3875.2327, 3.8752327, 3875232.8, 38752.33, 3875.2327, 3.8752327, 1.5452851e-3, 3.9310116e-2, 3.86692, 3866.92
2621, 3819474.8, 38194.746, 3819.4746, 3.8194747, 3819474.8, 38194.746, 3819.4746, 3.8194747, 1.3736765e-3, 3.706314e-2, 3.810191, 3810.191
2611, 3720812.0, 37208.12, 3720.812, 3.720812, 3720812.0, 37208.12, 3720.812, 3.720812, 1.6241651e-3, 4.030093e-2, 3.707317, 3707.3171
2601, 3689669.5, 36896.695, 3689.6697, 3.6896696, 3689669.5, 36896.695, 3689.6697, 3.6896696, 1.781319e-3, 4.2205676e-2, 3.676239, 3676.239
2591, 3702688.5, 37026.883, 3702.6885, 3.7026885, 3702688.5, 37026.883, 3702.6885, 3.7026885, 2.2661776e-4, 1.5053829e-2, 3.70017, 3700.17
2581, 3642049.0, 36420.492, 3642.049, 3.642049, 3642049.0, 36420.492, 3642.049, 3.642049, 1.1518549e-3, 3.393899e-2, 3.636031, 3636.031
2571, 3607006.0, 36070.063, 3607.006, 3.607006, 3607006.0, 36070.063, 3607.006, 3.607006, 1.5907252e-4, 1.2612395e-2, 3.607008, 3607.008
2561, 3617577.3, 36175.773, 3617.5774, 3.6175773, 3617577.3, 36175.773, 3617.5774, 3.6175773, 2.631341e-4, 1.622141e-2, 3.617664, 3617.664
2551, 3567747.3, 35677.473, 3567.7473, 3.5677474, 3567747.3, 35677.473, 3567.7473, 3.5677474, 5.762936e-4, 2.4006117e-2, 3.56467, 3564.6702
2541, 3562200.0, 35622.0, 3562.2, 3.5622, 3562200.0, 35622.0, 3562.2, 3.5622, 2.2955683e-4, 1.5151133e-2, 3.561602, 3561.602
2531, 3515659.0, 35156.59, 3515.6592, 3.515659, 3515659.0, 35156.59, 3515.6592, 3.515659, 4.4976725e-4, 2.1207716e-2, 3.512749, 3512.749
2521, 3618022.8, 36180.227, 3618.0227, 3.6180227, 3618022.8, 36180.227, 3618.0227, 3.6180227, 1.2317854e-2, 0.11098583, 3.580239, 3580.239
2511, 3380122.3, 33801.223, 3380.122, 3.3801222, 3380122.3, 33801.223, 3380.122, 3.3801222, 9.207455e-4, 3.0343788e-2, 3.375989, 3375.989
2501, 3408837.8, 34088.38, 3408.838, 3.4088378, 3408837.8, 34088.38, 3408.838, 3.4088378, 1.1105067e-4, 1.0538058e-2, 3.408235, 3408.235
2491, 3419106.8, 34191.066, 3419.1067, 3.4191067, 3419106.8, 34191.066, 3419.1067, 3.4191067, 1.3462988e-3, 3.6691945e-2, 3.40904, 3409.04
2481, 3331247.5, 33312.477, 3331.2476, 3.3312476, 3331247.5, 33312.477, 3331.2476, 3.3312476, 7.86433e-5, 8.868106e-3, 3.33077, 3330.77
2471, 3375091.5, 33750.914, 3375.0916, 3.3750916, 3375091.5, 33750.914, 3375.0916, 3.3750916, 1.9945049e-4, 1.4122694e-2, 3.372131, 3372.131
2461, 3287830.5, 32878.305, 3287.8306, 3.2878306, 3287830.5, 32878.305, 3287.8306, 3.2878306, 1.325112e-3, 3.6402088e-2, 3.278129, 3278.1292
2451, 3230952.0, 32309.52, 3230.952, 3.230952, 3230952.0, 32309.52, 3230.952, 3.230952, 3.0222622e-4, 1.7384656e-2, 3.228126, 3228.126
2441, 3259080.0, 32590.799, 3259.0798, 3.25908, 3259080.0, 32590.799, 3259.0798, 3.25908, 1.3916922e-4, 1.1797001e-2, 3.260181, 3260.181
2431, 3213220.3, 32132.203, 3213.2205, 3.2132204, 3213220.3, 32132.203, 3213.2205, 3.2132204, 6.7013287e-4, 2.5886925e-2, 3.205856, 3205.8562
2421, 3110303.0, 31103.03, 3110.303, 3.110303, 3110303.0, 31103.03, 3110.303, 3.110303, 2.0790292e-4, 1.44188395e-2, 3.106248, 3106.2478
2411, 3142714.0, 31427.14, 3142.714, 3.142714, 3142714.0, 31427.14, 3142.714, 3.142714, 1.5409389e-3, 3.9254796e-2, 3.133108, 3133.108
2401, 3135319.8, 31353.197, 3135.3198, 3.1353197, 3135319.8, 31353.197, 3135.3198, 3.1353197, 6.68343e-4, 2.585233e-2, 3.132307, 3132.3071
2391, 3120423.5, 31204.236, 3120.4236, 3.1204236, 3120423.5, 31204.236, 3120.4236, 3.1204236, 4.847678e-3, 6.9625266e-2, 3.106459, 3106.459
2381, 3010687.8, 30106.879, 3010.6877, 3.0106878, 3010687.8, 30106.879, 3010.6877, 3.0106878, 1.2690839e-4, 1.1265363e-2, 3.010129, 3010.129
2371, 3052575.0, 30525.752, 3052.5752, 3.052575, 3052575.0, 30525.752, 3052.5752, 3.052575, 7.852512e-4, 2.8022334e-2, 3.048757, 3048.757
2361, 3009020.8, 30090.209, 3009.0208, 3.0090208, 3009020.8, 30090.209, 3009.0208, 3.0090208, 2.0737009e-4, 1.440035e-2, 3.009916, 3009.916
2351, 2952492.0, 29524.92, 2952.492, 2.952492, 2952492.0, 29524.92, 2952.492, 2.952492, 1.0972917e-4, 1.0475169e-2, 2.952809, 2952.809
2341, 2990057.5, 29900.574, 2990.0574, 2.9900575, 2990057.5, 29900.574, 2990.0574, 2.9900575, 6.6257e-4, 2.5740435e-2, 2.983049, 2983.0488
2331, 2917761.5, 29177.615, 2917.7615, 2.9177616, 2917761.5, 29177.615, 2917.7615, 2.9177616, 1.6097282e-4, 1.2687506e-2, 2.91661, 2916.61
2321, 2839851.8, 28398.52, 2839.8518, 2.8398519, 2839851.8, 28398.52, 2839.8518, 2.8398519, 2.4073044e-4, 1.551549e-2, 2.840576, 2840.576
2311, 2885551.3, 28855.512, 2885.5513, 2.8855512, 2885551.3, 28855.512, 2885.5513, 2.8855512, 2.7714204e-4, 1.6647583e-2, 2.88147, 2881.47
2301, 2843596.3, 28435.963, 2843.5962, 2.8435962, 2843596.3, 28435.963, 2843.5962, 2.8435962, 1.4104771e-3, 3.755632e-2, 2.833144, 2833.144
2291, 2808962.8, 28089.629, 2808.963, 2.8089628, 2808962.8, 28089.629, 2808.963, 2.8089628, 1.4862588e-4, 1.2191222e-2, 2.806521, 2806.521
2281, 2909543.5, 29095.436, 2909.5435, 2.9095435, 2909543.5, 29095.436, 2909.5435, 2.9095435, 1.0062461e-4, 1.0031181e-2, 2.909665, 2909.665
2271, 2839124.3, 28391.242, 2839.1243, 2.8391242, 2839124.3, 28391.242, 2839.1243, 2.8391242, 1.0602521e-2, 0.102968544, 2.811083, 2811.083
2261, 2712451.0, 27124.51, 2712.451, 2.712451, 2712451.0, 27124.51, 2712.451, 2.712451, 2.1716034e-4, 1.4736361e-2, 2.708562, 2708.562
2251, 2727063.5, 27270.635, 2727.0635, 2.7270634, 2727063.5, 27270.635, 2727.0635, 2.7270634, 1.4110155e-4, 1.1878617e-2, 2.727099, 2727.0989
2241, 2641817.5, 26418.176, 2641.8176, 2.6418176, 2641817.5, 26418.176, 2641.8176, 2.6418176, 1.14819886e-4, 1.07154045e-2, 2.639868, 2639.868
2231, 2594086.8, 25940.867, 2594.0867, 2.5940866, 2594086.8, 25940.867, 2594.0867, 2.5940866, 8.0008584e-4, 2.8285788e-2, 2.588981, 2588.981
2221, 2613283.5, 26132.834, 2613.2834, 2.6132834, 2613283.5, 26132.834, 2613.2834, 2.6132834, 2.1318412e-4, 1.46008255e-2, 2.611095, 2611.095
2211, 2583071.0, 25830.709, 2583.071, 2.583071, 2583071.0, 25830.709, 2583.071, 2.583071, 8.862887e-5, 9.414291e-3, 2.583154, 2583.154
2201, 2583270.3, 25832.703, 2583.2703, 2.5832703, 2583270.3, 25832.703, 2583.2703, 2.5832703, 1.9626782e-4, 1.4009561e-2, 2.581261, 2581.261
2191, 2558027.8, 25580.277, 2558.0278, 2.5580277, 2558027.8, 25580.277, 2558.0278, 2.5580277, 1.0934684e-3, 3.3067632e-2, 2.549301, 2549.301
2181, 2567248.5, 25672.486, 2567.2485, 2.5672486, 2567248.5, 25672.486, 2567.2485, 2.5672486, 7.62585e-4, 2.7614942e-2, 2.559175, 2559.175
2171, 2475506.5, 24755.066, 2475.5066, 2.4755065, 2475506.5, 24755.066, 2475.5066, 2.4755065, 9.785106e-5, 9.891969e-3, 2.474488, 2474.488
2161, 2464456.0, 24644.56, 2464.456, 2.464456, 2464456.0, 24644.56, 2464.456, 2.464456, 9.278287e-5, 9.632386e-3, 2.463518, 2463.5178
2151, 2462043.8, 24620.438, 2462.0437, 2.4620438, 2462043.8, 24620.438, 2462.0437, 2.4620438, 9.782768e-4, 3.1277418e-2, 2.45835, 2458.3499
2141, 2400091.5, 24000.914, 2400.0913, 2.4000914, 2400091.5, 24000.914, 2400.0913, 2.4000914, 1.9462762e-4, 1.39509e-2, 2.398155, 2398.155
2131, 2417613.0, 24176.13, 2417.613, 2.417613, 2417613.0, 24176.13, 2417.613, 2.417613, 1.1364098e-4, 1.06602525e-2, 2.415802, 2415.802
2121, 2342980.8, 23429.809, 2342.981, 2.3429809, 2342980.8, 23429.809, 2342.981, 2.3429809, 1.20413424e-4, 1.0973305e-2, 2.341231, 2341.2312
2111, 2307260.3, 23072.604, 2307.2603, 2.3072603, 2307260.3, 23072.604, 2307.2603, 2.3072603, 9.788348e-4, 3.1286336e-2, 2.301406, 2301.406
2101, 2327001.8, 23270.018, 2327.0017, 2.3270018, 2327001.8, 23270.018, 2327.0017, 2.3270018, 3.0688161e-4, 1.7518036e-2, 2.322477, 2322.477
2091, 2287273.8, 22872.736, 2287.2737, 2.2872736, 2287273.8, 22872.736, 2287.2737, 2.2872736, 1.9090738e-4, 1.3816924e-2, 2.286439, 2286.439
2081, 2251491.3, 22514.912, 2251.4912, 2.2514913, 2251491.3, 22514.912, 2251.4912, 2.2514913, 6.499707e-5, 8.062076e-3, 2.251649, 2251.649
2071, 2256047.5, 22560.475, 2256.0476, 2.2560475, 2256047.5, 22560.475, 2256.0476, 2.2560475, 6.2076823e-4, 2.491522e-2, 2.249057, 2249.0571
2061, 2284953.0, 22849.53, 2284.953, 2.2849529, 2284953.0, 22849.53, 2284.953, 2.2849529, 2.0495096e-4, 1.4316109e-2, 2.285111, 2285.1108
2051, 2204878.5, 22048.785, 2204.8787, 2.2048786, 2204878.5, 22048.785, 2204.8787, 2.2048786, 4.0462648e-4, 2.0115329e-2, 2.201129, 2201.129
2041, 2118451.0, 21184.512, 2118.4512, 2.118451, 2118451.0, 21184.512, 2118.4512, 2.118451, 7.5120333e-4, 2.740809e-2, 2.114827, 2114.827
2031, 2140113.8, 21401.139, 2140.1138, 2.1401138, 2140113.8, 21401.139, 2140.1138, 2.1401138, 1.27673e-4, 1.1299248e-2, 2.13754, 2137.54
2021, 2133668.5, 21336.684, 2133.6685, 2.1336684, 2133668.5, 21336.684, 2133.6685, 2.1336684, 1.5920871e-3, 3.9900966e-2, 2.126238, 2126.238
2011, 2079651.4, 20796.514, 2079.6514, 2.0796514, 2079651.4, 20796.514, 2079.6514, 2.0796514, 1.2504285e-4, 1.1182256e-2, 2.080176, 2080.176
2001, 2122872.3, 21228.723, 2122.8723, 2.1228724, 2122872.3, 21228.723, 2122.8723, 2.1228724, 7.067041e-5, 8.406569e-3, 2.122035, 2122.035
1991, 2106878.5, 21068.785, 2106.8784, 2.1068785, 2106878.5, 21068.785, 2106.8784, 2.1068785, 1.390644e-4, 1.1792557e-2, 2.104629, 2104.6292
1981, 2066633.0, 20666.33, 2066.633, 2.066633, 2066633.0, 20666.33, 2066.633, 2.066633, 4.8730355e-5, 6.980713e-3, 2.066959, 2066.959
1971, 2012115.5, 20121.154, 2012.1155, 2.0121155, 2012115.5, 20121.154, 2012.1155, 2.0121155, 5.0663883e-5, 7.1178568e-3, 2.012987, 2012.9869
1961, 2004793.6, 20047.936, 2004.7937, 2.0047936, 2004793.6, 20047.936, 2004.7937, 2.0047936, 1.0152499e-4, 1.0075961e-2, 2.004732, 2004.7319
1951, 1983767.9, 19837.678, 1983.7678, 1.9837679, 1983767.9, 19837.678, 1983.7678, 1.9837679, 9.0974056e-5, 9.538032e-3, 1.984113, 1984.113
1941, 1926896.5, 19268.965, 1926.8965, 1.9268965, 1926896.5, 19268.965, 1926.8965, 1.9268965, 7.21659e-5, 8.495051e-3, 1.926338, 1926.338
1931, 1991732.3, 19917.322, 1991.7323, 1.9917322, 1991732.3, 19917.322, 1991.7323, 1.9917322, 1.2643399e-3, 3.5557557e-2, 1.972151, 1972.151
1921, 1940426.6, 19404.266, 1940.4266, 1.9404266, 1940426.6, 19404.266, 1940.4266, 1.9404266, 6.519406e-4, 2.5533127e-2, 1.930701, 1930.701
1911, 1858656.4, 18586.564, 1858.6564, 1.8586564, 1858656.4, 18586.564, 1858.6564, 1.8586564, 1.272595e-3, 3.567345e-2, 1.843937, 1843.937
1901, 1879920.8, 18799.207, 1879.9208, 1.8799207, 1879920.8, 18799.207, 1879.9208, 1.8799207, 8.230385e-5, 9.072147e-3, 1.878999, 1878.999
1891, 1844991.8, 18449.918, 1844.9918, 1.8449918, 1844991.8, 18449.918, 1844.9918, 1.8449918, 9.73344e-5, 9.8658195e-3, 1.845797, 1845.797
1881, 1842351.8, 18423.518, 1842.3518, 1.8423518, 1842351.8, 18423.518, 1842.3518, 1.8423518, 1.5511434e-4, 1.245449e-2, 1.841879, 1841.879
1871, 1770578.4, 17705.783, 1770.5784, 1.7705784, 1770578.4, 17705.783, 1770.5784, 1.7705784, 1.4575441e-4, 1.2072879e-2, 1.770393, 1770.3931
1861, 1828760.8, 18287.607, 1828.7607, 1.8287607, 1828760.8, 18287.607, 1828.7607, 1.8287607, 4.4843837e-4, 2.1176364e-2, 1.823314, 1823.314
1851, 1776246.9, 17762.469, 1776.247, 1.7762469, 1776246.9, 17762.469, 1776.247, 1.7762469, 1.1938519e-4, 1.0926353e-2, 1.776307, 1776.307
1841, 1728950.1, 17289.502, 1728.9502, 1.7289501, 1728950.1, 17289.502, 1728.9502, 1.7289501, 5.476224e-5, 7.4001513e-3, 1.728604, 1728.604
1831, 1778298.8, 17782.988, 1778.2987, 1.7782987, 1778298.8, 17782.988, 1778.2987, 1.7782987, 5.1191647e-4, 2.2625571e-2, 1.771043, 1771.043
1821, 1685584.6, 16855.846, 1685.5847, 1.6855847, 1685584.6, 16855.846, 1685.5847, 1.6855847, 9.7776814e-5, 9.888216e-3, 1.686423, 1686.423
1811, 1659046.3, 16590.463, 1659.0463, 1.6590463, 1659046.3, 16590.463, 1659.0463, 1.6590463, 6.976352e-5, 8.352456e-3, 1.660017, 1660.017
1801, 1672649.6, 16726.496, 1672.6497, 1.6726496, 1672649.6, 16726.496, 1672.6497, 1.6726496, 7.200459e-5, 8.485552e-3, 1.673167, 1673.167
1791, 1609919.3, 16099.193, 1609.9193, 1.6099193, 1609919.3, 16099.193, 1609.9193, 1.6099193, 1.05648265e-4, 1.0278534e-2, 1.607635, 1607.635
1781, 1575653.1, 15756.531, 1575.6531, 1.5756531, 1575653.1, 15756.531, 1575.6531, 1.5756531, 1.6596026e-4, 1.2882556e-2, 1.573894, 1573.894
1771, 1570454.8, 15704.547, 1570.4547, 1.5704547, 1570454.8, 15704.547, 1570.4547, 1.5704547, 7.612359e-5, 8.724883e-3, 1.570006, 1570.006
1761, 1571860.5, 15718.605, 1571.8606, 1.5718606, 1571860.5, 15718.605, 1571.8606, 1.5718606, 4.872694e-5, 6.9804685e-3, 1.571567, 1571.567
1751, 1570843.1, 15708.431, 1570.8431, 1.5708431, 1570843.1, 15708.431, 1570.8431, 1.5708431, 4.8731392e-5, 6.9807875e-3, 1.572911, 1572.911
1741, 1500797.6, 15007.977, 1500.7976, 1.5007976, 1500797.6, 15007.977, 1500.7976, 1.5007976, 4.462277e-5, 6.6800276e-3, 1.500936, 1500.936
1731, 1539670.4, 15396.703, 1539.6703, 1.5396703, 1539670.4, 15396.703, 1539.6703, 1.5396703, 7.426655e-5, 8.617804e-3, 1.538997, 1538.9971
1721, 1527447.1, 15274.471, 1527.4471, 1.5274471, 1527447.1, 15274.471, 1527.4471, 1.5274471, 5.6908004e-5, 7.5437394e-3, 1.526542, 1526.542
1711, 1470036.3, 14700.362, 1470.0363, 1.4700363, 1470036.3, 14700.362, 1470.0363, 1.4700363, 6.496617e-5, 8.060159e-3, 1.472002, 1472.0021
1701, 1427340.4, 14273.404, 1427.3403, 1.4273404, 1427340.4, 14273.404, 1427.3403, 1.4273404, 1.4256754e-4, 1.1940165e-2, 1.424959, 1424.959
1691, 1432060.5, 14320.6045, 1432.0604, 1.4320605, 1432060.5, 14320.6045, 1432.0604, 1.4320605, 7.249888e-5, 8.514627e-3, 1.431929, 1431.929
1681, 1407183.4, 14071.834, 1407.1833, 1.4071834, 1407183.4, 14071.834, 1407.1833, 1.4071834, 1.10106404e-4, 1.049316e-2, 1.404406, 1404.406
1671, 1386229.8, 13862.298, 1386.2297, 1.3862298, 1386229.8, 13862.298, 1386.2297, 1.3862298, 6.4577216e-5, 8.035995e-3, 1.38572, 1385.72
1661, 1393530.8, 13935.308, 1393.5308, 1.3935307, 1393530.8, 13935.308, 1393.5308, 1.3935307, 3.5163852e-5, 5.9299115e-3, 1.391923, 1391.923
1651, 1384065.1, 13840.651, 1384.0652, 1.3840652, 1384065.1, 13840.651, 1384.0652, 1.3840652, 4.9905e-4, 2.2339428e-2, 1.377636, 1377.636
1641, 1416238.0, 14162.38, 1416.2379, 1.416238, 1416238.0, 14162.38, 1416.2379, 1.416238, 3.7310434e-5, 6.1082267e-3, 1.416394, 1416.394
1631, 1333632.6, 13336.326, 1333.6326, 1.3336326, 1333632.6, 13336.326, 1333.6326, 1.3336326, 1.1844603e-4, 1.0883291e-2, 1.331117, 1331.1171
1621, 1324667.5, 13246.675, 1324.6675, 1.3246675, 1324667.5, 13246.675, 1324.6675, 1.3246675, 5.797929e-5, 7.6144133e-3, 1.323597, 1323.5969
1611, 1295044.5, 12950.445, 1295.0446, 1.2950445, 1295044.5, 12950.445, 1295.0446, 1.2950445, 9.902393e-5, 9.9510765e-3, 1.291325, 1291.325
1601, 1330395.9, 13303.958, 1330.3959, 1.3303958, 1330395.9, 13303.958, 1330.3959, 1.3303958, 6.677011e-5, 8.171298e-3, 1.329167, 1329.167
1591, 1275705.4, 12757.054, 1275.7053, 1.2757053, 1275705.4, 12757.054, 1275.7053, 1.2757053, 3.629225e-5, 6.0243052e-3, 1.275799, 1275.7991
1581, 1278033.4, 12780.334, 1278.0333, 1.2780334, 1278033.4, 12780.334, 1278.0333, 1.2780334, 3.8884988e-5, 6.235783e-3, 1.277743, 1277.743
1571, 1258427.3, 12584.272, 1258.4272, 1.2584273, 1258427.3, 12584.272, 1258.4272, 1.2584273, 6.5900174e-5, 8.117892e-3, 1.258696, 1258.6959
1561, 1233087.3, 12330.873, 1233.0873, 1.2330873, 1233087.3, 12330.873, 1233.0873, 1.2330873, 6.2685824e-5, 7.917438e-3, 1.231885, 1231.885
1551, 1160271.9, 11602.719, 1160.2719, 1.1602719, 1160271.9, 11602.719, 1160.2719, 1.1602719, 8.190168e-5, 9.049955e-3, 1.161443, 1161.443
1541, 1185976.3, 11859.763, 1185.9763, 1.1859763, 1185976.3, 11859.763, 1185.9763, 1.1859763, 5.8661575e-5, 7.6590846e-3, 1.186367, 1186.3671
1531, 1159937.3, 11599.373, 1159.9373, 1.1599373, 1159937.3, 11599.373, 1159.9373, 1.1599373, 4.613332e-5, 6.7921514e-3, 1.158723, 1158.723
1521, 1158034.6, 11580.346, 1158.0345, 1.1580346, 1158034.6, 11580.346, 1158.0345, 1.1580346, 2.6231315e-5, 5.1216516e-3, 1.15912, 1159.12
1511, 1123238.8, 11232.388, 1123.2388, 1.1232388, 1123238.8, 11232.388, 1123.2388, 1.1232388, 7.022546e-5, 8.380064e-3, 1.121753, 1121.7529
1501, 1145222.1, 11452.222, 1145.2222, 1.1452222, 1145222.1, 11452.222, 1145.2222, 1.1452222, 3.8088805e-5, 6.171613e-3, 1.145017, 1145.017
1491, 1076145.9, 10761.459, 1076.1459, 1.0761459, 1076145.9, 10761.459, 1076.1459, 1.0761459, 2.373357e-5, 4.871711e-3, 1.075517, 1075.5171
1481, 1080739.4, 10807.394, 1080.7394, 1.0807394, 1080739.4, 10807.394, 1080.7394, 1.0807394, 3.9401966e-5, 6.2770983e-3, 1.080695, 1080.6951
1471, 1100719.1, 11007.191, 1100.7191, 1.1007191, 1100719.1, 11007.191, 1100.7191, 1.1007191, 5.9610506e-5, 7.720784e-3, 1.099887, 1099.887
1461, 1078030.1, 10780.301, 1078.0302, 1.0780301, 1078030.1, 10780.301, 1078.0302, 1.0780301, 6.584313e-5, 8.114378e-3, 1.075954, 1075.954
1451, 1054953.4, 10549.533, 1054.9534, 1.0549533, 1054953.4, 10549.533, 1054.9534, 1.0549533, 2.9929251e-5, 5.4707634e-3, 1.055264, 1055.264
1441, 1042785.3, 10427.853, 1042.7853, 1.0427853, 1042785.3, 10427.853, 1042.7853, 1.0427853, 2.3674422e-4, 1.5386495e-2, 1.038619, 1038.619
