n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 1635.4064, 16.354065, 1.6354064, 1.6354064e-3, 490621.94, 4906.219, 490.62192, 0.49062192, 7.86547e-4, 2.8045446e-2, 0.483003, 483.003, 1.6100099, 1610.0099
2901, 1422.357, 14.223571, 1.4223571, 1.422357e-3, 426707.13, 4267.0713, 426.70712, 0.42670712, 1.4064548e-4, 1.1859405e-2, 0.424915, 424.91498, 1.4163833, 1416.3833
2801, 1420.1547, 14.201547, 1.4201547, 1.4201547e-3, 426046.4, 4260.464, 426.0464, 0.4260464, 7.8275756e-5, 8.847359e-3, 0.424455, 424.455, 1.41485, 1414.85
2701, 1429.7003, 14.297003, 1.4297003, 1.4297003e-3, 428910.06, 4289.1006, 428.91006, 0.42891008, 7.381861e-5, 8.591776e-3, 0.428004, 428.004, 1.42668, 1426.68
2601, 1270.9973, 12.709973, 1.2709973, 1.2709973e-3, 381299.2, 3812.992, 381.2992, 0.3812992, 1.2565662e-4, 1.1209666e-2, 0.378629, 378.629, 1.2620966, 1262.0967
2501, 1235.8738, 12.358738, 1.2358738, 1.2358738e-3, 370762.13, 3707.6213, 370.76215, 0.37076214, 7.582572e-5, 8.707796e-3, 0.370621, 370.621, 1.2354033, 1235.4033
2401, 1167.6824, 11.676824, 1.1676823, 1.1676823e-3, 350304.7, 3503.0469, 350.3047, 0.3503047, 9.062118e-5, 9.519516e-3, 0.34821, 348.21002, 1.1607, 1160.7
2301, 1116.142, 11.16142, 1.116142, 1.116142e-3, 334842.6, 3348.426, 334.8426, 0.3348426, 7.361241e-5, 8.579767e-3, 0.334876, 334.876, 1.1162534, 1116.2533
2201, 1009.07697, 10.09077, 1.009077, 1.009077e-3, 302723.1, 3027.2307, 302.72308, 0.30272308, 4.258746e-5, 6.5259067e-3, 0.301171, 301.171, 1.0039034, 1003.9033
2101, 1062.3911, 10.623911, 1.062391, 1.0623911e-3, 318717.34, 3187.1733, 318.71732, 0.31871733, 5.369851e-5, 7.327927e-3, 0.318271, 318.271, 1.0609034, 1060.9034
2001, 934.66425, 9.3466425, 0.9346642, 9.346642e-4, 280399.25, 2803.9927, 280.39926, 0.28039926, 4.2786127e-5, 6.5411106e-3, 0.278791, 278.79102, 0.92930335, 929.30334
1901, 869.2015, 8.692015, 0.8692015, 8.692015e-4, 260760.45, 2607.6045, 260.76047, 0.26076046, 4.1685707e-5, 6.456447e-3, 0.260105, 260.105, 0.86701673, 867.0167
1801, 889.29205, 8.8929205, 0.88929206, 8.8929205e-4, 266787.63, 2667.8762, 266.78763, 0.26678762, 7.875501e-5, 8.874401e-3, 0.263739, 263.73898, 0.87913, 879.13
1701, 792.9342, 7.9293423, 0.79293424, 7.929342e-4, 237880.27, 2378.8025, 237.88026, 0.23788026, 4.0970604e-5, 6.4008282e-3, 0.236583, 236.583, 0.78861, 788.61
