n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3
2761, 2928.7832, 29.287832, 2.9287832, 2.9287832e-3, 1464391.6, 14643.916, 1464.3916, 1.4643916, 2.2070433e-4, 1.4856121e-2, 1.46028, 1460.2799
2751, 2998.1428, 29.981428, 2.9981427, 2.9981427e-3, 1499071.4, 14990.714, 1499.0714, 1.4990714, 1.9609112e-4, 1.4003254e-2, 1.495014, 1495.0139
2741, 2940.032, 29.40032, 2.940032, 2.940032e-3, 1470016.0, 14700.16, 1470.016, 1.470016, 1.6111202e-3, 4.0138762e-2, 1.461116, 1461.116
2731, 2859.567, 28.595669, 2.859567, 2.8595668e-3, 1429783.5, 14297.835, 1429.7834, 1.4297835, 1.16545336e-4, 1.0795617e-2, 1.429954, 1429.9541
2721, 2915.274, 29.152739, 2.915274, 2.915274e-3, 1457637.0, 14576.369, 1457.637, 1.457637, 2.4915521e-4, 1.5784651e-2, 1.456424, 1456.424
2711, 2849.2312, 28.492311, 2.8492312, 2.8492312e-3, 1424615.6, 14246.156, 1424.6156, 1.4246156, 2.0374237e-4, 1.4273835e-2, 1.425448, 1425.448
2701, 2898.3828, 28.983828, 2.8983827, 2.8983827e-3, 1449191.4, 14491.913, 1449.1913, 1.4491913, 1.9976166e-4, 1.4133707e-2, 1.447862, 1447.862
2691, 2866.3208, 28.663208, 2.8663208, 2.8663208e-3, 1433160.4, 14331.6045, 1433.1604, 1.4331604, 2.131453e-4, 1.45994965e-2, 1.432343, 1432.343
2681, 2784.3638, 27.843637, 2.7843637, 2.7843637e-3, 1392181.9, 13921.818, 1392.1819, 1.3921819, 1.5946288e-4, 1.2627861e-2, 1.392384, 1392.384
2671, 2886.6362, 28.866362, 2.8866363, 2.8866362e-3, 1443318.1, 14433.182, 1443.3181, 1.4433181, 4.203476e-4, 2.0502381e-2, 1.439749, 1439.749
2661, 2873.9634, 28.739634, 2.8739634, 2.8739634e-3, 1436981.6, 14369.816, 1436.9817, 1.4369817, 1.459737e-4, 1.2081957e-2, 1.43552, 1435.52
2651, 2890.789, 28.907892, 2.8907893, 2.8907892e-3, 1445394.6, 14453.946, 1445.3947, 1.4453946, 2.2423646e-4, 1.4974527e-2, 1.444133, 1444.133
2641, 2813.7627, 28.137627, 2.8137627, 2.8137628e-3, 1406881.4, 14068.813, 1406.8813, 1.4068813, 1.6104941e-4, 1.2690525e-2, 1.407867, 1407.867
2631, 2820.2988, 28.202988, 2.8202987, 2.8202988e-3, 1410149.4, 14101.493, 1410.1493, 1.4101493, 2.6511578e-4, 1.6282376e-2, 1.407691, 1407.691
2621, 2865.6694, 28.656693, 2.8656693, 2.8656693e-3, 1432834.6, 14328.347, 1432.8346, 1.4328346, 3.173773e-4, 1.7815087e-2, 1.428553, 1428.553
2611, 2716.2693, 27.162693, 2.7162693, 2.7162693e-3, 1358134.6, 13581.347, 1358.1346, 1.3581346, 1.9639802e-4, 1.4014208e-2, 1.356743, 1356.7429
2601, 2829.6902, 28.296902, 2.8296902, 2.8296902e-3, 1414845.1, 14148.451, 1414.8451, 1.4148451, 8.606644e-3, 9.2772e-2, 1.385472, 1385.472
2591, 2747.7031, 27.477032, 2.747703, 2.747703e-3, 1373851.5, 13738.516, 1373.8516, 1.3738515, 8.911097e-5, 9.4398605e-3, 1.374345, 1374.345
2581, 2712.2314, 27.122314, 2.7122314, 2.7122314e-3, 1356115.8, 13561.157, 1356.1157, 1.3561157, 1.2210596e-4, 1.1050156e-2, 1.356835, 1356.835
2571, 2744.641, 27.446411, 2.744641, 2.7446412e-3, 1372320.5, 13723.205, 1372.3206, 1.3723205, 1.0167002e-3, 3.1885736e-2, 1.368499, 1368.499
2561, 2659.375, 26.59375, 2.6593752, 2.659375e-3, 1329687.6, 13296.876, 1329.6876, 1.3296876, 1.4262789e-4, 1.1942692e-2, 1.327541, 1327.541
2551, 2655.619, 26.556189, 2.655619, 2.6556188e-3, 1327809.5, 13278.095, 1327.8094, 1.3278095, 2.5371977e-4, 1.5928583e-2, 1.324773, 1324.773
2541, 2660.4722, 26.604721, 2.6604722, 2.6604722e-3, 1330236.1, 13302.36, 1330.2361, 1.3302361, 2.3137745e-4, 1.5211096e-2, 1.332988, 1332.988
2531, 2683.4412, 26.834412, 2.6834412, 2.6834412e-3, 1341720.6, 13417.206, 1341.7206, 1.3417206, 4.885192e-4, 2.2102471e-2, 1.341687, 1341.687
2521, 2635.922, 26.35922, 2.635922, 2.635922e-3, 1317961.0, 13179.609, 1317.9609, 1.317961, 2.7957212e-4, 1.672041e-2, 1.313235, 1313.235
2511, 2640.3242, 26.403242, 2.640324, 2.6403242e-3, 1320162.0, 13201.62, 1320.1621, 1.320162, 1.5977067e-4, 1.2640042e-2, 1.319117, 1319.117
2501, 2653.2385, 26.532387, 2.6532385, 2.6532386e-3, 1326619.3, 13266.192, 1326.6193, 1.3266193, 1.3589856e-4, 1.1657554e-2, 1.326658, 1326.658
2491, 2602.9832, 26.02983, 2.602983, 2.602983e-3, 1301491.5, 13014.915, 1301.4915, 1.3014915, 2.2146372e-4, 1.4881657e-2, 1.29952, 1299.52
2481, 2580.951, 25.80951, 2.580951, 2.580951e-3, 1290475.5, 12904.755, 1290.4755, 1.2904755, 1.2627985e-4, 1.123743e-2, 1.290383, 1290.3829
2471, 2601.1555, 26.011555, 2.6011555, 2.6011555e-3, 1300577.8, 13005.777, 1300.5778, 1.3005778, 1.5094783e-4, 1.2286083e-2, 1.297782, 1297.782
2461, 2582.5562, 25.825562, 2.582556, 2.582556e-3, 1291278.0, 12912.78, 1291.278, 1.291278, 1.4522196e-4, 1.20508075e-2, 1.289207, 1289.207
2451, 2619.349, 26.193491, 2.6193492, 2.6193492e-3, 1309674.6, 13096.746, 1309.6746, 1.3096746, 1.0787486e-3, 3.284431e-2, 1.302836, 1302.8359
2441, 2557.8193, 25.578192, 2.5578191, 2.5578192e-3, 1278909.6, 12789.096, 1278.9095, 1.2789096, 1.6553965e-4, 1.2866221e-2, 1.278305, 1278.305
2431, 2525.024, 25.250238, 2.525024, 2.5250239e-3, 1262512.0, 12625.12, 1262.512, 1.262512, 1.2358701e-4, 1.1116969e-2, 1.260031, 1260.031
2421, 2526.3481, 25.263483, 2.526348, 2.5263482e-3, 1263174.0, 12631.74, 1263.1741, 1.263174, 1.951341e-4, 1.39690405e-2, 1.261794, 1261.794
2411, 2523.0762, 25.230762, 2.5230763, 2.5230763e-3, 1261538.1, 12615.382, 1261.5382, 1.2615381, 1.14269125e-4, 1.0689674e-2, 1.261273, 1261.2731
2401, 2558.8552, 25.588552, 2.5588553, 2.5588553e-3, 1279427.6, 12794.276, 1279.4276, 1.2794276, 2.3897296e-4, 1.5458751e-2, 1.278086, 1278.0859
2391, 2506.248, 25.062479, 2.506248, 2.506248e-3, 1253124.0, 12531.24, 1253.124, 1.253124, 7.356414e-5, 8.576954e-3, 1.252212, 1252.212
2381, 2463.751, 24.63751, 2.463751, 2.463751e-3, 1231875.5, 12318.756, 1231.8755, 1.2318755, 1.7174018e-4, 1.3104968e-2, 1.231584, 1231.584
2371, 2473.7605, 24.737604, 2.4737604, 2.4737604e-3, 1236880.1, 12368.802, 1236.8801, 1.2368802, 4.776297e-4, 2.1854741e-2, 1.231328, 1231.328
2361, 2457.7605, 24.577604, 2.4577606, 2.4577605e-3, 1228880.3, 12288.803, 1228.8802, 1.2288803, 1.5522909e-4, 1.24590965e-2, 1.229465, 1229.465
2351, 2453.7322, 24.537321, 2.453732, 2.453732e-3, 1226866.0, 12268.66, 1226.866, 1.226866, 1.7580451e-4, 1.325913e-2, 1.224147, 1224.147
2341, 2446.9312, 24.46931, 2.4469311, 2.446931e-3, 1223465.5, 12234.655, 1223.4656, 1.2234656, 1.4582534e-4, 1.2075816e-2, 1.221912, 1221.912
2331, 2394.8223, 23.948221, 2.3948221, 2.3948222e-3, 1197411.0, 11974.11, 1197.411, 1.1974111, 1.6802642e-4, 1.2962501e-2, 1.197288, 1197.2881
2321, 2493.511, 24.93511, 2.493511, 2.493511e-3, 1246755.5, 12467.555, 1246.7555, 1.2467555, 1.23677e-4, 1.1121016e-2, 1.247728, 1247.728
2311, 2376.1467, 23.761467, 2.3761466, 2.3761466e-3, 1188073.3, 11880.732, 1188.0732, 1.1880733, 5.546006e-4, 2.3549959e-2, 1.183464, 1183.4641
2301, 2449.6682, 24.496683, 2.4496682, 2.4496682e-3, 1224834.1, 12248.341, 1224.8341, 1.2248341, 1.8178187e-4, 1.3482651e-2, 1.221286, 1221.286
2291, 2424.9697, 24.249699, 2.42497, 2.4249698e-3, 1212485.0, 12124.85, 1212.485, 1.212485, 7.1469875e-4, 2.6733851e-2, 1.208729, 1208.729
2281, 2347.3213, 23.473213, 2.3473213, 2.3473212e-3, 1173660.6, 11736.606, 1173.6606, 1.1736606, 2.399156e-4, 1.54892085e-2, 1.172734, 1172.734
2271, 2381.7676, 23.817677, 2.3817675, 2.3817676e-3, 1190883.8, 11908.838, 1190.8838, 1.1908838, 9.400307e-5, 9.695518e-3, 1.18947, 1189.4701
2261, 2331.777, 23.31777, 2.331777, 2.331777e-3, 1165888.5, 11658.886, 1165.8885, 1.1658885, 1.3041701e-4, 1.1420027e-2, 1.164294, 1164.294
2251, 2336.3506, 23.363504, 2.3363504, 2.3363505e-3, 1168175.3, 11681.752, 1168.1752, 1.1681752, 1.07876906e-4, 1.038638e-2, 1.167231, 1167.231
2241, 2344.2976, 23.442978, 2.3442976, 2.3442977e-3, 1172148.9, 11721.488, 1172.1488, 1.1721488, 2.3149261e-4, 1.5214881e-2, 1.168995, 1168.995
2231, 2337.133, 23.37133, 2.337133, 2.337133e-3, 1168566.5, 11685.665, 1168.5664, 1.1685665, 1.0313873e-4, 1.0155724e-2, 1.168788, 1168.788
2221, 2318.6577, 23.186577, 2.3186576, 2.3186577e-3, 1159328.9, 11593.288, 1159.3289, 1.1593288, 1.14918024e-4, 1.0719983e-2, 1.159725, 1159.725
2211, 2324.2844, 23.242846, 2.3242846, 2.3242845e-3, 1162142.3, 11621.423, 1162.1423, 1.1621423, 6.8177003e-4, 2.6110727e-2, 1.154407, 1154.407
2201, 2260.9, 22.609, 2.2608998, 2.2608999e-3, 1130449.9, 11304.499, 1130.45, 1.1304499, 9.27679e-5, 9.63161e-3, 1.129914, 1129.9141
2191, 2276.9495, 22.769493, 2.2769494, 2.2769494e-3, 1138474.8, 11384.747, 1138.4747, 1.1384747, 1.1725355e-4, 1.0828367e-2, 1.136374, 1136.374
2181, 2229.5361, 22.295362, 2.2295363, 2.2295362e-3, 1114768.1, 11147.682, 1114.7682, 1.1147681, 1.4570676e-4, 1.2070905e-2, 1.11291, 1112.91
2171, 2219.6472, 22.196472, 2.2196472, 2.2196472e-3, 1109823.6, 11098.236, 1109.8236, 1.1098236, 1.8554638e-4, 1.3621541e-2, 1.107641, 1107.641
2161, 2242.8381, 22.428381, 2.2428381, 2.242838e-3, 1121419.1, 11214.19, 1121.4191, 1.1214191, 2.67919e-4, 1.636823e-2, 1.117955, 1117.955
2151, 2196.0618, 21.960617, 2.1960616, 2.1960617e-3, 1098030.8, 10980.308, 1098.0308, 1.0980308, 2.744159e-4, 1.6565504e-2, 1.095531, 1095.531
2141, 2206.3752, 22.063753, 2.2063754, 2.2063754e-3, 1103187.6, 11031.877, 1103.1876, 1.1031877, 2.1030806e-4, 1.4502002e-2, 1.098114, 1098.114
2131, 2162.2217, 21.622215, 2.1622217, 2.1622216e-3, 1081110.9, 10811.108, 1081.1108, 1.0811108, 1.4277638e-4, 1.1948907e-2, 1.081797, 1081.797
2121, 2298.652, 22.986523, 2.2986522, 2.2986522e-3, 1149326.1, 11493.261, 1149.326, 1.1493261, 1.483451e-2, 0.121797, 1.108028, 1108.0281
2111, 2123.09, 21.230902, 2.1230903, 2.1230902e-3, 1061545.1, 10615.451, 1061.5452, 1.0615451, 2.5774338e-4, 1.6054388e-2, 1.057067, 1057.067
2101, 2080.5105, 20.805105, 2.0805106, 2.0805106e-3, 1040255.3, 10402.553, 1040.2552, 1.0402553, 1.8908024e-4, 1.3750645e-2, 1.036233, 1036.2329
2091, 2109.0771, 21.09077, 2.109077, 2.109077e-3, 1054538.5, 10545.385, 1054.5385, 1.0545385, 7.0645874e-5, 8.40511e-3, 1.053626, 1053.626
2081, 2134.017, 21.340172, 2.1340172, 2.1340172e-3, 1067008.6, 10670.086, 1067.0087, 1.0670086, 1.754853e-4, 1.3247087e-2, 1.064405, 1064.4049
2071, 2110.759, 21.10759, 2.110759, 2.110759e-3, 1055379.5, 10553.795, 1055.3795, 1.0553795, 2.2315554e-4, 1.4938392e-2, 1.051364, 1051.3639
2061, 2122.1553, 21.221552, 2.1221552, 2.1221552e-3, 1061077.6, 10610.776, 1061.0776, 1.0610776, 2.393783e-4, 1.5471855e-2, 1.058986, 1058.986
2051, 2139.8167, 21.398167, 2.1398168, 2.1398168e-3, 1069908.4, 10699.084, 1069.9083, 1.0699084, 1.14377945e-4, 1.0694763e-2, 1.070232, 1070.232
2041, 2120.755, 21.20755, 2.120755, 2.120755e-3, 1060377.5, 10603.774, 1060.3774, 1.0603775, 1.730164e-4, 1.315357e-2, 1.058389, 1058.3889
2031, 2065.3145, 20.653145, 2.0653145, 2.0653144e-3, 1032657.25, 10326.572, 1032.6572, 1.0326573, 9.112062e-5, 9.545712e-3, 1.033288, 1033.288
2021, 2035.8984, 20.358984, 2.0358984, 2.0358984e-3, 1017949.25, 10179.492, 1017.9492, 1.0179492, 4.8772193e-4, 2.2084428e-2, 1.013139, 1013.13904
2011, 2092.9644, 20.929642, 2.0929642, 2.0929642e-3, 1046482.06, 10464.821, 1046.482, 1.0464821, 1.600238e-4, 1.2650051e-2, 1.044508, 1044.5079
2001, 2093.57, 20.935701, 2.09357, 2.09357e-3, 1046785.0, 10467.85, 1046.785, 1.046785, 1.1005969e-3, 3.3175245e-2, 1.039797, 1039.797
1991, 1998.3196, 19.983194, 1.9983195, 1.9983195e-3, 999159.75, 9991.598, 999.1597, 0.99915975, 5.901512e-5, 7.68213e-3, 0.998799, 998.799
1981, 2152.1392, 21.52139, 2.1521392, 2.152139e-3, 1076069.6, 10760.696, 1076.0696, 1.0760696, 1.1859578e-3, 3.443774e-2, 1.070913, 1070.913
1971, 2082.2817, 20.822817, 2.0822818, 2.0822817e-3, 1041140.94, 10411.409, 1041.1409, 1.0411409, 1.3630979e-3, 3.6920156e-2, 1.04414, 1044.14
1961, 1992.4564, 19.924564, 1.9924564, 1.9924564e-3, 996228.2, 9962.282, 996.2282, 0.9962282, 5.0395174e-4, 2.244887e-2, 0.989792, 989.792
1951, 2058.7974, 20.587973, 2.0587974, 2.0587973e-3, 1029398.7, 10293.986, 1029.3987, 1.0293987, 2.621962e-4, 1.6192473e-2, 1.028182, 1028.182
1941, 2015.4021, 20.15402, 2.015402, 2.015402e-3, 1007701.06, 10077.011, 1007.70105, 1.007701, 8.9450297e-4, 2.9908242e-2, 0.997215, 997.21497
1931, 1984.5425, 19.845425, 1.9845425, 1.9845425e-3, 992271.25, 9922.713, 992.27124, 0.99227124, 4.6832013e-4, 2.1640705e-2, 0.983729, 983.729
1921, 1963.0457, 19.630457, 1.9630457, 1.9630457e-3, 981522.9, 9815.229, 981.5229, 0.98152286, 9.090494e-4, 3.0150447e-2, 0.9715, 971.5
1911, 1975.9792, 19.759792, 1.9759792, 1.9759792e-3, 987989.56, 9879.8955, 987.98956, 0.98798954, 7.274302e-4, 2.6970914e-2, 0.979592, 979.59204
1901, 1983.2885, 19.832884, 1.9832884, 1.9832884e-3, 991644.2, 9916.442, 991.6442, 0.9916442, 6.6800026e-4, 2.58457e-2, 0.989247, 989.247
1891, 1935.8345, 19.358345, 1.9358344, 1.9358344e-3, 967917.2, 9679.172, 967.9172, 0.9679172, 3.4533202e-4, 1.8583111e-2, 0.966235, 966.235
1881, 1942.0002, 19.420002, 1.9420003, 1.9420002e-3, 971000.1, 9710.001, 971.0001, 0.97100013, 3.9638035e-4, 1.9909304e-2, 0.967334, 967.334
1871, 1915.5088, 19.155088, 1.9155087, 1.9155088e-3, 957754.4, 9577.544, 957.7544, 0.9577544, 5.9800915e-4, 2.4454225e-2, 0.953998, 953.99805
1861, 1905.6464, 19.056463, 1.9056464, 1.9056464e-3, 952823.25, 9528.232, 952.82324, 0.9528232, 1.3723269e-3, 3.704493e-2, 0.938179, 938.179
1851, 1869.8143, 18.698143, 1.8698144, 1.8698144e-3, 934907.2, 9349.072, 934.9072, 0.9349072, 1.7876439e-4, 1.337028e-2, 0.931592, 931.592
1841, 1848.4484, 18.484484, 1.8484484, 1.8484484e-3, 924224.2, 9242.242, 924.2242, 0.9242242, 9.423982e-5, 9.707719e-3, 0.923245, 923.245
1831, 1850.6521, 18.506521, 1.8506521, 1.850652e-3, 925326.06, 9253.261, 925.32605, 0.92532605, 7.382538e-5, 8.59217e-3, 0.923495, 923.495
1821, 1800.3153, 18.003153, 1.8003154, 1.8003153e-3, 900157.7, 9001.577, 900.1577, 0.9001577, 2.6864366e-4, 1.6390353e-2, 0.89668, 896.68
1811, 1815.1227, 18.151226, 1.8151227, 1.8151227e-3, 907561.4, 9075.613, 907.56134, 0.90756136, 6.620383e-5, 8.136573e-3, 0.907645, 907.64496
1801, 1769.0049, 17.690048, 1.7690048, 1.7690049e-3, 884502.44, 8845.024, 884.50244, 0.8845024, 9.624209e-5, 9.810305e-3, 0.881486, 881.486
1791, 1799.2751, 17.992752, 1.7992752, 1.7992752e-3, 899637.56, 8996.376, 899.6376, 0.8996376, 5.4060063e-5, 7.3525547e-3, 0.898855, 898.855
1781, 1726.9457, 17.269457, 1.7269456, 1.7269456e-3, 863472.8, 8634.729, 863.47284, 0.8634728, 9.439728e-5, 9.715826e-3, 0.861996, 861.996
1771, 1750.1918, 17.501919, 1.7501918, 1.7501918e-3, 875095.9, 8750.959, 875.0959, 0.8750959, 2.9821123e-4, 1.7268794e-2, 0.871759, 871.759
1761, 1701.3612, 17.013613, 1.7013613, 1.7013613e-3, 850680.6, 8506.807, 850.68066, 0.85068065, 1.4417814e-4, 1.200742e-2, 0.849993, 849.993
1751, 1690.519, 16.90519, 1.6905191, 1.690519e-3, 845259.56, 8452.596, 845.2595, 0.84525955, 1.0815047e-4, 1.0399542e-2, 0.84378, 843.77997
1741, 1682.8414, 16.828415, 1.6828414, 1.6828415e-3, 841420.7, 8414.207, 841.4207, 0.8414207, 8.023346e-5, 8.957313e-3, 0.839912, 839.912
1731, 1687.0171, 16.87017, 1.6870171, 1.687017e-3, 843508.56, 8435.085, 843.50854, 0.84350854, 7.8306985e-5, 8.8491235e-3, 0.842414, 842.414
1721, 1646.7932, 16.467932, 1.6467932, 1.6467932e-3, 823396.6, 8233.966, 823.3966, 0.8233966, 8.823791e-5, 9.393504e-3, 0.821417, 821.417
1711, 1665.1226, 16.651226, 1.6651226, 1.6651226e-3, 832561.3, 8325.613, 832.56134, 0.8325613, 6.319929e-5, 7.949798e-3, 0.832095, 832.09503
1701, 1658.2645, 16.582645, 1.6582645, 1.6582645e-3, 829132.25, 8291.322, 829.13226, 0.82913226, 7.067995e-5, 8.407136e-3, 0.82785, 827.85
1691, 1653.5487, 16.535486, 1.6535487, 1.6535487e-3, 826774.4, 8267.743, 826.77435, 0.82677436, 1.9197894e-4, 1.3855646e-2, 0.824595, 824.595
1681, 1613.1412, 16.131413, 1.6131413, 1.6131413e-3, 806570.6, 8065.7065, 806.5707, 0.80657065, 9.851877e-5, 9.925663e-3, 0.80465, 804.65
1671, 1624.8512, 16.248512, 1.6248512, 1.6248513e-3, 812425.6, 8124.2563, 812.4256, 0.8124256, 7.753268e-5, 8.805264e-3, 0.810762, 810.76196
1661, 1591.21, 15.9121, 1.59121, 1.59121e-3, 795605.0, 7956.05, 795.605, 0.795605, 6.562817e-5, 8.1011215e-3, 0.796505, 796.505
1651, 1579.3224, 15.793224, 1.5793223, 1.5793224e-3, 789661.2, 7896.612, 789.6612, 0.78966117, 5.4748798e-5, 7.399243e-3, 0.790172, 790.172
1641, 1609.5798, 16.095798, 1.6095798, 1.6095798e-3, 804789.9, 8047.899, 804.7899, 0.8047899, 7.870288e-5, 8.871464e-3, 0.803583, 803.583
1631, 1581.3618, 15.813619, 1.5813619, 1.5813619e-3, 790680.94, 7906.8096, 790.68097, 0.79068094, 7.492095e-5, 8.655689e-3, 0.790903, 790.90295
1621, 1618.0549, 16.18055, 1.618055, 1.6180549e-3, 809027.5, 8090.275, 809.02747, 0.8090275, 9.9171506e-5, 9.958489e-3, 0.807721, 807.721
1611, 1588.2231, 15.882232, 1.5882231, 1.5882232e-3, 794111.56, 7941.1157, 794.1116, 0.79411155, 7.447416e-5, 8.629842e-3, 0.793251, 793.251
1601, 1549.9719, 15.499719, 1.5499718, 1.5499719e-3, 774985.94, 7749.859, 774.9859, 0.7749859, 6.866096e-5, 8.286191e-3, 0.773162, 773.162
1591, 1504.2518, 15.042519, 1.5042518, 1.5042518e-3, 752125.94, 7521.2593, 752.1259, 0.7521259, 7.464823e-5, 8.6399205e-3, 0.752091, 752.091
1581, 1587.1766, 15.871766, 1.5871766, 1.5871766e-3, 793588.25, 7935.883, 793.58826, 0.7935883, 2.2457985e-3, 4.7389857e-2, 0.781228, 781.228
1571, 1543.2169, 15.432169, 1.5432168, 1.5432169e-3, 771608.44, 7716.084, 771.6084, 0.7716084, 3.7934506e-4, 1.9476783e-2, 0.768419, 768.419
1561, 1519.0367, 15.190367, 1.5190368, 1.5190367e-3, 759518.4, 7595.184, 759.5184, 0.7595184, 1.01583726e-4, 1.0078875e-2, 0.757586, 757.586
1551, 1470.4036, 14.704035, 1.4704036, 1.4704035e-3, 735201.75, 7352.0176, 735.2018, 0.7352018, 5.2553478e-5, 7.2493777e-3, 0.734197, 734.197
1541, 1465.4154, 14.654155, 1.4654155, 1.4654155e-3, 732707.75, 7327.077, 732.70776, 0.73270774, 5.1737963e-5, 7.1929106e-3, 0.73241, 732.41003
1531, 1462.6176, 14.626175, 1.4626175, 1.4626175e-3, 731308.75, 7313.0874, 731.3088, 0.73130876, 6.5556094e-5, 8.096672e-3, 0.730851, 730.851
1521, 1478.2428, 14.782428, 1.4782428, 1.4782428e-3, 739121.4, 7391.214, 739.1214, 0.7391214, 7.999321e-4, 2.828307e-2, 0.733634, 733.634
1511, 1433.54, 14.335401, 1.43354, 1.43354e-3, 716770.0, 7167.6997, 716.77, 0.71677, 1.1605771e-4, 1.0773009e-2, 0.714841, 714.841
1501, 1436.7908, 14.3679085, 1.4367908, 1.4367908e-3, 718395.44, 7183.954, 718.3954, 0.7183954, 6.428932e-5, 8.018062e-3, 0.719468, 719.468
1491, 1388.6844, 13.886845, 1.3886845, 1.3886845e-3, 694342.25, 6943.4224, 694.3423, 0.69434226, 6.845962e-5, 8.274033e-3, 0.692862, 692.862
1481, 1394.3844, 13.943844, 1.3943844, 1.3943844e-3, 697192.2, 6971.922, 697.1922, 0.6971922, 5.266054e-5, 7.2567584e-3, 0.697584, 697.584
