n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 3256.0476, 32.560474, 3.2560477, 3.2560476e-3, 3256047.8, 32560.477, 3256.0476, 3.2560477, 5.9859763e-4, 2.4466256e-2, 3.258576, 3258.576, 3.258576, 3258.576
2911, 3130.8962, 31.308962, 3.1308963, 3.1308962e-3, 3130896.3, 31308.963, 3130.8962, 3.1308963, 3.8274378e-4, 1.9563839e-2, 3.129308, 3129.308, 3.129308, 3129.3079
2811, 3057.453, 30.574528, 3.057453, 3.0574529e-3, 3057453.0, 30574.53, 3057.453, 3.057453, 1.3940062e-3, 3.733639e-2, 3.049764, 3049.764, 3.049764, 3049.764
2711, 2941.9534, 29.419533, 2.9419532, 2.9419533e-3, 2941953.3, 29419.531, 2941.9531, 2.9419532, 5.01545e-3, 7.081984e-2, 2.924451, 2924.4512, 2.924451, 2924.4512
2611, 2745.6094, 27.456093, 2.7456093, 2.7456093e-3, 2745609.3, 27456.094, 2745.6094, 2.7456093, 4.0590632e-4, 2.0147117e-2, 2.740225, 2740.225, 2.740225, 2740.225
2511, 2621.6343, 26.216345, 2.6216345, 2.6216344e-3, 2621634.5, 26216.346, 2621.6345, 2.6216345, 3.3893037e-4, 1.8410062e-2, 2.623079, 2623.079, 2.623079, 2623.079
2411, 2504.9143, 25.049143, 2.5049143, 2.5049143e-3, 2504914.3, 25049.143, 2504.9143, 2.5049143, 2.6306591e-4, 1.6219307e-2, 2.505143, 2505.1428, 2.505143, 2505.1428
2311, 2399.211, 23.992107, 2.399211, 2.3992108e-3, 2399211.0, 23992.11, 2399.211, 2.399211, 1.6727079e-4, 1.293332e-2, 2.398457, 2398.457, 2.398457, 2398.457
2211, 2312.7258, 23.127258, 2.3127258, 2.3127259e-3, 2312725.8, 23127.258, 2312.7258, 2.3127258, 1.4505844e-2, 0.12044021, 2.285952, 2285.9521, 2.285952, 2285.952
2111, 2118.157, 21.18157, 2.118157, 2.118157e-3, 2118157.0, 21181.568, 2118.157, 2.118157, 3.4781167e-4, 1.864971e-2, 2.11582, 2115.8198, 2.11582, 2115.8198
2011, 2034.9591, 20.349592, 2.034959, 2.0349592e-3, 2034959.1, 20349.59, 2034.9591, 2.034959, 8.5751635e-5, 9.260218e-3, 2.034416, 2034.416, 2.034416, 2034.416
1911, 1881.9039, 18.81904, 1.881904, 1.881904e-3, 1881904.0, 18819.041, 1881.904, 1.881904, 1.5084866e-4, 1.22820465e-2, 1.880471, 1880.471, 1.880471, 1880.4711
1811, 1807.7632, 18.077633, 1.8077632, 1.8077632e-3, 1807763.3, 18077.633, 1807.7632, 1.8077632, 4.529584e-4, 2.128282e-2, 1.803312, 1803.3119, 1.803312, 1803.312
1711, 1665.5588, 16.655588, 1.6655589, 1.6655589e-3, 1665558.9, 16655.59, 1665.559, 1.6655589, 2.156412e-4, 1.46847265e-2, 1.665066, 1665.066, 1.665066, 1665.066
1611, 1567.1936, 15.671937, 1.5671936, 1.5671937e-3, 1567193.6, 15671.937, 1567.1936, 1.5671936, 1.4135885e-4, 1.1889443e-2, 1.565185, 1565.1849, 1.565185, 1565.1849
1511, 1426.2587, 14.262587, 1.4262587, 1.4262587e-3, 1426258.6, 14262.587, 1426.2587, 1.4262587, 7.507844e-5, 8.664781e-3, 1.426151, 1426.151, 1.426151, 1426.151
1411, 1309.1567, 13.091568, 1.3091568, 1.3091568e-3, 1309156.8, 13091.567, 1309.1567, 1.3091568, 1.1387461e-4, 1.0671205e-2, 1.309471, 1309.4711, 1.309471, 1309.471
1311, 1228.9, 12.2890005, 1.2289001, 1.2289e-3, 1228900.1, 12289.001, 1228.9, 1.2289001, 7.4542084e-5, 8.633776e-3, 1.226883, 1226.883, 1.226883, 1226.883
1211, 1076.9254, 10.769255, 1.0769254, 1.0769254e-3, 1076925.4, 10769.254, 1076.9254, 1.0769254, 7.793664e-5, 8.828173e-3, 1.07546, 1075.46, 1.07546, 1075.46
1111, 992.73505, 9.92735, 0.992735, 9.92735e-4, 992735.0, 9927.351, 992.73505, 0.992735, 1.4993935e-4, 1.2244972e-2, 0.988868, 988.868, 0.98886794, 988.8679
1011, 884.0548, 8.8405485, 0.88405484, 8.840548e-4, 884054.8, 8840.549, 884.0548, 0.88405484, 5.664827e-4, 2.3800898e-2, 0.878452, 878.452, 0.878452, 878.45197
911, 786.30536, 7.8630533, 0.78630537, 7.8630535e-4, 786305.4, 7863.0537, 786.30536, 0.78630537, 6.204315e-5, 7.876747e-3, 0.784729, 784.729, 0.784729, 784.729
811, 667.87555, 6.6787558, 0.6678756, 6.678756e-4, 667875.56, 6678.756, 667.8756, 0.6678756, 9.9522964e-5, 9.97612e-3, 0.666775, 666.77496, 0.666775, 666.77496
