n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3
2871, 1546.8667, 15.468667, 1.5468668, 1.5468667e-3, 773433.4, 7734.334, 773.4334, 0.7734334, 3.1264997e-4, 1.7681912e-2, 0.767821, 767.821
2861, 1380.717, 13.80717, 1.380717, 1.380717e-3, 690358.5, 6903.585, 690.3585, 0.6903585, 1.9333865e-4, 1.3904627e-2, 0.68919, 689.18994
2851, 1394.8054, 13.948053, 1.3948054, 1.3948054e-3, 697402.7, 6974.0273, 697.4027, 0.6974027, 1.2917227e-4, 1.1365398e-2, 0.695878, 695.87805
2841, 1445.8724, 14.458725, 1.4458724, 1.4458725e-3, 722936.2, 7229.3623, 722.9362, 0.7229362, 1.7263225e-4, 1.3138959e-2, 0.720237, 720.237
2831, 1424.5294, 14.245295, 1.4245294, 1.4245295e-3, 712264.7, 7122.647, 712.2647, 0.7122647, 1.6358558e-3, 4.0445715e-2, 0.703513, 703.513
2821, 1548.1516, 15.481516, 1.5481516, 1.5481516e-3, 774075.8, 7740.7583, 774.0758, 0.7740758, 2.0588406e-4, 1.4348661e-2, 0.770483, 770.48303
2811, 1488.498, 14.88498, 1.4884981, 1.4884981e-3, 744249.06, 7442.49, 744.249, 0.74424905, 5.817993e-4, 2.4120517e-2, 0.736354, 736.354
2801, 1407.4492, 14.074492, 1.4074492, 1.4074493e-3, 703724.6, 7037.246, 703.7246, 0.7037246, 1.9573435e-4, 1.3990509e-2, 0.700562, 700.562
2791, 1458.3297, 14.583298, 1.4583297, 1.4583297e-3, 729164.8, 7291.6484, 729.16486, 0.72916484, 3.2009403e-4, 1.7891172e-2, 0.723736, 723.73596
2781, 1462.0664, 14.620665, 1.4620664, 1.4620664e-3, 731033.2, 7310.332, 731.0332, 0.7310332, 1.5081107e-4, 1.2280516e-2, 0.729523, 729.523
2771, 1482.0347, 14.820347, 1.4820347, 1.4820347e-3, 741017.3, 7410.1733, 741.01733, 0.74101734, 1.9012616e-4, 1.3788624e-2, 0.740251, 740.251
2761, 1351.3436, 13.513436, 1.3513436, 1.3513436e-3, 675671.8, 6756.7183, 675.6718, 0.6756718, 1.3310957e-4, 1.15373125e-2, 0.67266, 672.66
2751, 1420.2106, 14.2021055, 1.4202106, 1.4202106e-3, 710105.3, 7101.053, 710.1053, 0.7101053, 2.363389e-4, 1.5373318e-2, 0.709371, 709.371
2741, 1469.4517, 14.694517, 1.4694517, 1.4694517e-3, 734725.8, 7347.2583, 734.7258, 0.73472583, 2.8140238e-4, 1.6775053e-2, 0.731456, 731.456
2731, 1415.9714, 14.159715, 1.4159714, 1.4159714e-3, 707985.7, 7079.857, 707.9857, 0.7079857, 3.8879612e-4, 1.9717913e-2, 0.702988, 702.98804
2721, 1298.0287, 12.980288, 1.2980287, 1.2980287e-3, 649014.4, 6490.1436, 649.01434, 0.64901435, 1.5648564e-4, 1.2509421e-2, 0.648503, 648.503
2711, 1376.5118, 13.765119, 1.3765119, 1.3765119e-3, 688255.94, 6882.5596, 688.256, 0.68825597, 1.4824615e-4, 1.2175637e-2, 0.686599, 686.599
2701, 1355.4846, 13.554846, 1.3554846, 1.3554846e-3, 677742.3, 6777.423, 677.7423, 0.6777423, 1.4239672e-4, 1.193301e-2, 0.675842, 675.842
2691, 1365.2046, 13.652046, 1.3652046, 1.3652046e-3, 682602.3, 6826.023, 682.6023, 0.6826023, 5.8373535e-4, 2.4160616e-2, 0.674662, 674.662
2681, 1459.9045, 14.599046, 1.4599046, 1.4599046e-3, 729952.25, 7299.523, 729.9523, 0.7299523, 2.249461e-4, 1.4998203e-2, 0.727527, 727.52704
2671, 1250.9585, 12.509585, 1.2509586, 1.2509585e-3, 625479.25, 6254.793, 625.4793, 0.6254793, 1.6478248e-4, 1.2836763e-2, 0.621905, 621.905
2661, 1299.3807, 12.993808, 1.2993808, 1.2993808e-3, 649690.4, 6496.904, 649.69037, 0.6496904, 2.0815153e-4, 1.4427457e-2, 0.648425, 648.425
2651, 1469.9825, 14.699825, 1.4699825, 1.4699826e-3, 734991.25, 7349.9126, 734.9913, 0.73499125, 1.6027284e-4, 1.26598915e-2, 0.730678, 730.67804
2641, 1242.3981, 12.423981, 1.242398, 1.242398e-3, 621199.0, 6211.99, 621.19904, 0.621199, 2.4032836e-4, 1.5502527e-2, 0.617005, 617.005
2631, 1247.4448, 12.474447, 1.2474447, 1.2474448e-3, 623722.4, 6237.2236, 623.72235, 0.6237224, 1.6210675e-4, 1.2732115e-2, 0.619367, 619.367
2621, 1218.2393, 12.182393, 1.2182393, 1.2182393e-3, 609119.6, 6091.197, 609.1196, 0.60911965, 2.2848696e-4, 1.5115785e-2, 0.606577, 606.57697
2611, 1263.546, 12.635461, 1.2635461, 1.2635461e-3, 631773.06, 6317.7305, 631.7731, 0.63177305, 2.3654448e-4, 1.5380003e-2, 0.628292, 628.29205
2601, 1247.9164, 12.479164, 1.2479163, 1.2479164e-3, 623958.2, 6239.5815, 623.9582, 0.6239582, 2.2671792e-4, 1.5057155e-2, 0.620677, 620.677
2591, 1216.5752, 12.165751, 1.2165751, 1.2165752e-3, 608287.56, 6082.8755, 608.2876, 0.6082876, 1.636871e-4, 1.2794026e-2, 0.606097, 606.097
2581, 1254.0889, 12.540888, 1.2540889, 1.2540888e-3, 627044.44, 6270.4443, 627.04443, 0.62704444, 1.9184223e-4, 1.3850712e-2, 0.624209, 624.209
2571, 1243.3091, 12.433091, 1.2433091, 1.2433091e-3, 621654.56, 6216.546, 621.65454, 0.62165457, 9.8755656e-5, 9.937588e-3, 0.620194, 620.19403
2561, 1242.4023, 12.424024, 1.2424023, 1.2424024e-3, 621201.2, 6212.0117, 621.2012, 0.62120116, 1.9822252e-4, 1.4079152e-2, 0.620492, 620.492
2551, 1257.8688, 12.578689, 1.2578689, 1.2578688e-3, 628934.44, 6289.344, 628.93445, 0.62893444, 1.5125911e-4, 1.2298744e-2, 0.624799, 624.799
2541, 1264.9607, 12.649608, 1.2649608, 1.2649607e-3, 632480.4, 6324.8037, 632.4804, 0.6324804, 4.056924e-4, 2.0141808e-2, 0.629863, 629.86304
2531, 1338.2991, 13.38299, 1.338299, 1.338299e-3, 669149.5, 6691.495, 669.14954, 0.6691495, 7.842738e-4, 2.8004888e-2, 0.661872, 661.872
2521, 1268.2443, 12.682443, 1.2682443, 1.2682442e-3, 634122.1, 6341.221, 634.12213, 0.63412213, 1.7509461e-4, 1.3232332e-2, 0.632182, 632.182
2511, 1261.968, 12.61968, 1.261968, 1.261968e-3, 630984.0, 6309.84, 630.984, 0.630984, 2.3232074e-4, 1.5242072e-2, 0.625747, 625.747
2501, 1255.2312, 12.552312, 1.2552313, 1.2552312e-3, 627615.6, 6276.1563, 627.6156, 0.62761563, 1.702651e-4, 1.3048567e-2, 0.624307, 624.307
2491, 1189.0189, 11.890189, 1.189019, 1.189019e-3, 594509.5, 5945.0947, 594.50946, 0.5945095, 1.8186803e-4, 1.3485845e-2, 0.592495, 592.495
2481, 1293.7124, 12.937124, 1.2937124, 1.2937124e-3, 646856.2, 6468.562, 646.8562, 0.6468562, 2.1877243e-4, 1.4790958e-2, 0.643887, 643.88696
2471, 1226.6084, 12.266084, 1.2266084, 1.2266084e-3, 613304.2, 6133.042, 613.3042, 0.6133042, 1.3831105e-4, 1.1760572e-2, 0.61087, 610.87
2461, 1180.5974, 11.805975, 1.1805974, 1.1805975e-3, 590298.7, 5902.9873, 590.2987, 0.5902987, 1.6809655e-4, 1.2965205e-2, 0.587608, 587.608
2451, 1194.7053, 11.947054, 1.1947054, 1.1947054e-3, 597352.7, 5973.527, 597.35266, 0.5973527, 1.7611816e-4, 1.3270952e-2, 0.59585, 595.85
2441, 1173.9941, 11.739942, 1.1739942, 1.1739942e-3, 586997.06, 5869.9707, 586.9971, 0.5869971, 1.8606272e-4, 1.3640481e-2, 0.583144, 583.144
2431, 1159.057, 11.59057, 1.159057, 1.159057e-3, 579528.5, 5795.285, 579.5285, 0.5795285, 2.548021e-4, 1.596252e-2, 0.574735, 574.735
2421, 1260.918, 12.6091795, 1.260918, 1.260918e-3, 630459.0, 6304.5903, 630.459, 0.630459, 2.1012108e-4, 1.4495554e-2, 0.631491, 631.491
2411, 1088.8733, 10.888733, 1.0888733, 1.0888733e-3, 544436.6, 5444.366, 544.43665, 0.54443663, 1.5752412e-4, 1.2550862e-2, 0.543537, 543.53705
2401, 1144.5736, 11.445736, 1.1445736, 1.1445736e-3, 572286.8, 5722.8677, 572.2868, 0.5722868, 1.7573687e-4, 1.3256579e-2, 0.571193, 571.193
2391, 1181.9707, 11.819707, 1.1819707, 1.1819707e-3, 590985.4, 5909.8535, 590.98535, 0.59098536, 1.3821741e-4, 1.175659e-2, 0.589678, 589.678
2381, 1115.2813, 11.152813, 1.1152812, 1.1152813e-3, 557640.6, 5576.4063, 557.6406, 0.5576406, 1.021299e-3, 3.1957768e-2, 0.547194, 547.19403
2371, 1166.6676, 11.666676, 1.1666676, 1.1666676e-3, 583333.8, 5833.338, 583.3338, 0.5833338, 1.2661138e-4, 1.1252172e-2, 0.581761, 581.761
2361, 1060.9873, 10.609874, 1.0609874, 1.0609874e-3, 530493.7, 5304.9365, 530.49365, 0.5304937, 1.3396185e-4, 1.1574189e-2, 0.530792, 530.792
2351, 1139.0835, 11.390835, 1.1390835, 1.1390835e-3, 569541.75, 5695.4175, 569.54175, 0.56954175, 1.6777274e-4, 1.2952711e-2, 0.566041, 566.041
2341, 1117.7476, 11.177475, 1.1177475, 1.1177475e-3, 558873.75, 5588.738, 558.8738, 0.5588738, 1.6226931e-4, 1.2738497e-2, 0.5557, 555.7
2331, 1142.0818, 11.420818, 1.1420819, 1.1420818e-3, 571040.94, 5710.409, 571.04095, 0.5710409, 1.1344568e-4, 1.0651088e-2, 0.568206, 568.206
2321, 1160.1523, 11.601523, 1.1601523, 1.1601524e-3, 580076.2, 5800.7617, 580.0762, 0.58007616, 1.7180304e-4, 1.3107366e-2, 0.577923, 577.923
2311, 1105.0452, 11.050452, 1.1050452, 1.1050452e-3, 552522.6, 5525.226, 552.5226, 0.5525226, 1.2761238e-4, 1.1296565e-2, 0.55067, 550.67004
2301, 1107.5682, 11.075683, 1.1075683, 1.1075683e-3, 553784.1, 5537.8413, 553.7841, 0.55378413, 1.2384173e-4, 1.112842e-2, 0.551437, 551.437
2291, 1119.59, 11.1959, 1.11959, 1.11959e-3, 559795.0, 5597.95, 559.79504, 0.559795, 1.3980278e-4, 1.1823823e-2, 0.556865, 556.865
2281, 1080.4097, 10.804096, 1.0804096, 1.0804096e-3, 540204.8, 5402.0483, 540.20483, 0.5402048, 1.6099034e-4, 1.2688197e-2, 0.536877, 536.87695
2271, 1023.1959, 10.231959, 1.0231959, 1.0231959e-3, 511597.94, 5115.9795, 511.59793, 0.51159793, 1.410745e-4, 1.1877479e-2, 0.507479, 507.479
2261, 1091.4442, 10.914442, 1.0914441, 1.0914442e-3, 545722.06, 5457.2207, 545.72205, 0.54572207, 1.9902171e-4, 1.4107506e-2, 0.543444, 543.444
2251, 1106.7474, 11.067474, 1.1067474, 1.1067474e-3, 553373.7, 5533.737, 553.3737, 0.5533737, 1.6901098e-4, 1.3000422e-2, 0.55058, 550.58
2241, 1078.5714, 10.785714, 1.0785714, 1.0785714e-3, 539285.75, 5392.8574, 539.2857, 0.5392857, 1.651965e-4, 1.2852879e-2, 0.537523, 537.52295
2231, 998.29535, 9.982954, 0.99829537, 9.982954e-4, 499147.72, 4991.477, 499.1477, 0.4991477, 1.1610219e-4, 1.07750725e-2, 0.498536, 498.53598
2221, 1047.2157, 10.472157, 1.0472157, 1.0472157e-3, 523607.84, 5236.0786, 523.60785, 0.52360785, 1.6892538e-4, 1.299713e-2, 0.520426, 520.42596
2211, 1121.8071, 11.218071, 1.1218071, 1.1218071e-3, 560903.56, 5609.0356, 560.90356, 0.56090355, 1.2456093e-4, 1.1160687e-2, 0.559411, 559.411
2201, 997.81165, 9.978117, 0.9978117, 9.978117e-4, 498905.84, 4989.0586, 498.90582, 0.49890584, 2.2891234e-4, 1.5129849e-2, 0.495283, 495.28302
2191, 1034.1389, 10.34139, 1.0341389, 1.034139e-3, 517069.47, 5170.695, 517.06946, 0.51706946, 1.7177455e-4, 1.3106279e-2, 0.515625, 515.625
2181, 1025.6617, 10.256618, 1.0256617, 1.0256617e-3, 512830.84, 5128.3086, 512.8309, 0.51283085, 1.3654133e-4, 1.168509e-2, 0.512209, 512.209
2171, 1017.9002, 10.179002, 1.0179002, 1.0179002e-3, 508950.13, 5089.501, 508.9501, 0.5089501, 1.7115129e-4, 1.308248e-2, 0.506307, 506.307
2161, 1085.0299, 10.850299, 1.08503, 1.0850299e-3, 542515.0, 5425.15, 542.51495, 0.542515, 2.3762947e-4, 1.5415235e-2, 0.538972, 538.97205
2151, 1041.2477, 10.412477, 1.0412476, 1.0412476e-3, 520623.8, 5206.238, 520.6238, 0.5206238, 1.8070925e-4, 1.3442814e-2, 0.520265, 520.26495
2141, 923.73395, 9.237339, 0.92373395, 9.237339e-4, 461866.97, 4618.67, 461.86697, 0.46186697, 9.492513e-5, 9.742953e-3, 0.460746, 460.746
2131, 977.23175, 9.772318, 0.9772318, 9.772318e-4, 488615.88, 4886.1587, 488.61588, 0.48861587, 1.7671571e-4, 1.3293446e-2, 0.485989, 485.989
2121, 1026.3082, 10.2630825, 1.0263083, 1.0263083e-3, 513154.16, 5131.5415, 513.1542, 0.51315415, 1.6312576e-4, 1.2772069e-2, 0.510879, 510.87897
2111, 950.2913, 9.502913, 0.95029134, 9.5029135e-4, 475145.66, 4751.4565, 475.14566, 0.47514567, 1.4070162e-4, 1.1861771e-2, 0.472144, 472.144
2101, 987.6443, 9.876443, 0.9876443, 9.876443e-4, 493822.16, 4938.2217, 493.82214, 0.49382216, 1.9389851e-4, 1.3924744e-2, 0.490756, 490.756
2091, 1018.9168, 10.189168, 1.0189168, 1.0189168e-3, 509458.44, 5094.584, 509.45844, 0.5094584, 1.130367e-4, 1.0631872e-2, 0.507013, 507.01303
2081, 983.3039, 9.833038, 0.9833039, 9.833039e-4, 491651.94, 4916.5195, 491.65195, 0.49165195, 1.6843881e-4, 1.2978398e-2, 0.487865, 487.865
2071, 981.91425, 9.819142, 0.9819142, 9.819142e-4, 490957.16, 4909.5713, 490.95715, 0.49095714, 1.502273e-4, 1.2256725e-2, 0.489165, 489.165
2061, 983.7422, 9.837421, 0.9837422, 9.837422e-4, 491871.1, 4918.711, 491.8711, 0.4918711, 2.0350252e-4, 1.4265431e-2, 0.489512, 489.512
2051, 900.2631, 9.002631, 0.90026313, 9.0026314e-4, 450131.56, 4501.3154, 450.13156, 0.45013157, 1.981361e-4, 1.4076082e-2, 0.446068, 446.068
2041, 973.797, 9.73797, 0.973797, 9.73797e-4, 486898.5, 4868.9854, 486.8985, 0.4868985, 1.7078519e-4, 1.306848e-2, 0.482205, 482.20502
2031, 979.0725, 9.790726, 0.9790725, 9.790725e-4, 489536.25, 4895.363, 489.53625, 0.48953626, 1.2269922e-4, 1.1076968e-2, 0.48656, 486.56
2021, 952.72736, 9.527273, 0.9527273, 9.5272734e-4, 476363.66, 4763.6367, 476.36365, 0.47636366, 1.350562e-4, 1.1621368e-2, 0.473812, 473.812
2011, 934.4685, 9.344686, 0.9344685, 9.344685e-4, 467234.25, 4672.343, 467.23425, 0.46723425, 2.9154055e-4, 1.7074559e-2, 0.462482, 462.482
2001, 914.6688, 9.146688, 0.91466886, 9.1466884e-4, 457334.44, 4573.344, 457.33444, 0.45733443, 1.5274952e-4, 1.2359188e-2, 0.454019, 454.019
1991, 896.98425, 8.969843, 0.8969842, 8.9698425e-4, 448492.13, 4484.921, 448.4921, 0.4484921, 1.8566921e-4, 1.3626049e-2, 0.445372, 445.37198
1981, 870.21173, 8.702118, 0.8702117, 8.7021175e-4, 435105.88, 4351.0586, 435.10587, 0.43510586, 1.2927283e-4, 1.1369821e-2, 0.433963, 433.963
1971, 894.812, 8.94812, 0.894812, 8.94812e-4, 447406.0, 4474.06, 447.406, 0.447406, 1.5841707e-4, 1.2586384e-2, 0.442619, 442.619
1961, 818.653, 8.18653, 0.81865305, 8.1865303e-4, 409326.53, 4093.2651, 409.32654, 0.40932652, 1.1514579e-4, 1.0730601e-2, 0.405537, 405.53702
1951, 870.0573, 8.700573, 0.87005734, 8.700573e-4, 435028.7, 4350.2866, 435.0287, 0.43502867, 1.3516219e-4, 1.1625928e-2, 0.432019, 432.01898
1941, 895.9157, 8.959157, 0.89591575, 8.959157e-4, 447957.88, 4479.5786, 447.9579, 0.44795787, 1.7302383e-4, 1.3153852e-2, 0.445482, 445.482
1931, 846.70807, 8.467081, 0.84670806, 8.467081e-4, 423354.03, 4233.5405, 423.35403, 0.42335403, 6.2913453e-4, 2.5082555e-2, 0.415792, 415.792
1921, 889.19037, 8.891904, 0.8891904, 8.8919036e-4, 444595.2, 4445.9517, 444.59518, 0.4445952, 1.7799997e-4, 1.3341663e-2, 0.442081, 442.081
1911, 864.04987, 8.640499, 0.8640499, 8.640499e-4, 432024.97, 4320.2495, 432.02496, 0.43202496, 1.4031991e-4, 1.1845671e-2, 0.429325, 429.325
1901, 875.6894, 8.756894, 0.8756894, 8.756894e-4, 437844.7, 4378.447, 437.8447, 0.4378447, 1.4333762e-4, 1.1972369e-2, 0.435426, 435.426
1891, 919.6056, 9.196056, 0.9196056, 9.196056e-4, 459802.8, 4598.028, 459.8028, 0.4598028, 1.439972e-4, 1.1999883e-2, 0.458165, 458.16498
1881, 849.63727, 8.496372, 0.84963727, 8.4963726e-4, 424818.63, 4248.1865, 424.81863, 0.42481863, 1.7531535e-4, 1.324067e-2, 0.419964, 419.964
1871, 835.407, 8.35407, 0.835407, 8.35407e-4, 417703.5, 4177.035, 417.70352, 0.4177035, 1.274465e-4, 1.128922e-2, 0.413983, 413.983
1861, 781.80585, 7.8180585, 0.7818058, 7.8180584e-4, 390902.9, 3909.029, 390.9029, 0.3909029, 1.7875373e-4, 1.3369882e-2, 0.387098, 387.09802
1851, 812.76416, 8.127642, 0.81276417, 8.1276416e-4, 406382.1, 4063.8208, 406.38208, 0.40638208, 1.527601e-4, 1.2359615e-2, 0.403896, 403.896
1841, 762.5202, 7.6252017, 0.7625202, 7.625202e-4, 381260.1, 3812.601, 381.2601, 0.3812601, 1.3710202e-4, 1.1709057e-2, 0.378324, 378.324
1831, 850.4921, 8.504921, 0.8504921, 8.504921e-4, 425246.06, 4252.4604, 425.24606, 0.42524606, 1.6705366e-4, 1.2924924e-2, 0.423086, 423.086
1821, 901.8206, 9.018206, 0.9018206, 9.018206e-4, 450910.3, 4509.103, 450.9103, 0.4509103, 2.0645755e-4, 1.4368631e-2, 0.447343, 447.343
1811, 933.43695, 9.33437, 0.933437, 9.3343697e-4, 466718.5, 4667.185, 466.7185, 0.4667185, 1.5932565e-4, 1.2622426e-2, 0.46465, 464.65
1801, 817.1623, 8.171623, 0.8171623, 8.171623e-4, 408581.13, 4085.8113, 408.58115, 0.40858114, 1.8857123e-4, 1.3732124e-2, 0.406076, 406.07602
1791, 787.948, 7.8794804, 0.787948, 7.87948e-4, 393974.0, 3939.74, 393.974, 0.393974, 1.2207958e-4, 1.1048963e-2, 0.391037, 391.037
1781, 855.29944, 8.552994, 0.8552994, 8.552994e-4, 427649.72, 4276.497, 427.64972, 0.4276497, 5.9959263e-4, 2.448658e-2, 0.419167, 419.16702
1771, 796.5691, 7.965691, 0.7965691, 7.965691e-4, 398284.56, 3982.8455, 398.28455, 0.39828455, 1.3860574e-4, 1.1773094e-2, 0.395467, 395.467
1761, 781.5443, 7.815443, 0.7815443, 7.815443e-4, 390772.16, 3907.7217, 390.77216, 0.39077216, 1.6295818e-4, 1.2765507e-2, 0.387877, 387.87698
1751, 721.3607, 7.2136073, 0.72136074, 7.2136073e-4, 360680.38, 3606.8037, 360.68036, 0.36068037, 1.0312448e-4, 1.0155022e-2, 0.357517, 357.517
1741, 788.11224, 7.881122, 0.7881122, 7.8811223e-4, 394056.13, 3940.561, 394.05612, 0.3940561, 1.1073873e-4, 1.05232475e-2, 0.391839, 391.839
1731, 790.2141, 7.902141, 0.7902141, 7.902141e-4, 395107.06, 3951.0706, 395.10706, 0.39510706, 1.3062032e-4, 1.1428924e-2, 0.39258, 392.58002
1721, 761.984, 7.61984, 0.76198405, 7.6198403e-4, 380992.03, 3809.9202, 380.99203, 0.38099203, 1.0021547e-4, 1.0010768e-2, 0.378693, 378.69302
1711, 796.60876, 7.9660873, 0.79660875, 7.9660874e-4, 398304.38, 3983.0437, 398.30438, 0.39830437, 1.0106147e-4, 1.0052933e-2, 0.394805, 394.80502
1701, 760.5504, 7.6055045, 0.76055044, 7.6055044e-4, 380275.22, 3802.7522, 380.2752, 0.38027522, 1.1432347e-4, 1.06922155e-2, 0.377518, 377.518
1691, 781.7437, 7.817437, 0.7817437, 7.817437e-4, 390871.84, 3908.7185, 390.87186, 0.39087185, 1.4503104e-4, 1.2042883e-2, 0.38839, 388.39
1681, 741.28326, 7.4128327, 0.7412833, 7.412833e-4, 370641.66, 3706.4165, 370.64166, 0.37064165, 1.138632e-4, 1.067067e-2, 0.369174, 369.174
1671, 755.2719, 7.552719, 0.7552719, 7.5527193e-4, 377635.97, 3776.3596, 377.63596, 0.37763596, 1.1710695e-4, 1.0821597e-2, 0.374947, 374.94702
1661, 750.11536, 7.501154, 0.7501154, 7.501154e-4, 375057.7, 3750.577, 375.0577, 0.3750577, 1.4900982e-4, 1.2206958e-2, 0.37197, 371.97
1651, 709.97015, 7.0997014, 0.7099701, 7.0997013e-4, 354985.06, 3549.8506, 354.98505, 0.35498506, 1.2664363e-4, 1.1253606e-2, 0.351518, 351.518
1641, 667.2835, 6.672835, 0.6672835, 6.672835e-4, 333641.75, 3336.4175, 333.64172, 0.33364174, 8.3210456e-5, 9.121977e-3, 0.33146, 331.46
1631, 702.49066, 7.0249066, 0.7024907, 7.024907e-4, 351245.34, 3512.4534, 351.24533, 0.35124534, 1.20902056e-4, 1.0995547e-2, 0.349077, 349.077
1621, 727.2398, 7.272398, 0.72723985, 7.272398e-4, 363619.94, 3636.1992, 363.61993, 0.36361992, 9.22291e-5, 9.603598e-3, 0.361984, 361.984
1611, 686.36847, 6.863685, 0.6863685, 6.863685e-4, 343184.25, 3431.8425, 343.18427, 0.34318426, 9.4939795e-5, 9.743705e-3, 0.341302, 341.302
1601, 646.3579, 6.4635787, 0.6463579, 6.463579e-4, 323178.94, 3231.7896, 323.17896, 0.32317895, 7.9517784e-5, 8.917275e-3, 0.322365, 322.365
1591, 656.691, 6.56691, 0.65669096, 6.56691e-4, 328345.47, 3283.4548, 328.3455, 0.32834548, 1.3641399e-4, 1.167964e-2, 0.327038, 327.038
1581, 672.2976, 6.722976, 0.6722976, 6.722976e-4, 336148.8, 3361.488, 336.1488, 0.3361488, 1.0932763e-4, 1.0455986e-2, 0.334103, 334.103
1571, 704.31775, 7.0431776, 0.70431775, 7.0431776e-4, 352158.88, 3521.5886, 352.15887, 0.35215887, 1.1956598e-4, 1.0934623e-2, 0.349808, 349.808
1561, 734.99194, 7.3499193, 0.7349919, 7.349919e-4, 367495.97, 3674.9595, 367.49594, 0.36749595, 1.476457e-4, 1.2150954e-2, 0.363477, 363.477
1551, 631.07904, 6.31079, 0.631079, 6.31079e-4, 315539.5, 3155.395, 315.53952, 0.3155395, 1.4434509e-4, 1.201437e-2, 0.312643, 312.643
1541, 634.1829, 6.3418293, 0.63418293, 6.3418294e-4, 317091.47, 3170.9146, 317.09146, 0.31709146, 8.91144e-5, 9.440042e-3, 0.315131, 315.131
1531, 612.17084, 6.1217084, 0.6121708, 6.1217084e-4, 306085.4, 3060.854, 306.08542, 0.3060854, 1.1683454e-4, 1.0809002e-2, 0.302534, 302.53403
1521, 718.772, 7.1877193, 0.71877193, 7.1877195e-4, 359385.97, 3593.8596, 359.38596, 0.35938597, 5.7839794e-4, 2.4049906e-2, 0.352805, 352.805
1511, 648.43884, 6.484389, 0.6484389, 6.484389e-4, 324219.44, 3242.1943, 324.21942, 0.32421944, 1.3682334e-4, 1.1697151e-2, 0.322127, 322.127
1501, 678.76764, 6.7876763, 0.6787676, 6.787676e-4, 339383.8, 3393.8381, 339.38382, 0.3393838, 9.5001844e-5, 9.746889e-3, 0.337309, 337.309
1491, 637.60657, 6.3760653, 0.63760656, 6.3760654e-4, 318803.28, 3188.0327, 318.80328, 0.31880328, 9.112948e-5, 9.546176e-3, 0.315876, 315.876
1481, 608.2352, 6.0823526, 0.60823524, 6.0823525e-4, 304117.63, 3041.1763, 304.1176, 0.30411762, 1.0827009e-4, 1.0405292e-2, 0.30155, 301.55
1471, 612.24207, 6.122421, 0.6122421, 6.122421e-4, 306121.06, 3061.2104, 306.12106, 0.30612105, 7.964817e-5, 8.924582e-3, 0.304519, 304.519
1461, 635.4716, 6.354716, 0.6354716, 6.354716e-4, 317735.78, 3177.358, 317.73578, 0.3177358, 1.1759606e-4, 1.0844172e-2, 0.315189, 315.189
