n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 79405.2, 794.05206, 79.405205, 7.94052e-2, 79405.2, 794.05206, 79.405205, 7.94052e-2, 5.7077946e-6, 2.3890992e-3, 7.9092e-2, 79.092, 79.092, 79092.0
2911, 76294.9, 762.949, 76.2949, 7.62949e-2, 76294.9, 762.949, 76.2949, 7.62949e-2, 3.851067e-6, 1.9624135e-3, 7.6194e-2, 76.194, 76.194, 76194.0
2811, 73397.766, 733.97766, 73.397766, 7.339776e-2, 73397.766, 733.97766, 73.397766, 7.339776e-2, 2.4116391e-6, 1.5529454e-3, 7.3648e-2, 73.647995, 73.647995, 73648.0
2711, 70092.44, 700.9244, 70.09244, 7.009244e-2, 70092.44, 700.9244, 70.09244, 7.009244e-2, 1.9579952e-6, 1.3992838e-3, 7.0007e-2, 70.006996, 70.006996, 70007.0
2611, 67221.33, 672.21326, 67.22133, 6.722133e-2, 67221.33, 672.21326, 67.22133, 6.722133e-2, 2.9243035e-6, 1.7100595e-3, 6.7431e-2, 67.431, 67.431, 67431.0
2511, 65326.043, 653.26044, 65.32604, 6.532604e-2, 65326.043, 653.26044, 65.32604, 6.532604e-2, 1.5107101e-6, 1.2291095e-3, 6.5553e-2, 65.553, 65.553, 65553.0
2411, 63579.066, 635.79065, 63.579067, 6.357907e-2, 63579.066, 635.79065, 63.579067, 6.357907e-2, 3.3726683e-6, 1.8364826e-3, 6.3337e-2, 63.336998, 63.336998, 63337.0
2311, 59189.805, 591.898, 59.189804, 5.9189804e-2, 59189.805, 591.898, 59.189804, 5.9189804e-2, 2.2298977e-6, 1.4932842e-3, 5.893e-2, 58.93, 58.93, 58930.0
2211, 56966.234, 569.66235, 56.966232, 5.6966234e-2, 56966.234, 569.66235, 56.966232, 5.6966234e-2, 4.2355123e-6, 2.058036e-3, 5.6417e-2, 56.417, 56.417, 56417.0
2111, 53307.87, 533.07874, 53.307873, 5.3307872e-2, 53307.87, 533.07874, 53.307873, 5.3307872e-2, 3.2568714e-6, 1.8046804e-3, 5.3045e-2, 53.045002, 53.045002, 53045.0
2011, 50766.0, 507.65997, 50.766, 5.0766e-2, 50766.0, 507.65997, 50.766, 5.0766e-2, 1.7570342e-6, 1.3255316e-3, 5.0465e-2, 50.465, 50.465, 50465.0
1911, 49493.465, 494.93466, 49.493465, 4.9493466e-2, 49493.465, 494.93466, 49.493465, 4.9493466e-2, 1.0910279e-5, 3.3030713e-3, 4.8811e-2, 48.811, 48.811, 48811.0
1811, 46124.973, 461.24973, 46.124973, 4.6124972e-2, 46124.973, 461.24973, 46.124973, 4.6124972e-2, 1.0646538e-6, 1.0318207e-3, 4.6098e-2, 46.098, 46.098, 46098.0
1711, 42556.164, 425.5616, 42.556164, 4.2556163e-2, 42556.164, 425.5616, 42.556164, 4.2556163e-2, 9.283148e-7, 9.63491e-4, 4.2539e-2, 42.539, 42.539, 42539.0
1611, 40304.53, 403.04532, 40.30453, 4.030453e-2, 40304.53, 403.04532, 40.30453, 4.030453e-2, 1.0227214e-6, 1.0112969e-3, 4.0445e-2, 40.445, 40.445, 40445.0
1511, 37813.625, 378.13626, 37.813625, 3.7813626e-2, 37813.625, 378.13626, 37.813625, 3.7813626e-2, 1.0419088e-6, 1.0207393e-3, 3.7675e-2, 37.675, 37.675, 37675.0
1411, 35002.496, 350.02496, 35.002495, 3.5002496e-2, 35002.496, 350.02496, 35.002495, 3.5002496e-2, 1.8116796e-6, 1.3459865e-3, 3.4855e-2, 34.855, 34.855, 34855.0
1311, 31745.035, 317.45035, 31.745035, 3.1745035e-2, 31745.035, 317.45035, 31.745035, 3.1745035e-2, 7.666815e-7, 8.756035e-4, 3.1764e-2, 31.764, 31.764, 31764.0
1211, 29080.736, 290.80734, 29.080736, 2.9080736e-2, 29080.736, 290.80734, 29.080736, 2.9080736e-2, 5.998564e-7, 7.74504e-4, 2.8959e-2, 28.959, 28.959, 28959.0
1111, 26079.168, 260.7917, 26.079168, 2.6079169e-2, 26079.168, 260.7917, 26.079168, 2.6079169e-2, 4.5948562e-7, 6.778537e-4, 2.5991e-2, 25.991001, 25.991001, 25991.0
1011, 23955.602, 239.55602, 23.955603, 2.3955602e-2, 23955.602, 239.55602, 23.955603, 2.3955602e-2, 1.3789202e-6, 1.1742744e-3, 2.3794e-2, 23.793999, 23.793999, 23794.0
911, 20333.2, 203.33199, 20.333199, 2.0333199e-2, 20333.2, 203.33199, 20.333199, 2.0333199e-2, 6.04004e-7, 7.7717693e-4, 2.0217e-2, 20.217, 20.217, 20217.0
811, 18215.1, 182.151, 18.2151, 1.82151e-2, 18215.1, 182.151, 18.2151, 1.82151e-2, 4.3255164e-7, 6.5768656e-4, 1.8038e-2, 18.038, 18.038, 18038.0
711, 16439.064, 164.39066, 16.439066, 1.6439065e-2, 16439.064, 164.39066, 16.439066, 1.6439065e-2, 9.381287e-7, 9.685705e-4, 1.6047e-2, 16.047, 16.047, 16047.001
611, 13851.332, 138.51332, 13.851333, 1.38513325e-2, 13851.332, 138.51332, 13.851333, 1.38513325e-2, 2.7720037e-7, 5.264982e-4, 1.379e-2, 13.79, 13.79, 13790.0
511, 11624.867, 116.24867, 11.624867, 1.1624867e-2, 11624.867, 116.24867, 11.624867, 1.1624867e-2, 2.2844664e-7, 4.7796092e-4, 1.1608e-2, 11.608, 11.608, 11608.0
411, 9037.101, 90.37101, 9.037101, 9.037101e-3, 9037.101, 90.37101, 9.037101, 9.037101e-3, 1.17931826e-7, 3.4341204e-4, 8.981e-3, 8.981, 8.981, 8981.0
311, 6872.7, 68.727, 6.8727, 6.8727e-3, 6872.7, 68.727, 6.8727, 6.8727e-3, 2.238217e-7, 4.7309799e-4, 6.776e-3, 6.776, 6.776, 6776.0
211, 4589.5, 45.895, 4.5895, 4.5895e-3, 4589.5, 45.895, 4.5895, 4.5895e-3, 6.5807434e-8, 2.565296e-4, 4.52e-3, 4.52, 4.52, 4520.0
111, 2525.2998, 25.252998, 2.5252998, 2.5252998e-3, 2525.2998, 25.252998, 2.5252998, 2.5252998e-3, 1.2556448e-7, 3.5435078e-4, 2.343e-3, 2.343, 2.343, 2343.0
11, 292.8333, 2.928333, 0.2928333, 2.928333e-4, 292.8333, 2.928333, 0.2928333, 2.928333e-4, 1.0663939e-8, 1.0326635e-4, 2.5e-4, 0.25, 0.25, 250.00002
