n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 407779.78, 4077.7979, 407.7798, 0.40777978, 407779.78, 4077.7979, 407.7798, 0.40777978, 1.7504202e-5, 4.1838023e-3, 0.407302, 407.302, 407.302, 407302.0
2901, 394160.66, 3941.6067, 394.16064, 0.39416066, 394160.66, 3941.6067, 394.16064, 0.39416066, 5.0538507e-5, 7.109044e-3, 0.392408, 392.40802, 392.40802, 392408.0
2801, 372249.97, 3722.4995, 372.24997, 0.37224996, 372249.97, 3722.4995, 372.24997, 0.37224996, 2.1730626e-5, 4.6616117e-3, 0.370989, 370.98898, 370.98898, 370989.0
2701, 363100.0, 3631.0, 363.1, 0.3631, 363100.0, 3631.0, 363.1, 0.3631, 8.557787e-5, 9.250831e-3, 0.360295, 360.29498, 360.29498, 360295.0
2601, 345144.63, 3451.4463, 345.14462, 0.34514463, 345144.63, 3451.4463, 345.14462, 0.34514463, 4.9401024e-5, 7.028586e-3, 0.344438, 344.438, 344.438, 344438.0
2501, 335623.94, 3356.2395, 335.62396, 0.33562395, 335623.94, 3356.2395, 335.62396, 0.33562395, 3.7487017e-4, 1.9361565e-2, 0.33077, 330.77, 330.77, 330770.0
2401, 324073.88, 3240.7388, 324.07388, 0.32407388, 324073.88, 3240.7388, 324.07388, 0.32407388, 9.1896094e-5, 9.586245e-3, 0.321515, 321.51498, 321.51498, 321515.0
2301, 300893.63, 3008.9363, 300.89365, 0.30089363, 300893.63, 3008.9363, 300.89365, 0.30089363, 1.9548364e-5, 4.4213533e-3, 0.300143, 300.143, 300.143, 300143.0
2201, 286017.38, 2860.1738, 286.0174, 0.2860174, 286017.38, 2860.1738, 286.0174, 0.2860174, 1.2778981e-5, 3.57477e-3, 0.284573, 284.573, 284.573, 284573.0
2101, 285288.13, 2852.8813, 285.28812, 0.28528813, 285288.13, 2852.8813, 285.28812, 0.28528813, 2.114857e-5, 4.5987573e-3, 0.284702, 284.702, 284.702, 284702.0
2001, 267397.1, 2673.971, 267.3971, 0.2673971, 267397.1, 2673.971, 267.3971, 0.2673971, 8.946122e-6, 2.991007e-3, 0.266979, 266.979, 266.979, 266979.0
1901, 253260.83, 2532.6082, 253.26082, 0.25326082, 253260.83, 2532.6082, 253.26082, 0.25326082, 1.7760352e-5, 4.214303e-3, 0.252589, 252.58899, 252.58899, 252588.98
1801, 244602.83, 2446.0283, 244.60283, 0.24460283, 244602.83, 2446.0283, 244.60283, 0.24460283, 7.998881e-6, 2.8282295e-3, 0.244189, 244.189, 244.189, 244189.0
1701, 224149.27, 2241.4927, 224.14928, 0.22414927, 224149.27, 2241.4927, 224.14928, 0.22414927, 1.4509195e-5, 3.8090937e-3, 0.224339, 224.33899, 224.33899, 224339.0
1601, 209117.0, 2091.17, 209.11699, 0.209117, 209117.0, 2091.17, 209.11699, 0.209117, 1.5036098e-5, 3.877641e-3, 0.208996, 208.996, 208.996, 208996.0
1501, 203688.78, 2036.8878, 203.68878, 0.20368879, 203688.78, 2036.8878, 203.68878, 0.20368879, 1.3799313e-5, 3.7147426e-3, 0.203114, 203.114, 203.114, 203114.0
1401, 182247.86, 1822.4786, 182.24786, 0.18224786, 182247.86, 1822.4786, 182.24786, 0.18224786, 1.1747222e-5, 3.4274221e-3, 0.182233, 182.233, 182.233, 182233.0
1301, 166817.19, 1668.1719, 166.81718, 0.16681719, 166817.19, 1668.1719, 166.81718, 0.16681719, 6.5483578e-6, 2.558976e-3, 0.16679, 166.79, 166.79, 166790.0
1201, 161849.61, 1618.496, 161.84961, 0.1618496, 161849.61, 1618.496, 161.84961, 0.1618496, 1.0796432e-5, 3.2857924e-3, 0.161408, 161.408, 161.408, 161408.0
1101, 142592.66, 1425.9265, 142.59265, 0.14259265, 142592.66, 1425.9265, 142.59265, 0.14259265, 8.598317e-6, 2.9322887e-3, 0.141619, 141.619, 141.619, 141619.0
1001, 126770.72, 1267.7072, 126.77072, 0.12677072, 126770.72, 1267.7072, 126.77072, 0.12677072, 4.544869e-6, 2.1318698e-3, 0.126434, 126.434, 126.434, 126434.0
901, 117415.9, 1174.1589, 117.4159, 0.1174159, 117415.9, 1174.1589, 117.4159, 0.1174159, 6.8426843e-6, 2.6158525e-3, 0.116795, 116.795006, 116.795006, 116795.0
801, 97928.99, 979.2899, 97.92899, 9.792899e-2, 97928.99, 979.2899, 97.92899, 9.792899e-2, 8.945429e-6, 2.990891e-3, 9.7579e-2, 97.579, 97.579, 97579.0
701, 88278.61, 882.7861, 88.27861, 8.827861e-2, 88278.61, 882.7861, 88.27861, 8.827861e-2, 4.6356026e-6, 2.153045e-3, 8.8243e-2, 88.243004, 88.243004, 88243.0
601, 79318.56, 793.1856, 79.31856, 7.931856e-2, 79318.56, 793.1856, 79.31856, 7.931856e-2, 7.4422e-6, 2.7280396e-3, 7.9089e-2, 79.089005, 79.089005, 79089.0
501, 61406.07, 614.06067, 61.406067, 6.140607e-2, 61406.07, 614.06067, 61.406067, 6.140607e-2, 1.23330365e-5, 3.5118423e-3, 6.1138e-2, 61.138, 61.138, 61138.0
401, 45750.46, 457.5046, 45.75046, 4.575046e-2, 45750.46, 457.5046, 45.75046, 4.575046e-2, 2.9540793e-6, 1.7187435e-3, 4.5916e-2, 45.916, 45.916, 45916.0
301, 41632.063, 416.32065, 41.632065, 4.1632064e-2, 41632.063, 416.32065, 41.632065, 4.1632064e-2, 3.999853e-6, 1.9999633e-3, 4.1018e-2, 41.018, 41.018, 41018.0
