n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 3836267.8, 38362.676, 3836.2678, 3.8362677, 3836267.8, 38362.676, 3836.2678, 3.8362677, 2.303423e-3, 4.7993988e-2, 3.823799, 3823.7988, 3823.7988, 3823799.0
2901, 3464304.5, 34643.043, 3464.3044, 3.4643044, 3464304.5, 34643.043, 3464.3044, 3.4643044, 9.3515194e-4, 3.0580254e-2, 3.463268, 3463.268, 3463.268, 3463268.0
2801, 3270722.3, 32707.22, 3270.7222, 3.2707222, 3270722.3, 32707.22, 3270.7222, 3.2707222, 1.7622381e-3, 4.197902e-2, 3.262757, 3262.757, 3262.757, 3262757.0
2701, 2922196.5, 29221.965, 2922.1963, 2.9221964, 2922196.5, 29221.965, 2922.1963, 2.9221964, 7.040808e-4, 2.653452e-2, 2.916872, 2916.872, 2916.872, 2916872.0
2601, 2783319.3, 27833.191, 2783.3193, 2.7833192, 2783319.3, 27833.191, 2783.3193, 2.7833192, 9.6481293e-4, 3.1061439e-2, 2.778047, 2778.047, 2778.047, 2778047.0
2501, 2517884.0, 25178.84, 2517.884, 2.517884, 2517884.0, 25178.84, 2517.884, 2.517884, 2.2568437e-3, 4.750625e-2, 2.504933, 2504.933, 2504.933, 2504933.0
2401, 2384498.5, 23844.986, 2384.4985, 2.3844986, 2384498.5, 23844.986, 2384.4985, 2.3844986, 1.9119568e-3, 4.372593e-2, 2.373583, 2373.583, 2373.583, 2373583.0
2301, 2131645.8, 21316.457, 2131.6458, 2.1316457, 2131645.8, 21316.457, 2131.6458, 2.1316457, 7.287643e-4, 2.6995635e-2, 2.12562, 2125.6199, 2125.6199, 2125620.0
2201, 1941163.6, 19411.637, 1941.1637, 1.9411637, 1941163.6, 19411.637, 1941.1637, 1.9411637, 1.2991271e-3, 3.6043406e-2, 1.936375, 1936.375, 1936.375, 1936375.0
2101, 1725497.6, 17254.977, 1725.4976, 1.7254976, 1725497.6, 17254.977, 1725.4976, 1.7254976, 3.8301328e-4, 1.9570725e-2, 1.724137, 1724.137, 1724.137, 1724137.0
2001, 1588951.3, 15889.513, 1588.9512, 1.5889512, 1588951.3, 15889.513, 1588.9512, 1.5889512, 4.0619583e-3, 6.3733496e-2, 1.567634, 1567.634, 1567.634, 1567634.0
1901, 1392066.4, 13920.664, 1392.0664, 1.3920664, 1392066.4, 13920.664, 1392.0664, 1.3920664, 4.7516395e-4, 2.1798255e-2, 1.38792, 1387.92, 1387.92, 1387920.0
1801, 1236957.1, 12369.57, 1236.957, 1.2369571, 1236957.1, 12369.57, 1236.957, 1.2369571, 3.461312e-4, 1.86046e-2, 1.234678, 1234.678, 1234.678, 1234678.0
1701, 1093280.1, 10932.801, 1093.28, 1.0932801, 1093280.1, 10932.801, 1093.28, 1.0932801, 9.0645737e-4, 3.0107431e-2, 1.082938, 1082.938, 1082.938, 1082938.0
1601, 962405.44, 9624.055, 962.40546, 0.96240544, 962405.44, 9624.055, 962.40546, 0.96240544, 3.831122e-4, 1.9573253e-2, 0.958762, 958.76196, 958.76196, 958762.0
1501, 858242.25, 8582.423, 858.24225, 0.8582423, 858242.25, 8582.423, 858.24225, 0.8582423, 3.0013706e-4, 1.7324464e-2, 0.854999, 854.999, 854.999, 854999.0
1401, 720966.75, 7209.6675, 720.96674, 0.72096676, 720966.75, 7209.6675, 720.96674, 0.72096676, 2.018626e-4, 1.4207835e-2, 0.718359, 718.359, 718.359, 718359.0
1301, 619447.75, 6194.4775, 619.44775, 0.61944777, 619447.75, 6194.4775, 619.44775, 0.61944777, 1.3326024e-4, 1.154384e-2, 0.618237, 618.237, 618.237, 618237.0
1201, 531775.6, 5317.7563, 531.77563, 0.53177565, 531775.6, 5317.7563, 531.77563, 0.53177565, 6.639725e-5, 8.148451e-3, 0.529352, 529.352, 529.352, 529352.0
1101, 445400.25, 4454.0024, 445.40024, 0.44540024, 445400.25, 4454.0024, 445.40024, 0.44540024, 7.202113e-5, 8.486526e-3, 0.444912, 444.912, 444.912, 444912.0
1001, 368784.06, 3687.8408, 368.78406, 0.36878407, 368784.06, 3687.8408, 368.78406, 0.36878407, 5.286117e-5, 7.270569e-3, 0.367254, 367.254, 367.254, 367254.0
901, 292754.9, 2927.549, 292.7549, 0.29275492, 292754.9, 2927.549, 292.7549, 0.29275492, 4.933856e-5, 7.024141e-3, 0.291747, 291.747, 291.747, 291747.0
801, 235686.03, 2356.8604, 235.68604, 0.23568603, 235686.03, 2356.8604, 235.68604, 0.23568603, 4.3554326e-5, 6.59957e-3, 0.233714, 233.714, 233.714, 233714.0
701, 180102.36, 1801.0237, 180.10236, 0.18010236, 180102.36, 1801.0237, 180.10236, 0.18010236, 4.4350738e-5, 6.659635e-3, 0.178704, 178.704, 178.704, 178704.0
