n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 2592053.8, 25920.537, 2592.0537, 2.5920537, 2592053.8, 25920.537, 2592.0537, 2.5920537, 1.0688546e-3, 3.269334e-2, 2.584284, 2584.2842, 2584.2842, 2584284.0
2911, 2403430.8, 24034.307, 2403.4307, 2.4034307, 2403430.8, 24034.307, 2403.4307, 2.4034307, 1.3218666e-3, 3.6357485e-2, 2.395523, 2395.523, 2395.523, 2395523.0
2811, 2309106.5, 23091.066, 2309.1067, 2.3091066, 2309106.5, 23091.066, 2309.1067, 2.3091066, 1.053073e-3, 3.2451086e-2, 2.303065, 2303.065, 2303.065, 2303065.0
2711, 2055972.9, 20559.729, 2055.973, 2.0559728, 2055972.9, 20559.729, 2055.973, 2.0559728, 8.563379e-4, 2.9263252e-2, 2.049002, 2049.002, 2049.002, 2049001.9
2611, 1925927.8, 19259.277, 1925.9277, 1.9259278, 1925927.8, 19259.277, 1925.9277, 1.9259278, 8.9906424e-4, 2.99844e-2, 1.91955, 1919.5499, 1919.5499, 1919550.0
2511, 1720513.0, 17205.129, 1720.513, 1.720513, 1720513.0, 17205.129, 1720.513, 1.720513, 7.4819673e-4, 2.7353184e-2, 1.715633, 1715.633, 1715.633, 1715633.0
2411, 1665666.8, 16656.668, 1665.6667, 1.6656667, 1665666.8, 16656.668, 1665.6667, 1.6656667, 1.3753922e-3, 3.7086282e-2, 1.652448, 1652.448, 1652.448, 1652448.0
2311, 1488758.0, 14887.58, 1488.7579, 1.488758, 1488758.0, 14887.58, 1488.7579, 1.488758, 7.7448017e-4, 2.7829483e-2, 1.481959, 1481.959, 1481.959, 1481959.0
2211, 1346355.0, 13463.55, 1346.355, 1.346355, 1346355.0, 13463.55, 1346.355, 1.346355, 5.886363e-4, 2.4261829e-2, 1.340589, 1340.589, 1340.589, 1340589.0
2111, 1225825.5, 12258.256, 1225.8256, 1.2258255, 1225825.5, 12258.256, 1225.8256, 1.2258255, 5.564217e-4, 2.3588592e-2, 1.222448, 1222.448, 1222.448, 1222448.0
2011, 1089072.9, 10890.729, 1089.0729, 1.0890728, 1089072.9, 10890.729, 1089.0729, 1.0890728, 4.2365558e-4, 2.0582896e-2, 1.085535, 1085.535, 1085.535, 1085535.0
1911, 1006048.7, 10060.486, 1006.0487, 1.0060487, 1006048.7, 10060.486, 1006.0487, 1.0060487, 2.7131164e-4, 1.647154e-2, 1.002615, 1002.615, 1002.615, 1002615.0
1811, 911383.0, 9113.83, 911.383, 0.911383, 911383.0, 9113.83, 911.383, 0.911383, 1.9641986e-4, 1.4014987e-2, 0.90792, 907.92, 907.92, 907920.0
1711, 789835.0, 7898.3496, 789.83496, 0.789835, 789835.0, 7898.3496, 789.83496, 0.789835, 2.2304425e-4, 1.49346655e-2, 0.787289, 787.289, 787.289, 787289.0
1611, 696401.6, 6964.016, 696.4016, 0.6964016, 696401.6, 6964.016, 696.4016, 0.6964016, 1.3601207e-4, 1.1662421e-2, 0.694196, 694.196, 694.196, 694196.0
