n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 401.99374, 4.0199375, 0.40199375, 4.0199375e-4, 120598.125, 1205.9812, 120.59812, 0.12059812, 1.19464485e-5, 3.4563635e-3, 0.120629, 120.629, 0.40209666, 402.09665
2901, 354.03577, 3.5403576, 0.35403576, 3.5403576e-4, 106210.734, 1062.1073, 106.21073, 0.10621073, 2.0158937e-5, 4.4898707e-3, 0.104855, 104.855, 0.34951666, 349.51666
2801, 337.1999, 3.3719988, 0.3371999, 3.371999e-4, 101159.97, 1011.5997, 101.159966, 0.10115997, 8.612227e-6, 2.9346596e-3, 0.100168, 100.168, 0.33389333, 333.8933
2701, 351.61343, 3.5161345, 0.35161343, 3.5161345e-4, 105484.03, 1054.8403, 105.48403, 0.10548403, 2.1107298e-5, 4.594268e-3, 0.104232, 104.231995, 0.34743997, 347.43997
2601, 264.68076, 2.6468077, 0.26468077, 2.6468077e-4, 79404.23, 794.0423, 79.40423, 7.940423e-2, 1.0511225e-5, 3.242102e-3, 7.885e-2, 78.85, 0.26283336, 262.83334
2501, 269.4302, 2.6943018, 0.2694302, 2.694302e-4, 80829.06, 808.2906, 80.82906, 8.082906e-2, 1.1771409e-5, 3.4309486e-3, 8.1099e-2, 81.09901, 0.27033, 270.33
2401, 295.18347, 2.9518347, 0.29518348, 2.9518348e-4, 88555.05, 885.5505, 88.555046, 8.8555045e-2, 1.3119005e-5, 3.6220169e-3, 8.8591e-2, 88.591, 0.29530331, 295.3033
2301, 260.2992, 2.6029918, 0.26029918, 2.602992e-4, 78089.76, 780.8976, 78.08976, 7.808976e-2, 1.341525e-5, 3.6626833e-3, 7.7101e-2, 77.101, 0.25700334, 257.00333
2201, 261.1958, 2.6119578, 0.26119578, 2.611958e-4, 78358.74, 783.5874, 78.35874, 7.835874e-2, 1.0686076e-5, 3.2689564e-3, 7.8146e-2, 78.146, 0.26048666, 260.48666
2101, 267.40424, 2.6740425, 0.26740426, 2.6740425e-4, 80221.27, 802.2127, 80.221275, 8.022127e-2, 8.359476e-6, 2.8912758e-3, 7.9728e-2, 79.728, 0.26576, 265.76
2001, 196.15688, 1.9615688, 0.19615687, 1.9615688e-4, 58847.063, 588.47064, 58.84706, 5.8847062e-2, 8.2385195e-6, 2.8702822e-3, 5.825e-2, 58.25, 0.19416666, 194.16666
1901, 188.66531, 1.8866532, 0.18866532, 1.8866532e-4, 56599.594, 565.996, 56.599594, 5.6599595e-2, 1.1197674e-5, 3.3462925e-3, 5.5855e-2, 55.855, 0.18618333, 186.18333
1801, 193.56647, 1.9356647, 0.19356646, 1.9356646e-4, 58069.938, 580.69934, 58.06994, 5.8069937e-2, 2.563248e-6, 1.6010146e-3, 5.7636e-2, 57.636, 0.19212, 192.12
1701, 131.39865, 1.3139865, 0.13139866, 1.3139866e-4, 39419.598, 394.19598, 39.419598, 3.94196e-2, 9.191253e-6, 3.031708e-3, 3.8431e-2, 38.431, 0.12810333, 128.10333
1601, 136.65912, 1.3665912, 0.13665912, 1.3665912e-4, 40997.734, 409.97736, 40.997738, 4.0997736e-2, 4.8718634e-6, 2.2072298e-3, 4.0715e-2, 40.715, 0.13571668, 135.71667
1501, 133.22012, 1.3322012, 0.13322012, 1.3322012e-4, 39966.035, 399.66037, 39.966034, 3.9966036e-2, 2.8442448e-6, 1.6864889e-3, 3.9691e-2, 39.691, 0.13230334, 132.30333
1401, 168.42944, 1.6842943, 0.16842943, 1.6842944e-4, 50528.832, 505.28833, 50.52883, 5.052883e-2, 2.4739466e-6, 1.5728784e-3, 5.0142e-2, 50.142002, 0.16714, 167.14001
1301, 177.25499, 1.7725499, 0.17725499, 1.7725499e-4, 53176.496, 531.76495, 53.176495, 5.3176496e-2, 8.150721e-6, 2.8549468e-3, 5.2388e-2, 52.388, 0.17462666, 174.62666
1201, 176.82213, 1.7682213, 0.17682213, 1.7682213e-4, 53046.637, 530.4664, 53.046635, 5.3046636e-2, 3.5842963e-6, 1.8932238e-3, 5.2469e-2, 52.469, 0.17489666, 174.89667
1101, 92.34589, 0.9234589, 9.2345886e-2, 9.234589e-5, 27703.766, 277.03766, 27.703766, 2.7703766e-2, 4.921691e-6, 2.2184884e-3, 2.6988e-2, 26.987999, 8.996e-2, 89.96
1001, 91.0421, 0.910421, 9.10421e-2, 9.10421e-5, 27312.63, 273.1263, 27.312632, 2.731263e-2, 1.0651771e-6, 1.0320742e-3, 2.7082e-2, 27.082, 9.027333e-2, 90.27333
901, 92.79145, 0.9279145, 9.279145e-2, 9.279145e-5, 27837.436, 278.37436, 27.837435, 2.7837435e-2, 3.790595e-7, 6.156781e-4, 2.7894e-2, 27.894, 9.298e-2, 92.98
801, 28.195223, 0.28195223, 2.8195223e-2, 2.8195223e-5, 8458.566, 84.58567, 8.458567, 8.458567e-3, 1.4978056e-7, 3.8701494e-4, 8.395e-3, 8.395, 2.7983334e-2, 27.983335
701, 31.46667, 0.3146667, 3.146667e-2, 3.146667e-5, 9440.001, 94.40001, 9.4400015, 9.440001e-3, 5.4589027e-6, 2.3364294e-3, 8.634e-3, 8.634, 2.878e-2, 28.779999
601, 29.441448, 0.2944145, 2.9441448e-2, 2.9441448e-5, 8832.435, 88.32434, 8.832435, 8.832434e-3, 1.093248e-7, 3.30643e-4, 8.766e-3, 8.766, 2.922e-2, 29.22
501, 1.8892219, 1.889222e-2, 1.889222e-3, 1.889222e-6, 566.7666, 5.667666, 0.5667666, 5.667666e-4, 1.8459761e-7, 4.2964824e-4, 4.72e-4, 0.472, 1.5733334e-3, 1.5733334
401, 1.551111, 1.551111e-2, 1.551111e-3, 1.551111e-6, 465.3333, 4.653333, 0.4653333, 4.6533332e-4, 5.022622e-9, 7.087046e-5, 4.6e-4, 0.46, 1.5333333e-3, 1.5333334
301, 2.0631106, 2.0631105e-2, 2.0631105e-3, 2.0631105e-6, 618.93317, 6.1893315, 0.6189332, 6.189332e-4, 2.4501085e-7, 4.949857e-4, 4.99e-4, 0.499, 1.6633334e-3, 1.6633334
