n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 424.3392, 4.243392, 0.4243392, 4.243392e-4, 424339.22, 4243.392, 424.3392, 0.4243392, 8.880934e-5, 9.423871e-3, 0.422582, 422.582, 0.422582, 422.582
2901, 338.7876, 3.3878758, 0.3387876, 3.387876e-4, 338787.6, 3387.876, 338.7876, 0.3387876, 1.10397166e-4, 1.0507005e-2, 0.337337, 337.33698, 0.337337, 337.337
2801, 342.93875, 3.4293876, 0.34293875, 3.4293876e-4, 342938.75, 3429.3875, 342.93875, 0.34293875, 1.2148448e-4, 1.1022e-2, 0.342171, 342.17102, 0.342171, 342.171
2701, 346.49924, 3.4649923, 0.34649923, 3.4649923e-4, 346499.25, 3464.9924, 346.49924, 0.34649923, 1.0896722e-5, 3.3010184e-3, 0.346495, 346.495, 0.346495, 346.49503
2601, 258.9159, 2.5891588, 0.25891587, 2.5891588e-4, 258915.88, 2589.1587, 258.91586, 0.25891587, 1.8516348e-5, 4.303063e-3, 0.258014, 258.014, 0.258014, 258.01398
2501, 257.90488, 2.5790486, 0.2579049, 2.5790487e-4, 257904.89, 2579.0488, 257.90488, 0.2579049, 2.7774724e-5, 5.270173e-3, 0.256942, 256.94202, 0.256942, 256.94202
2401, 266.81033, 2.6681032, 0.26681033, 2.6681033e-4, 266810.3, 2668.1033, 266.81033, 0.26681033, 1.5736974e-5, 3.9669857e-3, 0.265861, 265.861, 0.265861, 265.86102
2301, 249.22757, 2.4922757, 0.24922757, 2.4922757e-4, 249227.55, 2492.2756, 249.22755, 0.24922755, 1.0937968e-5, 3.3072599e-3, 0.248729, 248.729, 0.24872902, 248.72902
2201, 252.98206, 2.5298204, 0.25298205, 2.5298205e-4, 252982.05, 2529.8206, 252.98206, 0.25298205, 9.838392e-6, 3.136621e-3, 0.254276, 254.276, 0.254276, 254.276
2101, 250.99266, 2.5099266, 0.25099266, 2.5099266e-4, 250992.66, 2509.9265, 250.99266, 0.25099266, 1.833173e-5, 4.2815567e-3, 0.250594, 250.594, 0.250594, 250.594
