n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 887.99396, 8.87994, 0.88799393, 8.8799396e-4, 443996.97, 4439.9697, 443.99698, 0.44399697, 1.3208884e-4, 1.1492991e-2, 0.439689, 439.689, 0.879378, 879.378
2911, 804.30475, 8.043047, 0.8043047, 8.043047e-4, 402152.38, 4021.5237, 402.15237, 0.40215236, 7.079645e-5, 8.414063e-3, 0.399802, 399.802, 0.799604, 799.604
2811, 681.62726, 6.8162727, 0.6816273, 6.8162725e-4, 340813.63, 3408.1365, 340.81363, 0.34081364, 5.888409e-5, 7.673597e-3, 0.3378, 337.8, 0.6756, 675.6
2711, 850.04736, 8.500473, 0.85004735, 8.5004733e-4, 425023.7, 4250.237, 425.02368, 0.42502367, 8.611065e-5, 9.279583e-3, 0.423135, 423.135, 0.84627, 846.27
2611, 767.5738, 7.675738, 0.7675738, 7.675738e-4, 383786.88, 3837.869, 383.7869, 0.3837869, 5.8198046e-5, 7.6287645e-3, 0.382872, 382.87198, 0.765744, 765.74396
2511, 767.9457, 7.6794567, 0.76794565, 7.6794566e-4, 383972.8, 3839.7283, 383.9728, 0.38397282, 7.591183e-5, 8.71274e-3, 0.382048, 382.048, 0.764096, 764.09607
2411, 729.11426, 7.291143, 0.7291143, 7.291143e-4, 364557.16, 3645.5715, 364.55716, 0.36455715, 1.1003018e-4, 1.0489527e-2, 0.361748, 361.74802, 0.723496, 723.49603
2311, 633.31274, 6.3331275, 0.63331276, 6.3331274e-4, 316656.38, 3166.5637, 316.65637, 0.31665638, 5.9740534e-5, 7.7292e-3, 0.314701, 314.701, 0.629402, 629.402
2211, 635.41125, 6.3541126, 0.63541126, 6.3541124e-4, 317705.63, 3177.0564, 317.70563, 0.31770563, 1.1638669e-4, 1.0788267e-2, 0.313138, 313.138, 0.626276, 626.276
2111, 575.9009, 5.759009, 0.5759009, 5.759009e-4, 287950.47, 2879.5046, 287.95047, 0.28795046, 4.8964368e-5, 6.9974544e-3, 0.286609, 286.609, 0.573218, 573.21796
2011, 506.2, 5.0620003, 0.5062, 5.062e-4, 253100.0, 2531.0, 253.1, 0.2531, 4.6960835e-5, 6.8527977e-3, 0.251289, 251.28902, 0.502578, 502.57803
1911, 590.4155, 5.9041557, 0.59041554, 5.9041556e-4, 295207.78, 2952.0776, 295.20776, 0.29520777, 5.8351748e-6, 2.4156107e-3, 0.295514, 295.51398, 0.591028, 591.02795
1811, 583.0136, 5.8301363, 0.58301365, 5.8301364e-4, 291506.8, 2915.0684, 291.50684, 0.29150683, 1.1509671e-5, 3.3925907e-3, 0.291266, 291.266, 0.582532, 582.532
1711, 553.25903, 5.5325904, 0.553259, 5.5325904e-4, 276629.5, 2766.2952, 276.62952, 0.2766295, 4.3438467e-6, 2.0841898e-3, 0.276894, 276.894, 0.553788, 553.788
1611, 493.87628, 4.9387627, 0.49387628, 4.938763e-4, 246938.14, 2469.3813, 246.93814, 0.24693814, 3.824903e-5, 6.18458e-3, 0.244907, 244.90701, 0.48981404, 489.81403
1511, 442.00928, 4.4200926, 0.44200927, 4.4200927e-4, 221004.64, 2210.0464, 221.00464, 0.22100464, 6.9930124e-6, 2.6444304e-3, 0.221109, 221.10901, 0.442218, 442.21802
1411, 403.4711, 4.034711, 0.40347108, 4.034711e-4, 201735.55, 2017.3555, 201.73553, 0.20173554, 4.1845483e-6, 2.0456167e-3, 0.201479, 201.479, 0.402958, 402.958
1311, 361.9166, 3.6191661, 0.3619166, 3.619166e-4, 180958.3, 1809.583, 180.9583, 0.1809583, 1.6270415e-5, 4.03366e-3, 0.180413, 180.413, 0.360826, 360.82596
1211, 319.65634, 3.1965632, 0.31965634, 3.1965633e-4, 159828.17, 1598.2817, 159.82817, 0.15982817, 4.6172336e-5, 6.7950226e-3, 0.158027, 158.027, 0.316054, 316.054
1111, 285.3446, 2.853446, 0.2853446, 2.853446e-4, 142672.3, 1426.723, 142.6723, 0.1426723, 4.9292153e-6, 2.2201836e-3, 0.141991, 141.991, 0.283982, 283.98203
1011, 237.89854, 2.3789854, 0.23789854, 2.3789854e-4, 118949.27, 1189.4927, 118.94927, 0.11894927, 4.017697e-6, 2.0044195e-3, 0.118688, 118.688, 0.237376, 237.376
911, 249.99998, 2.4999998, 0.24999999, 2.4999998e-4, 124999.984, 1249.9999, 124.999985, 0.124999985, 3.8942057e-6, 1.9733743e-3, 0.125138, 125.138, 0.250276, 250.276
811, 208.38547, 2.0838547, 0.20838547, 2.0838546e-4, 104192.734, 1041.9274, 104.19273, 0.104192734, 3.4341995e-6, 1.8531593e-3, 0.103947, 103.947, 0.207894, 207.894
711, 173.78897, 1.7378896, 0.17378896, 1.7378897e-4, 86894.484, 868.9448, 86.894485, 8.689448e-2, 1.7174417e-6, 1.310512e-3, 8.6856e-2, 86.856, 0.173712, 173.712
611, 181.28127, 1.8128127, 0.18128127, 1.8128127e-4, 90640.63, 906.4064, 90.64063, 9.0640634e-2, 2.0781483e-6, 1.4415784e-3, 9.0496e-2, 90.496, 0.180992, 180.992
511, 129.15382, 1.2915382, 0.12915382, 1.2915382e-4, 64576.91, 645.7691, 64.57691, 6.457691e-2, 2.0974037e-6, 1.4482416e-3, 6.3996e-2, 63.996002, 0.127992, 127.99201
411, 91.35114, 0.91351146, 9.1351144e-2, 9.135115e-5, 45675.57, 456.7557, 45.67557, 4.5675572e-2, 1.1829771e-6, 1.0876475e-3, 4.5396e-2, 45.396, 9.0792e-2, 90.79201
311, 62.534733, 0.6253473, 6.2534735e-2, 6.253473e-5, 31267.367, 312.67368, 31.267366, 3.1267367e-2, 3.7091417e-7, 6.090272e-4, 3.1324e-2, 31.324, 6.2648e-2, 62.647995
211, 35.99407, 0.35994068, 3.5994068e-2, 3.5994068e-5, 17997.033, 179.97034, 17.997034, 1.7997034e-2, 2.6315126e-7, 5.129827e-4, 1.7968e-2, 17.968, 3.5936e-2, 35.936
111, 14.667334, 0.14667334, 1.4667334e-2, 1.4667334e-5, 7333.667, 73.33667, 7.333667, 7.333667e-3, 4.0239195e-7, 6.343437e-4, 7.168e-3, 7.168, 1.4336e-2, 14.336
11, 1.2195333, 1.2195334e-2, 1.2195334e-3, 1.2195334e-6, 609.76666, 6.0976667, 0.6097667, 6.097667e-4, 5.77698e-9, 7.600644e-5, 5.78e-4, 0.57799995, 1.156e-3, 1.1559999
