n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 424.25443, 4.242544, 0.42425442, 4.2425442e-4, 127276.33, 1272.7633, 127.27633, 0.12727633, 2.4658906e-5, 4.9657733e-3, 0.1256, 125.6, 0.41866666, 418.66666
2901, 342.6911, 3.426911, 0.34269112, 3.426911e-4, 102807.336, 1028.0734, 102.807335, 0.102807336, 1.4008996e-5, 3.7428592e-3, 0.101889, 101.889, 0.33963, 339.63
2801, 345.79346, 3.4579346, 0.34579346, 3.4579347e-4, 103738.04, 1037.3804, 103.73804, 0.10373804, 3.09928e-5, 5.5671176e-3, 0.102588, 102.588, 0.34195998, 341.96
2701, 356.17657, 3.5617657, 0.35617658, 3.5617658e-4, 106852.97, 1068.5297, 106.852974, 0.10685297, 8.90749e-5, 9.43795e-3, 0.102717, 102.716995, 0.34239, 342.39
2601, 261.9766, 2.6197658, 0.2619766, 2.619766e-4, 78592.98, 785.9298, 78.59298, 7.859298e-2, 1.0827246e-5, 3.2904781e-3, 7.7638e-2, 77.638, 0.25879332, 258.79333
2501, 268.0808, 2.680808, 0.2680808, 2.680808e-4, 80424.24, 804.24243, 80.42424, 8.042424e-2, 1.4424e-5, 3.797894e-3, 7.9595e-2, 79.595, 0.26531667, 265.31665
2401, 275.0359, 2.7503588, 0.2750359, 2.7503588e-4, 82510.766, 825.1076, 82.510765, 8.251076e-2, 9.662271e-6, 3.1084192e-3, 8.1999e-2, 81.99899, 0.27333, 273.33
2301, 256.15134, 2.5615134, 0.25615135, 2.5615134e-4, 76845.4, 768.454, 76.8454, 7.68454e-2, 6.6878874e-6, 2.5860951e-3, 7.6181e-2, 76.181, 0.25393668, 253.93668
2201, 260.2866, 2.602866, 0.2602866, 2.602866e-4, 78085.98, 780.85974, 78.085976, 7.8085974e-2, 5.8405158e-6, 2.416716e-3, 7.8023e-2, 78.023, 0.26007667, 260.07666
2101, 258.68268, 2.5868268, 0.25868267, 2.5868267e-4, 77604.8, 776.04803, 77.6048, 7.76048e-2, 8.34147e-6, 2.8881603e-3, 7.6687e-2, 76.687004, 0.25562334, 255.62334
2001, 195.94687, 1.9594686, 0.19594686, 1.9594686e-4, 58784.06, 587.8406, 58.78406, 5.878406e-2, 1.2849055e-5, 3.584558e-3, 5.727e-2, 57.27, 0.1909, 190.9
1901, 185.77365, 1.8577365, 0.18577366, 1.8577365e-4, 55732.094, 557.3209, 55.732094, 5.5732094e-2, 1.5447711e-5, 3.9303578e-3, 5.408e-2, 54.079998, 0.18026666, 180.26666
1801, 186.97203, 1.8697203, 0.18697202, 1.8697203e-4, 56091.61, 560.9161, 56.09161, 5.609161e-2, 8.053985e-6, 2.8379543e-3, 5.5304e-2, 55.303997, 0.18434666, 184.34666
1701, 126.73934, 1.2673934, 0.12673934, 1.2673934e-4, 38021.805, 380.21802, 38.021805, 3.8021803e-2, 7.370011e-7, 8.584877e-4, 3.7733e-2, 37.732998, 0.12577666, 125.77667
1601, 128.87044, 1.2887044, 0.12887044, 1.2887044e-4, 38661.13, 386.6113, 38.66113, 3.866113e-2, 8.7955715e-7, 9.378471e-4, 3.839e-2, 38.39, 0.12796666, 127.96666
1501, 126.9341, 1.269341, 0.1269341, 1.269341e-4, 38080.23, 380.8023, 38.08023, 3.808023e-2, 1.1926917e-6, 1.0921042e-3, 3.7838e-2, 37.838, 0.12612668, 126.12667
1401, 170.46443, 1.7046444, 0.17046444, 1.7046444e-4, 51139.332, 511.3933, 51.13933, 5.1139332e-2, 8.503352e-6, 2.9160506e-3, 5.0181e-2, 50.181, 0.16727, 167.27
1301, 170.42743, 1.7042743, 0.17042743, 1.7042743e-4, 51128.23, 511.28232, 51.12823, 5.112823e-2, 1.5721964e-6, 1.2538725e-3, 5.0945e-2, 50.945, 0.16981666, 169.81667
1201, 177.21077, 1.7721076, 0.17721076, 1.7721076e-4, 53163.23, 531.6323, 53.16323, 5.316323e-2, 6.715443e-6, 2.5914172e-3, 5.2683e-2, 52.683, 0.17560999, 175.61
1101, 92.959564, 0.92959565, 9.295956e-2, 9.295956e-5, 27887.87, 278.8787, 27.887869, 2.788787e-2, 4.598704e-6, 2.144459e-3, 2.7536e-2, 27.536, 9.178666e-2, 91.78667
1001, 89.73378, 0.8973378, 8.973378e-2, 8.973378e-5, 26920.135, 269.20135, 26.920134, 2.6920134e-2, 8.808014e-7, 9.385102e-4, 2.6874e-2, 26.874, 8.958001e-2, 89.58
901, 95.51923, 0.9551923, 9.551923e-2, 9.551923e-5, 28655.77, 286.55768, 28.65577, 2.865577e-2, 8.389208e-6, 2.896413e-3, 2.7526e-2, 27.526001, 9.1753334e-2, 91.753334
801, 28.10678, 0.2810678, 2.8106779e-2, 2.8106779e-5, 8432.033, 84.320335, 8.432034, 8.4320335e-3, 3.5706992e-7, 5.9755327e-4, 8.331e-3, 8.331, 2.777e-2, 27.77
701, 27.760555, 0.27760556, 2.7760556e-2, 2.7760556e-5, 8328.167, 83.28167, 8.328167, 8.328167e-3, 1.268627e-7, 3.5617792e-4, 8.301e-3, 8.301, 2.7670002e-2, 27.670002
601, 29.168558, 0.29168558, 2.9168557e-2, 2.9168557e-5, 8750.567, 87.50567, 8.750567, 8.750567e-3, 6.7808395e-7, 8.2345854e-4, 8.563e-3, 8.563, 2.8543333e-2, 28.543333
501, 1.6980003, 1.6980004e-2, 1.6980004e-3, 1.6980003e-6, 509.4001, 5.094001, 0.50940007, 5.094001e-4, 1.8519065e-9, 4.3033782e-5, 4.88e-4, 0.48799998, 1.6266666e-3, 1.6266667
401, 1.9014447, 1.9014446e-2, 1.9014446e-3, 1.9014446e-6, 570.4334, 5.704334, 0.5704334, 5.704334e-4, 1.6302349e-7, 4.0376166e-4, 4.74e-4, 0.474, 1.58e-3, 1.58
301, 1.7659999, 1.766e-2, 1.7659998e-3, 1.7659999e-6, 529.8, 5.2979994, 0.52979994, 5.2979996e-4, 9.082602e-8, 3.0137357e-4, 4.56e-4, 0.456, 1.52e-3, 1.5200001
