n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3011, 2299978.0, 22999.78, 2299.978, 2.299978, 2299978.0, 22999.78, 2299.978, 2.299978, 3.5784114e-4, 1.8916689e-2, 2.295821, 2295.821, 2295.821, 2295821.0
2911, 2166068.0, 21660.682, 2166.068, 2.166068, 2166068.0, 21660.682, 2166.068, 2.166068, 5.525738e-4, 2.350689e-2, 2.161468, 2161.468, 2161.468, 2161468.0
2811, 2060928.6, 20609.285, 2060.9285, 2.0609286, 2060928.6, 20609.285, 2060.9285, 2.0609286, 5.224617e-4, 2.2857422e-2, 2.058419, 2058.419, 2058.419, 2058419.0
2711, 1853367.1, 18533.672, 1853.3671, 1.8533671, 1853367.1, 18533.672, 1853.3671, 1.8533671, 5.117128e-4, 2.262107e-2, 1.850495, 1850.495, 1850.495, 1850495.0
2611, 1718036.0, 17180.361, 1718.036, 1.718036, 1718036.0, 17180.361, 1718.036, 1.718036, 4.8436972e-4, 2.20084e-2, 1.714747, 1714.747, 1714.747, 1714747.0
2511, 1541679.4, 15416.794, 1541.6794, 1.5416794, 1541679.4, 15416.794, 1541.6794, 1.5416794, 4.25034e-4, 2.0616353e-2, 1.537593, 1537.593, 1537.593, 1537593.0
2411, 1452521.0, 14525.21, 1452.521, 1.452521, 1452521.0, 14525.21, 1452.521, 1.452521, 4.8380505e-4, 2.1995569e-2, 1.447409, 1447.409, 1447.409, 1447409.0
2311, 1310540.8, 13105.408, 1310.5408, 1.3105408, 1310540.8, 13105.408, 1310.5408, 1.3105408, 3.9586282e-4, 1.9896302e-2, 1.307517, 1307.5171, 1307.5171, 1307517.0
2211, 1182899.1, 11828.991, 1182.8992, 1.1828991, 1182899.1, 11828.991, 1182.8992, 1.1828991, 5.032209e-4, 2.2432586e-2, 1.179799, 1179.799, 1179.799, 1179799.0
2111, 1080434.6, 10804.347, 1080.4347, 1.0804347, 1080434.6, 10804.347, 1080.4347, 1.0804347, 4.0367048e-4, 2.0091552e-2, 1.074917, 1074.917, 1074.917, 1074917.0
2011, 974273.56, 9742.735, 974.27356, 0.97427356, 974273.56, 9742.735, 974.27356, 0.97427356, 4.3012676e-4, 2.0739498e-2, 0.967031, 967.031, 967.031, 967031.0
1911, 887123.44, 8871.234, 887.1235, 0.88712347, 887123.44, 8871.234, 887.1235, 0.88712347, 4.1495095e-4, 2.0370346e-2, 0.882597, 882.59705, 882.59705, 882597.0
1811, 814300.3, 8143.003, 814.3003, 0.8143003, 814300.3, 8143.003, 814.3003, 0.8143003, 3.745452e-4, 1.935317e-2, 0.81096, 810.96, 810.96, 810960.0
1711, 717376.94, 7173.7695, 717.37695, 0.71737695, 717376.94, 7173.7695, 717.37695, 0.71737695, 5.272384e-4, 2.2961672e-2, 0.708188, 708.188, 708.188, 708188.0
1611, 629674.8, 6296.748, 629.6748, 0.6296748, 629674.8, 6296.748, 629.6748, 0.6296748, 8.7302724e-5, 9.343592e-3, 0.627225, 627.225, 627.225, 627225.0
1511, 563513.8, 5635.138, 563.5138, 0.5635138, 563513.8, 5635.138, 563.5138, 0.5635138, 1.5988496e-4, 1.2644563e-2, 0.560294, 560.29395, 560.29395, 560294.0
1411, 502006.28, 5020.063, 502.0063, 0.5020063, 502006.28, 5020.063, 502.0063, 0.5020063, 2.1494087e-4, 1.4660861e-2, 0.49834, 498.34, 498.34, 498340.0
1311, 416445.72, 4164.4575, 416.44574, 0.41644573, 416445.72, 4164.4575, 416.44574, 0.41644573, 6.0568076e-5, 7.7825496e-3, 0.415006, 415.006, 415.006, 415006.0
1211, 352296.84, 3522.9683, 352.2968, 0.35229683, 352296.84, 3522.9683, 352.2968, 0.35229683, 4.840512e-5, 6.9573787e-3, 0.351258, 351.258, 351.258, 351258.0
1111, 294996.66, 2949.9666, 294.99664, 0.29499665, 294996.66, 2949.9666, 294.99664, 0.29499665, 4.954262e-5, 7.038652e-3, 0.294404, 294.404, 294.404, 294404.0
1011, 242328.5, 2423.285, 242.32849, 0.2423285, 242328.5, 2423.285, 242.32849, 0.2423285, 3.4581008e-5, 5.8805617e-3, 0.241496, 241.496, 241.496, 241496.0
911, 201934.3, 2019.3429, 201.9343, 0.2019343, 201934.3, 2019.3429, 201.9343, 0.2019343, 3.2218864e-5, 5.676166e-3, 0.200299, 200.299, 200.299, 200299.0
