n, each1e6, each1e4, each1e3, each, mean1e6, mean1e4, mean1e3, mean, variance, stdDev, median, median1e3, medianEach1e3, medianEach1e6
3001, 2954901.3, 29549.012, 2954.9011, 2.9549012, 2954901.3, 29549.012, 2954.9011, 2.9549012, 5.928347e-4, 2.4348198e-2, 2.952604, 2952.604, 2952.604, 2952604.0
2901, 2734391.3, 27343.912, 2734.391, 2.7343912, 2734391.3, 27343.912, 2734.391, 2.7343912, 5.566499e-4, 2.359343e-2, 2.731878, 2731.878, 2731.878, 2731878.0
2801, 2564311.8, 25643.117, 2564.3118, 2.5643117, 2564311.8, 25643.117, 2564.3118, 2.5643117, 4.8803334e-4, 2.2091476e-2, 2.562196, 2562.196, 2562.196, 2562196.0
2701, 2347434.3, 23474.344, 2347.4343, 2.3474343, 2347434.3, 23474.344, 2347.4343, 2.3474343, 1.3130036e-3, 3.6235392e-2, 2.342064, 2342.064, 2342.064, 2342064.0
2601, 2187679.0, 21876.791, 2187.679, 2.187679, 2187679.0, 21876.791, 2187.679, 2.187679, 1.1778201e-3, 3.4319386e-2, 2.17976, 2179.76, 2179.76, 2179760.0
2501, 1979572.0, 19795.72, 1979.572, 1.979572, 1979572.0, 19795.72, 1979.572, 1.979572, 4.1028942e-4, 2.0255603e-2, 1.977746, 1977.746, 1977.746, 1977746.0
2401, 1815476.1, 18154.762, 1815.4762, 1.8154762, 1815476.1, 18154.762, 1815.4762, 1.8154762, 6.136009e-4, 2.477097e-2, 1.810909, 1810.909, 1810.909, 1810909.0
2301, 1652769.0, 16527.69, 1652.7689, 1.652769, 1652769.0, 16527.69, 1652.7689, 1.652769, 4.679662e-4, 2.1632526e-2, 1.649465, 1649.465, 1649.465, 1649465.0
2201, 1517736.6, 15177.367, 1517.7367, 1.5177367, 1517736.6, 15177.367, 1517.7367, 1.5177367, 3.8008683e-4, 1.9495815e-2, 1.515861, 1515.8611, 1515.8611, 1515861.0
2101, 1369632.9, 13696.328, 1369.6328, 1.3696328, 1369632.9, 13696.328, 1369.6328, 1.3696328, 4.593327e-4, 2.1432048e-2, 1.365811, 1365.811, 1365.811, 1365811.0
2001, 1256875.8, 12568.758, 1256.8757, 1.2568758, 1256875.8, 12568.758, 1256.8757, 1.2568758, 1.8299964e-3, 4.277846e-2, 1.251165, 1251.165, 1251.165, 1251165.0
1901, 1112312.5, 11123.126, 1112.3125, 1.1123126, 1112312.5, 11123.126, 1112.3125, 1.1123126, 3.3306386e-4, 1.8250037e-2, 1.110337, 1110.337, 1110.337, 1110337.0
1801, 1004260.44, 10042.6045, 1004.26044, 1.0042604, 1004260.44, 10042.6045, 1004.26044, 1.0042604, 2.0540299e-4, 1.43318875e-2, 1.002675, 1002.67505, 1002.67505, 1002675.06
1701, 884714.2, 8847.142, 884.7142, 0.8847142, 884714.2, 8847.142, 884.7142, 0.8847142, 3.218032e-4, 1.7938875e-2, 0.882455, 882.455, 882.455, 882455.0
1601, 782255.25, 7822.5522, 782.25525, 0.78225523, 782255.25, 7822.5522, 782.25525, 0.78225523, 6.325313e-4, 2.5150174e-2, 0.777806, 777.80597, 777.80597, 777806.0
1501, 694748.3, 6947.483, 694.7483, 0.6947483, 694748.3, 6947.483, 694.7483, 0.6947483, 2.553364e-4, 1.5979249e-2, 0.691626, 691.62604, 691.62604, 691626.0
